index	original	translation	scores	mean	z_scores	z_mean	model_scores
1350	\tශුද්ධ සරල බහුතර නියෝජන ක්‍රමයේ හා ශුද්ධ සමානුපාතික නියෝජන ක්‍රමයේ භාවිතාව තුළ ඇතිවන ගැටළු වැලැක්වීම සඳහා මිශ්‍ර නියෝජන ක්‍රමවේදය භවිත කරයි.	The use of simple multiple representation methods and purely equal representation methods to prevent problems in the use of mixed representation methods is feared.	[11, 26, 19]	18.666666666666668	[-0.9093639962363768, -1.0312438084353228, -1.0557370111535433]	-0.9987816052750809	-0.23021365702152252
1351	ශ්‍රීනිවාස් මෝහන් තෝරාගැනුණු අතර, මෙහි සංස්කාරකවරයා වූයේ කෝටගිරි වෙන්කටේස්වරා රාඕ ය.	Srinivas Mohan was chosen, and the editor here was kotagiri Venkateshra Rao.	[77, 100, 86]	87.66666666666667	[0.8836997246615459, 1.6519876981908932, 0.819866524660134]	1.1185179825041909	-0.20796604454517365
1352	ධර්ම දේශනා කරන දින ළංවන කල්හි දෙවියෝ ඒ බව දඹදිව මුළුල්ලේ පතල කරති.	Dharma preaches the dates of the approaching God that stirred the whole world.	[1, 8, 15]	8.0	[-1.5546906776997569, -1.8093503087934883, -0.7811109933542136]	-1.3817173266158198	-0.491315633058548
1353	Ursinae උපකුලය වසර මිලියන 4.2 කට පමණ පෙර ආරම්භ වී ඇත.	The Ursinae subspecies has begun about 4.2 million years ago.	[80, 91, 100]	90.33333333333333	[0.9791098447524992, 1.2358882422676263, 1.6519876981908932]	1.2889952617370062	-0.21257509291172028
1354	මෙම ගිනි ගැනීම සාධාරණ නිරීක්ෂකයෙකුට බලාපොරොත්තු විය හැක.	This fire can be expected to a reasonable observer.	[94, 93, 100]	95.66666666666667	[1.4461238772555254, 1.299633218817483, 1.6519876981908932]	1.4659149314213007	-0.25380703806877136
1355	ජාතක කතා කරුවෝ පැහැදිලි දර්ශනයක් ඇති, මානව භක්තියෙන් පිරිපුන්, තැන්පත් ඉන්ද්රිශය සංයමයකින් යුත් පුද්ගලයෝ වූහ.	Nation spokesperson has a clear view, full of human faith, that the deposit indigenous people were of a sanctity.	[21, 13, 1]	11.666666666666666	[-0.9785406532915184, -0.8450327617227074, -1.0265235071771266]	-0.9500323073971174	-0.3304111957550049
1356	හොරණ සාගර පලන්සුරිය මන්ත්‍රීවරයාට අනුව කුඹුරු පනත හරහා එන වාසි වශයෙන් පෙන්වා දෙන්නේ,	According to the counterfeit oceanographic minister, the benefit of the field comes through,	[44, 40, 48]	44.0	[0.14872327754146938, -0.3162773237657997, -0.08835080096870342]	-0.08530161573101125	-0.3566150665283203
1357	වීදුරු පිළිබඳ පැරණිතම සාක්ෂි ෆෙයාන්ස් කැබලි ලෙස හමුවුවත්, ඕනෑකමින් සිදු කරන ලද වීදුරු කලා කෘති 18වන සියවස ආරම්භය වන තෙක්ම හමු නොවේ.	Although the oldest evidence of glass is found as feriennes pieces, required glass artefacts are not found until the beginning of the 18th century.	[43, 29, 36]	36.0	[0.2541238799039873, -0.6599388028436769, -0.4886485431141544]	-0.29815448868461464	-0.2026280164718628
1358	මේ විදිහට සෙම සැරව ලේ දහඩිය වගේ ආපෝ ධාතු කොටස් භාවනා කරන්න.	To meditate the sweat of blood like this.	[1, 20, 26]	15.666666666666666	[-1.5716844652235074, -1.0970512955948348, -0.4284152354282649]	-1.0323836654155356	-0.650181770324707
1359	මෙම පසුතලය සම්පුර්ණයෙන්ම ජායාරැ මගින් ආවරණය වන අතර එය ප්ර්මානනේ සමාන්යච පුවත්පතකින් අඩක් පමණ වේ.	This retrospective is entirely covered by narration and is about halfway through a primetime paranormal newspaper.	[15, 23, 30]	22.666666666666668	[-1.3706140361694898, -1.226528477846693, -0.7495511166024873]	-1.1155645435395567	-0.31506139039993286
1360	සත්‍යවශයෙන්ම ආර්ථික පීඩාවන් උග‍්‍රව පවතින අවස්ථාවල මෙම කැරළි බිහිවේ.	In fact, the economic pressures of these rebellions are described.	[6, 12, 18]	12.0	[-1.4106531715976973, -0.877300745515836, -0.6775656585255682]	-0.988506525213034	-0.3317851424217224
1361	පුරාණ රෝමය සංවර්ධනය වූ කේන්ද්‍ර ස්ථාන වුයේ රෝම ප්‍රසිද්ධ වෙළෙඳපළ වු අතර එය දෛනික රෝම ජීවිතයේ චක්‍රනාභියක් විය.	The Centre of ancient Rome developed places where Rome was the famous merchant and was a cycle of daily Rome life.	[40, 33, 26]	33.0	[-0.30175300690874346, -0.8152809362408528, -0.8246378417834018]	-0.6472239283109994	-0.2122742235660553
1362	යි සොංග්යේ, ජෝසුන්හි තේජෝ යනුවෙන් රාජ්‍යත්වයට පත්විය.	Yi Zhongyu, reigned by the tejo of joseon	[52, 56, 60]	56.0	[0.4052292833057957, -0.1056886418875944, 0.3119469411767476]	0.20382919419831627	-0.31553566455841064
1363	ඔහු සිය රූගත කිරීම් දින 25ක් ඇතුළත් සම්පූර්ණ කළේ ය.	He completed 25 days of filming.	[64, 89, 77]	76.66666666666667	[0.21414700017155935, 0.9124220413149069, 1.2985461592006746]	0.8083717335623802	-0.23334375023841858
1364	අධික ශීතයට ඔරොත්තු දිය හැකි සතුන් ටයිගා වනාන්තර වල ජීවත් වේ.	Animals that can be ornamented into high cold live in tyga forests.	[91, 90, 91]	90.66666666666667	[1.3589265924259477, 1.0091769309169043, 1.717720893710975]	1.3619414723512755	-0.2818421423435211
1365	ඇපලෝ සැලසුම් මත ඉතා ආසන්නයේ පදනම් වූ දෙය වන්නේ ඕරියන් කක්ෂයට ගෙන යාමට සෑදූ නිකුත් කිරීමේ වාහනය වන ඒරස් 1 හි උඩු අදියරයි.	What is very nearly based on Apollo plans is the release vehicle made to move orian orbit to Ares 1's upper stage.	[54, 43, 49]	48.666666666666664	[-0.14719180500077061, -0.3447756264424561, -0.3216515140820644]	-0.271206315175097	-0.21741250157356262
1366	එසේම හමුදාව එවීමට ප්‍රථම අනෙක් පාර්ශ්වය කලින් දැනුවත් කළ යුතු විය.	And the first other parcel to send the army should be informed earlier.	[79, 87, 70]	78.66666666666667	[0.9681784514060203, 0.8507183635450584, 0.6404495993669026]	0.8197821381059938	-0.2766481935977936
1367	උත්තර මන්ත‍්‍රී මණ්ඩලයේ සාමාජිකාවක ට ශ‍්‍රී ලංකාවේ අගමැතිකම හිමි වූ ප‍්‍රථම අවස්ථාව ද මෙයයි.	This is the first time a member of the council of ministers of the republic of Sri Lanka claimed the prime minister.	[38, 42, 45]	41.666666666666664	[0.10166585763242615, -0.4854288564608612, -0.1660524676936669]	-0.183271822174034	-0.20767176151275635
1368	ග්ලැක්ටෝස් සාමාන්‍යයෙන් ස්වාභාවික තත්වයන් යටතේ ඇති නොවන නමුත්, ඩයිසැකරයිඩ ලැක්ටෝස් හෝ සීනි කිරිවල ඇති ග්ලූකෝස් සමඟ සම්බන්ධ වේ.	Glactose is usually not under natural conditions, but is involved with dysacarid lactose or sugar milk.	[71, 52, 74]	65.66666666666667	[1.014431046996071, 0.08899513411118387, 0.44964445804104264]	0.5176902130494324	-0.24055026471614838
1369	647 AD දී උක් ශුද්ධ කිරීමේ තාක්‍ෂණය ලබාගැනීට යාමෙන් මෙම ආරම්භය වී ඇත.	This initiative has been achieved by receiving the uk purest technology in 647 AD.	[6, 23, 15]	14.666666666666666	[-0.8740654849055655, -0.9209256508506946, -1.2708013850910085]	-1.0219308402824228	-0.2882307171821594
1370	එම නිසා මෙම සටන පවතින රාජ්‍යය බිඳදමා ඒ මත නිර්ධන පන්තික අඥාදායකත්වයක් ගොඩනැංවීම දක්වා වර්ධනය කළ නොහැකි විය.	So this battle broke the existing state and could not develop upon it to build an innovative class cognitive.	[70, 74, 77]	73.66666666666667	[0.5731957997532661, 1.198065897282391, 0.8790354092161364]	0.8834323687505979	-0.27464529871940613
1371	මෙහි තෙලිඟු සහ දෙමළ ප්‍රභේද සඳහා පිළිවෙලින් ජනාර්ධන් මහාඍෂි සහ ක්‍රේසි මෝහන් විසින් දෙබස් රචනා කරන ලදී.	Janardhan in the order for the telugu and Tamil categories was portrayed in dialogues by mahashi and kraisi mohan.	[20, 22, 12]	18.0	[-0.6207947397515097, -0.8878752184386345, -1.2820383314517232]	-0.9302360965472891	-0.28165143728256226
1372	මේ නිසා ආබාධයේ ව්‍යාප්තිය පිළිබඳ ඇස්තමේන්තු තරමක් ඉහළ යා හැකි බව පෙනේ.	Therefore, the estimates of the disorder's distribution seem to be quite high.	[59, 86, 73]	72.66666666666667	[0.03347759758539437, 0.819866524660134, 0.7446996530646068]	0.5326812584367118	-0.33054712414741516
1373	නමුත් ඇගේ නම සම්පූර්ණයෙන් ඉතිහාසයෙන් මකාදැමීමට හැකි වී නොමැත.	But her name has not been fully erased from history.	[80, 84, 77]	80.33333333333333	[0.7922890884472873, 0.8363319235944329, 0.8836997246615459]	0.8374402455677554	-0.23401613533496857
1374	කෙසේනමුත්, නව බිරිඳ වෙත යාමට පෙර සුපිලුලියුමාගේ පුත්‍රයා ඝාතනය විය.	However, the son of supiluliuma was murdered before going to the new wife.	[90, 95, 100]	95.0	[1.312691296540375, 1.9014277307103757, 1.6519876981908932]	1.6220355751472146	-0.2330949604511261
1375	හවුලන්ඩ්ගේ මෙම අගනා පර්යේෂණ නිසාම ඇමරිකානු මනෝ විද්‍යා සංගමය ඔහුට 1957 දී එම සංගමයෙන් පිරිනමන උසස්ම සම්මානය පිරිනමන ලදි.	Due to partnership's these capital research, the American Psychological Association awarded him the highest award from that association in 1957.	[19, 28, 36]	27.666666666666668	[-1.0361556557323421, -0.9695401306654743, -0.4995456832073186]	-0.8350804898683784	-0.17240482568740845
1376	එමෙන්ම දර්ශනය මිනිත්තු 30 කට ආසන්න කාලයකදී අවසන් විය.	And the scene ended in approximately 30 minutes.	[97, 84, 75]	85.33333333333333	[1.47639488379468, 1.1269498499561892, 0.8123191188585613]	1.138554617536477	-0.2637537121772766
1377	සැටර්න් IB යනු මුල් සැටර්න් 1හි වැඩි දියුණු කළ සංස්කරණයකි.	Saturn IB is an improved version of the original saturn 1.	[77, 90, 100]	89.0	[0.6838874468955882, 1.0091769309169043, 1.251792269049074]	0.9816188822871889	-0.14413487911224365
1378	මෙයට හේතුවූයේ එම සොහොන්ගැබවට ඇතුළු වූ කිහිප දෙනකු අකාලයේ මිය යාමයි.	This caused several people who entered the tomb to die in a lifetime.	[19, 15, 27]	20.333333333333332	[-0.9855622536936163, -1.3706140361694898, -0.3963519847077241]	-0.9175094248569433	-0.27916860580444336
1379	එසේම ඔවුහු අපරාධකරුවන්ගේ අපරාධ කල්ලිවල , දේශපාලන පක්ෂවල, සමහර ආගමික කණ්ඩායම්වල තර්ජනයට සහ දඩුවමට ලක්විය හැක.	And they are criminal gangs of criminals, political parties, some religious groups, and punishment.	[24, 18, 11]	17.666666666666668	[-0.8227505282686466, -1.2780585195147172, -1.3122760796475268]	-1.1376950424769634	-0.2433217316865921
1380	1925 හේ සැසිවාරයකදී මල්ලිකා කුලඟන සමිතිය සීමාන්තික ඡන්ද බලය මුළු රටේම කාන්තාවන් සඳහා දීර්ඝ කල යුතු යැයි යෝජනා කළේය.	In A 1925 hey session, the mallika caste union proposed that the limited vote power should be extended for women in the whole country.	[74, 84, 79]	79.0	[0.5754858053438893, 0.7581628468902855, 1.3655330004795303]	0.8997272175712351	-0.2173631638288498
1381	සමස්ථ අයිස්කරීමෙ ම් ලීටර් මිලියන 27 ක් දක්වා වර්ධනය වී ඇත.	The Equatorial icing has grown to 27 million litres of mm.	[1, 17, 17]	11.666666666666666	[-1.0265235071771266, -0.711059079164996, -0.7169844919131321]	-0.8181890260850849	-0.3098005950450897
1382	පෙයි සිරභාරයේ සිටිය දී, ඔහු වෙනුවෙන් කථා කළ නිලධාරීන් ගණනාවක් ද ඇය විසින් මරාදමන ලදී.	When Pai was in captivity, a number of officers who spoke for him were killed by her.	[89, 91, 89]	89.66666666666667	[1.29380190225596, 0.9741257190847554, 1.591569559965805]	1.2864990604355067	-0.23806509375572205
1383	මේවායේ න්‍යෂ්ටි බොහෝ විකිරණශීලී මූලද්‍රව්‍ය න්‍යෂ්ටිවලට සාපේක්ෂව ස්ථායී වේ.	These are the nuclei of many radioactive elements relative to nuclei.	[1, 21, 14]	12.0	[-1.0265235071771266, -0.5770853966072846, -0.8131742440747544]	-0.8055943826197218	-0.20292259752750397
1384	පීතර බැසිලිකාව, අපෝස්තලික මන්දීරය, සිස්ටීන් දෙව්මැදුර, කෞතුකාගාර හා තවත් විවිධ ගොඩනැඟිලි මෙම භූමියේම පිහිටා ඇත.	The Palace Basilica, the apostolic mandate, Sistine Chapel, museums and other various buildings are also located on this land.	[42, 72, 71]	61.666666666666664	[0.0845967761003878, 1.1310790560035353, 0.6751996172661374]	0.6302918164566869	-0.2621038258075714
1385	ඔහුගේ රාජකීය ලේකම සහ හමුදා සෙන්පති වූ තනුනි විසින් ඔහුගේ ආක්‍රමණ සහ රාජ්‍ය සමය පිළිබඳලියා තිබීම ද මෙයට හේතුවකි.	His Royal Secretary and military commander wu thunyi is also caused by his invasion and statehood.	[23, 1, 12]	12.0	[-0.9928012418971306, -1.2469538093958414, -1.4631695528242628]	-1.2343082013724116	-0.31040146946907043
1386	ඉන්දියාවේ පසු කාලීන ථේරවාද බුදුදහම ගැන දැනගන්නට වැඩි තොරතුරක් නැත.	There is no more information to know about India's later term credit card.	[41, 18, 25]	28.0	[-0.2691906618237495, -1.319932124378487, -0.9233012060986611]	-0.8374746641002991	-0.3920985460281372
1387	එක්සත් ජනපදය ප්‍රධාන වුවත් හමුදාමය පෙරසුදානම ඉහළ නැංවීමට සෙසු රටවල්ද ක්‍රියා කළේය.	Although the United States maintained the military precedent, the squadron also operated the squadron.	[60, 67, 74]	67.0	[0.19027574068944497, 0.9636119528063961, 0.7789609736797737]	0.6442828890585383	-0.2618855834007263
1388	මේ හේතුවෙන් සෛල විධ්‍රැවණය වී ක්‍රියා විභවයක් නිර්මාණය වේ.	This causes cellular dehydration and creates a procedure.	[22, 21, 19]	20.666666666666668	[-0.8878752184386345, -0.9785406532915184, -0.6440722378861403]	-0.8368293698720978	-0.340736985206604
1389	කෙසේවුවද පාප්තුමා හට වතිකානුව කෙරෙහි සම්පූර්ණ විධායක, ව්‍යවස්ථාදායක හා අධිකරණ බලය ඇත.	However, the Pope has the full executive, constitutional and jurisdiction over the Vatican.	[91, 96, 100]	95.66666666666667	[1.3460494417191626, 1.9349211513498037, 1.6519876981908932]	1.6443194304199533	-0.17193849384784698
1390	එයට හේතුව ලෙස ඔහු දක්වන්නේ ආගමික මතවාද ගරුත්වයෙන් හා වැදගත්කමින් වඩා උසස් වීමයි.	As it causes he indicates that religious opinion is greater than dignity and significance.	[20, 19, 21]	20.0	[-1.0970512955948348, -0.6440722378861403, -0.9204375635236284]	-0.8871870323348677	-0.26157188415527344
1391	හට්ෂෙප්සුට් පිළිබඳ වඩාත් ප්‍රසිද්ධම ජනප්‍රවාදය ඇයගේ උපත පිළිබඳ පුරාවෘත්තයයි.	The most famous popular legend about hutsprut is the legend of her birth.	[71, 53, 62]	62.0	[1.158675833673607, -0.056700614238336805, 0.4146185849611233]	0.5055312681321311	-0.2564975619316101
1392	ඇත්තටම මේ සත්වයන් බුද්ධිමත්ද යන්න විමසා බැලීම තමයි අරමුණ ⁣ඩේල් රසල්ගෙ කල්පිතයට පාදක වෙන සැබෑවටම ජීවත්වුන ඩයිනෝසර විශේෂයක් තමයි ටෲඩෝන් විශේෂය.	Investigating whether or not these creatures are intelligent is the purpose of verdale Russell's imagination that originally lived in a dinosaur species called Trudon.	[50, 62, 77]	63.0	[0.02387044394119598, 0.26685975250220917, 0.8836997246615459]	0.391476640368317	-0.25318989157676697
1393	ඉදිරි පෘෂ්ඨ දර්පණවල ගුණාතමකභාවය පවත්වා ගැනීම සඳහා කලින් කළට ඒවා නැවත ආලේපනය කළ යුතුය.	To maintain the quality of the next penultimate mirrors, they must be replaced by the earlier ones.	[34, 25, 42]	33.666666666666664	[-0.49712707741870715, -1.0671618714956608, -0.3299386723005336]	-0.6314092070716338	-0.2679121196269989
1394	1994 මැතිවරණයේදී ශ‍්‍රී ලංකාවේ මෙතෙක් වැඩිම මනාප ඡන්ද ලබා ගම්පහ දිස්ත‍්‍රික්කයෙන් පාර්ලිමේන්තුවට තේරී පත්වූයේ චන්ද්‍රිකා බණ්ඩාරනායක මැතිනියයි.	In The 1994 election, Sri Lanka ever received the highest mannapura votes from the village district and was elected to parliament from satellite constituencies.	[13, 15, 16]	14.666666666666666	[-1.18093632420358, -1.3706140361694898, -0.7445524998044238]	-1.0987009533924978	-0.2251426875591278
1395	දොංග්යේ යනු උතුරු උතුරු කොරියානු අර්ධද්වීපයේ පිහිටි තවත් කුඩා රාජධානියකි.	Dongye is another small kingdom in the Northern North Korean hemisphere.	[81, 88, 94]	87.66666666666667	[0.9944078647234692, 0.9515619284760806, 1.0666812357395283]	1.0042170096463594	-0.2308981716632843
1396	බුද්ධත්වයේ සිට අනේපි`ඩු සිටුතුමා ජේතවනාරාමය පිළිගන්වනා තෙක් බුද්ධ චරිතය පිළිබ`ද මින් විස්තර වේ.	From Intelligence, please, Du Situ is detailed on the intelligence role until Jathavanam is accepted.	[57, 72, 87]	72.0	[-0.03879016344907162, 0.4906419089494898, 0.8507183635450584]	0.4341900363484921	-0.33764463663101196
1397	එම අරමුණ සිතේ එල්බගෙන ඔහු Thoughts on Government ලියන ලදී.	He wrote Thoughts on Government.	[56, 29, 54]	46.333333333333336	[0.21924451445115964, -0.9227217269911889, 0.08444931297914667]	-0.20634263318696086	-0.22846513986587524
1398	සාමාන්‍යයෙන් ශිලාලේඛන සහ කැටයම්වලින් යමකු අතුරුදන් වන්නේ නම් එහි සරලතම පැහැදිළි කිරීම එම තැනැත්තා මියගිය බවයි.	Usually scholars and catechists if someone disappears, its simplest explanation is that the place is dead.	[22, 15, 29]	22.0	[-0.9497331520711064, -1.1864208666269378, -0.6599388028436769]	-0.932030940513907	-0.2726874053478241
1399	එකම ආදී මී මුත්තෙක්ගෙන් මිනිසාට සමානකම් ඇති ජීවීන් පැවත ඒ.	The same alien rat descends from a mouse that has similarities to a human.	[21, 24, 17]	20.666666666666668	[-1.3396098620694594, -1.0929474862051713, -1.0506869438636042]	-1.1610814307127448	-0.42355281114578247
1400	මෙය හන්ටිංටන් රෝගයේ වාහකයන් 7%ක් පමණ සඳහා අදාළ වේ.	This is applied to about 7 % of Huntington's disease carriers.	[100, 96, 71]	89.0	[1.6519876981908932, 1.182021938239376, 0.4670841637921903]	1.1003646000741532	-0.18209506571292877
1401	එහිදී ඔහුගේ ලිනන්වලින් වෙලූ මමිය රන් මිනීපෙට්ටියෙන් ඉවත්කොට, කාලගුණ තත්ත්ව පාලිත වීදුරු පෙට්ටියක් තුළ තැන්පත් කරන ලදී.	There when his linen was removed from the gold coffin, the weather conditions were deposited in a bottom glass box.	[67, 93, 80]	80.0	[0.3225486417232583, 1.035829396854604, 1.0007407964910142]	0.786372945022959	-0.2465333491563797
1402	බුදුගුණ පිළිබ`ද ශිෂ්‍ායරගේ සිතෙහි භක්තියක් ඇතිවන අයුරින් කෙටි විරිතකින් රචනා කොට ඇතත් කවියා ශබ්ද රසය ගැන ද සැලකිලිමත් වී ඇත.	The Buddhist <unk> is a faith in the thought of Shiva, but the poet is concerned with the sound taste.	[50, 62, 38]	50.0	[0.34110278186471416, 0.07942239142195129, -0.42193225275657925]	-0.0004690264899712693	-0.38077086210250854
1403	එපමණක් නොව මෝඩයන්ගේ ඕනෑම කුමන්ත්‍රණයකට හසුවන අවිචාර ගුරුවරයෙකි.	Nonetheless, a mandatory teacher who is caught in any plot of fools.	[62, 61, 63]	62.0	[0.2025668967453705, 0.19229207199105308, 0.44718093004611725]	0.28067996626084696	-0.3509168326854706
1404	මෙම කාලය තුළදී සලාත් කරනු ලබන අනිවාර්යයය වූ සලාතයට “ලූහ්ර් සලාතය” යයි කියනු ලැබේ.	In this time, the inevitable salad that will be salad will be called the iluhr salad.	[15, 1, 29]	15.0	[-1.5564131451728573, -1.5546906776997569, -0.93868829178055]	-1.349930704884388	-0.29926878213882446
1405	කැරළිකාරී කණ්ඩායම තම විරුද්ධවාදීන් කෙරෙහි ඇති ප‍්‍රතිවිරෝධය ප‍්‍රචණ්ඩත්වය තුළින් ප‍්‍රකාශනයට පත් කරයි.	The Rebel group publishes the persecution of their opposition in violence.	[77, 58, 68]	67.66666666666667	[0.8333321669546225, 0.22344938457608565, 1.0164139912617933]	0.6910651809308339	-0.18204569816589355
1406	එහි අරමුණ වූයේ ආගමික මතවාද තර්කානුකූලව විශ්ලේෂණය කිරීමයි.	Its purpose was to analyze religious opinion logically.	[93, 99, 100]	97.33333333333333	[1.0955994345781401, 1.490868148467054, 1.6519876981908932]	1.4128184270786956	-0.16484704613685608
1407	1984 සිට එම සහතිකය හත් වැනි සහ අට වැනි ස්ථාන වලදට ලබා දීම ඇරඹුනි.	Since 1984, the certificate has begun to be given in seventh and eighth places.	[71, 92, 92]	85.0	[0.4670841637921903, 1.2677607305425547, 1.0049775579696798]	0.9132741507681416	-0.20603369176387787
1408	මේ හේතුවෙන් සාම්ප්‍රදායික නොවන ආගමික නිකායන්ට අයත් වූ පිරිස් දෙවැනි පන්තියේ ලා සැලකුණු පිරිසක් වූහ.	For this reason, the groups that were not traditional religious niches were a group of second class la saliente.	[52, 71, 43]	55.333333333333336	[0.4405487911968397, 0.46183440772907786, -0.20406597165376164]	0.23277240909071864	-0.29173392057418823
1409	විවිධ දේ මුඛයට ඇතුළු කර ගැනීමෙන් ද මුඛයට ගත් දේ සැපීමෙන් ද සුඛ වේදනය ලැබේ.	Various things including insertion into the mouth also receive luxury pain.	[18, 16, 14]	16.0	[-1.0649631569527542, -1.3397621972845657, -1.2225277370474812]	-1.2090843637616004	-0.32590314745903015
1410	මෙම පාස්කු දර්ශණය දක්වා භාවිතා කරන කුරුසිය "චන්ඩියාකුලම් ශු.	The cross used to display this passage is "Chandiyakulam Shu".	[61, 49, 72]	60.666666666666664	[0.38205623987612936, -0.20052100446882895, 0.7099496351653721]	0.2971616235242242	-0.22787407040596008
1411	මෙම බමන එකිනෙක නිශේදනය කරන නිසා ඉලෙක්ට්‍රෝන ඇති පරමාණුවල පවා මුල් චුම්භක ද්වි ධ්‍රැව ඝුර්ණය බින්දුවක් වේ.	Since this burst is inhibited by the atoms of electrons, even the original magnetic double polar thickness is a drop.	[14, 1, 27]	14.0	[-1.3055514029902433, -1.2469538093958414, -0.7250634930136648]	-1.0925229017999165	-0.25137293338775635
1412	එබැවින් මෙය ප්‍රජාතන්ත්‍රවාදය හා අනුබද්ධව  ක්‍රියාත්මක වූ රාජ්‍ය පාලනයක් විය.	So this was a state ruling that executed democracy and subsequently.	[78, 82, 80]	80.0	[0.7200213274128213, 0.6964591691204369, 1.0007407964910142]	0.8057404310080908	-0.25057893991470337
1413	1883 වන විට, ආර්ථිකය තවදුරටත් ජපන් ඒකාධිකාරය යටතේ පැවතුණේ නැත.	By 1883, the economy was no longer under Japanese dictatorship.	[95, 96, 76]	89.0	[1.479482022434313, 1.182021938239376, 0.6477535663783552]	1.1030858423506813	-0.14740514755249023
1414	විශේෂයෙන්ම ජපන් බෞද්ධ සිතුවම් 8 වැනි සහ 13 වැනි සියවස් තුළ ප්‍රචලිත විය.	Especially Japanese Buddhist paintings were prominent in the 8th and 13th centuries.	[98, 100, 71]	89.66666666666667	[1.2396369406801997, 1.5834034514449824, 0.7076796907260688]	1.1769066942837503	-0.13088418543338776
1415	අහ්මෝස්ගේ සමයේ නිර්මාණ දෙවන අන්තර්මධ්‍ය යු‍ගයේ හමුවන නිර්මාණවලට වඩා උසස් අමුද්‍රව්‍යවලින් නිමැවූ ඒවා වේ.	Ahmos's season designs are made from advanced materials rather than materials found in the second intermediate era.	[98, 77, 77]	84.0	[1.1900885912792254, 0.8412398410979408, 0.8836997246615459]	0.9716760523462374	-0.240726038813591
1416	පෙර සිටි අගබිසෝවරුන් මෙන් නොව මෙම නව අගබිසව අපේක්ෂා සහගත, බලපෑම්කාරී තැනැත්තියක් බව වටහා ගැනීමට ජ්‍යෙෂ්ඨ නිලධාරීන්ට වැඩි කලක් ගතවූයේ නැත.	Unlike the previous capitalists, this new capitalism was expected to be an influential place for senior officials not long after.	[7, 23, 21]	17.0	[-0.8435738804512533, -0.510098555328429, -0.5887314890309688]	-0.6474679749368836	-0.2669490873813629
1417	ශේෂව ඇති අනෙක් නිර්මාණය නම් හමුරාබි නීති පද්ධතියේ ඉහළ කොටසයි.	The other creation of the balance is the upper part of the military legal system.	[73, 64, 55]	64.0	[0.6203263425922622, 0.4319494919714941, 0.14515621528280967]	0.39914401661552196	-0.2424275130033493
1418	මෙම න්‍යායපත්‍ර සැකසුම් කරනය ස්න්නිවේදන අධ්‍යයන ක්ෂේත්‍රයෙහි ඉහල තලයකට ගෙන ඒමට දායක වූ දෙදෙනෙක් ලෙස මැක්කොම්බ් හා ෂෝ යන දෙදෙනා සදහන් කල හැකිය.	These theoretical processes contributed to the development of the field of communication studies as two of the contributors to the development of macrombie and Shaw.	[37, 22, 51]	36.666666666666664	[-0.9908025448196112, -0.9497331520711064, -0.12830093221659297]	-0.689612209702437	-0.24286092817783356
1419	ප්‍රිස්ට්ලි සුපුරුදු පරිද්දෙන්ම සිය අධ්‍යාපනික ව්‍යාපෘති ඉදිරියට ගෙන ගිය අතර නොර්දම්බර්ලන්ඩ් විද්‍යායතනය ගොඩනැගීමට උපකාර කළේය.	Priestley familiarly moved towards hundreds of educational projects and helped build the Northumberland Science Centre.	[92, 96, 100]	96.0	[1.3914889375109416, 1.5687879533192008, 1.6829501363439452]	1.5477423423913625	-0.19294452667236328
1420	මෙම ඖෂධ සාර්ථකව යොදා ගැනීමට වෛරසය ප්‍රජනනය කරන ආකාරය දැනගැනීම වැදගත් වේ.	It is important to know how to promote the virus to successfully use these drugs.	[84, 92, 88]	88.0	[1.13099017683099, 1.0667919333577283, 1.5595063092452643]	1.2524294731446608	-0.22397485375404358
1421	මෙම දෙමුහුම් කිරීමේ ඇති ප්‍රවණතාවය, අභිජනන ක්‍රියාවලියට මග පෙන්වයි.	The proportion of this hybrid leads to the prediction process.	[26, 40, 54]	40.0	[-0.7576258380986587, -0.5993180640463829, 0.08444931297914667]	-0.4241648630552983	-0.2979390025138855
1422	ලෙවින් සිය ආචාර්ය උපාධි අධ්‍යයන කටයුතුවල යෙදී සිටියදී මහාචාර්ය ස්ටමින් වෙතින් පාඨමාලා 14 ක් හදාරන ලදි.	Levin was appointed professor of graduate studies at the university of Pennsylvania, making 14 coursework from Professor Stein.	[20, 22, 18]	20.0	[-1.0970512955948348, -0.5435919759678568, -1.089095156332331]	-0.909912809298341	-0.26294592022895813
1423	මේ අතර පූජා පාසලේ දී නවක වධයට ලක්වන බව බිජූ ප්‍රියාට පවසයි.	Meanwhile, puja tells biju priya that the novel is being tortured at the school.	[1, 2, 3]	2.0	[-1.2299965034417848, -1.7716879416735056, -1.5894673340141448]	-1.5303839263764782	-0.2607537508010864
1424	මෙම මරණවලින් පසුව, වූ අධිරාජිනිය නිතර ඔවුන්ව සිහිනෙන් දැක ඇත.	After these deaths, Emperor Wu often dreamed of them.	[95, 72, 84]	83.66666666666667	[1.4050558386944787, 0.630009826431885, 1.1125424254676495]	1.049202696864671	-0.24387885630130768
1425	පිළිකා අපස්මාර මොලේ ගෙඩි වකුගඩු රෝග වැනි දරැණු ලෙඩ තමාටත් ඕනෑම වෙලාවක හැදෙන්න පුළුවන් බව සිතන්න.	Cancer epilepsy brain tumors such as kidney disease are also possible to think of any time.	[24, 1, 22]	15.666666666666666	[-0.8227505282686466, -1.5546906776997569, -0.5435919759678568]	-0.9736777273120868	-0.35798096656799316
