index	original	translation	scores	mean	z_scores	z_mean	model_scores
1825	The maggots that crawled from the flesh became dwarfs.	从肉身上爬下来的磁石变成了矮子.	[1, 1, 1]	1.0	[-3.3015887962520605, -2.254986615687454, -3.7953628771475936]	-3.117312763029036	-0.7079355120658875
1826	On August 12, Williamson and Pickens defeated the Cherokee at the Battle of Tamassee.	8 月 12 日, 威廉森和皮肯斯在塔马西战役中击败了切罗基.	[89, 90, 90]	89.66666666666667	[0.9866181079729277, 1.1068599784048907, 1.2168569624953205]	1.1034450162910463	-0.3469424843788147
1827	The British saw the Acadians' allegiance to the French and the Wabanaki Confederacy as a military threat.	英国人认为亚齐人效忠法国和瓦巴纳基邦联是一种军事威胁。	[80, 76, 83]	79.66666666666667	[0.6467572603038292, 0.2801890988073962, 0.8637244152279738]	0.5968902581130664	-0.5046761631965637
1828	The capsid appears hexagonal under an electron microscope, therefore the capsid is probably icosahedral.	胶囊在电子显微镜下呈六角形, 因此胶囊可能是八面体.	[80, 80, 50]	70.0	[0.5858457238259831, 0.49755187085832897, -0.8648897073097058]	0.07283596245820212	-0.5692198872566223
1829	Caesar gave them 250 drachmas and sent them to Rome, together with a legion of his own.	凯撒给了他们 250 德拉克马 ， 把他们和他自己的一大批人送到罗马。	[100, 100, 100]	100.0	[1.0797940860633146, 1.1442474736729957, 1.5843657311129928]	1.2694690969497677	-0.6581636667251587
1830	The Romans swiftly defeated the Macedonians at the Second battle of Pydna.	罗马人在比德纳的第二次战斗中迅速击败了马其顿人。	[100, 100, 92]	97.33333333333333	[1.0797940860633146, 1.1442474736729957, 1.1496401870111272]	1.1245605822491458	-0.5576403141021729
1831	qPCR markers for arbuscular mycorrhizal fungi will consist of AM specific primers and fluorescently labeled hydrolysis probes.	弓形菌根真菌的 qPCR 标记将由 AM 特异性底物和荧光标记水解探针组成。	[80, 60, 61]	67.0	[0.49755187085832897, -0.3554495020998609, -0.2799046179067699]	-0.04593408304943395	-0.5449745655059814
1832	During the Cold War, the United States and the Soviet Union competed in the Space Race, culminating with the 1969 U.S.	在冷战期间，美国和苏联在太空竞赛中胜出，1969年以美国为顶点。	[25, 26, 26]	25.666666666666668	[-1.4151136689430877, -2.4368455518292635, -1.923742924605442]	-1.9252340484592645	-0.5644848346710205
1833	Superman's death stuns and traumatizes the residents of the DC Universe.	超人的死亡使 DC 宇宙的居民感到震惊和创伤。	[82, 100, 78]	86.66666666666667	[0.6062332568837954, 0.5009658104671558, 0.6114868814655833]	0.5728953162721782	-0.5538710355758667
1834	Christianity and Paganism in the Fourth to Eighth Centuries.	四至八世纪的基督教和派教。	[76, 78, 80]	78.0	[0.2801890988073962, 0.56154286727786, 0.7123818949705395]	0.5180379536852652	-0.6005289554595947
1835	Its primary hunting methods recall those of a powerful Accipiter such as a goshawk.	它的主要捕猎方法召回了一个强大的沉淀物, 如猎鹰.	[31, 38, 24]	31.0	[-2.1651420867655977, -1.4064133886335408, -1.9110466473823353]	-1.8275340409271579	-0.9654963612556458
1836	Joseph W. Tobin, C.Ss.R., served as archbishop from 2012 to 2017 and was elevated to cardinal in November 2016.	Joseph W. Tobin, C. S. R. ， 2012 年至 2017 年担任大主教 ， 2016 年 11 月被提升为大主教。	[78, 63, 65]	68.66666666666667	[0.3888704848328626, -0.3640212859470149, 0.1261155236907478]	0.050321574192198494	-0.37841156125068665
1837	He took at least two wickets in every innings and claimed his innings best of 6/43 against Queensland.	他在每局比赛中都至少打了两局 ， 并在对昆士兰州的比赛中取得了 6 / 43 的最佳成绩。	[78, 81, 77]	78.66666666666667	[0.3888704848328626, 0.6817079835252172, 0.6291909179896185]	0.5665897954492327	-0.848243236541748
1838	Just before the south transept is the baptistry and the south transept is essentially the Great Porch.	就在南端是洗礼之前 ， 南端基本上是大门廊。	[41, 45, 37]	41.0	[-1.6217351566382656, -1.053280841366194, -1.384424245073878]	-1.3531467476927792	-0.7686858177185059
1839	The Leopards wore gray pants with their white jerseys for their 2011 game at Lehigh along with gray numbered and striped helmets.	2011 年在利奥的比赛中 ， 豹人身穿灰色裤子 ， 身穿白色运动衫 ， 头盔上有灰色的编号和条纹。	[81, 82, 80]	81.0	[0.6817079835252172, 0.6062332568837954, 0.663430908319829]	0.650457382909614	-0.7626054286956787
1840	Several of the Sydney rock engravings depict emus, and the birds are mimicked in indigenous dances.	悉尼的一些岩石雕刻描绘了仙女座 ， 鸟儿在当地舞蹈中被模仿。	[76, 79, 81]	78.66666666666667	[0.2023966850290469, 0.6619343882180614, 0.5518925638710621]	0.47207454570605684	-0.7893418073654175
1841	Ya'akov Yosef, 66, Israeli rabbi and politician, cancer.	Ya 'akov Yosef ， 66 岁 ， 以色列拉比和政治家 ， 癌症。	[78, 77, 85]	80.0	[0.3888704848328626, 0.5610393747131052, 0.9181510109247515]	0.6226869568235731	-0.20416580140590668
1842	They flip or "rotate" to the other side of the mast when tacking or jibing, hence the rotation in the name.	它们在敲击或抖动时翻转或 "旋转" 到桅杆的另一边 ， 因此以名称旋转。	[71, 63, 55]	63.0	[0.008485633743730183, -0.1452257198215883, -0.4252473166930793]	-0.18732913425697914	-0.6887436509132385
1843	A clubhouse leader, Jeter often defused confrontations between teammates.	作为俱乐部的领队, 杰特经常化解队友之间的对抗.	[84, 86, 76]	82.0	[0.9692947626229194, 1.015066935485408, 0.2801890988073962]	0.7548502656385745	-0.615775465965271
1844	American newspapers and publishers pirating his works.	美国报纸和出版商盗版他的作品.	[87, 83, 96]	88.66666666666667	[1.2568815417206214, 0.6605739498965285, 1.5195420030101892]	1.1456658315424464	-0.35872703790664673
1845	He would invent new words by scribbling down his words before swapping letters around and adopting spoonerisms and malapropisms.	他要发明新词 ， 先把他的单词写下来 ， 然后再换信 ， 然后再采用变质和恶意。	[28, 1, 15]	14.666666666666666	[-2.106666191984231, -2.254986615687454, -3.034593174969329]	-2.4654153275470048	-0.9920299053192139
1846	When Ben lets his guard down, Abigail stabs him and knocks him out.	当本放了他的后卫时, 阿比盖尔刺了他一刀, 把他击倒了.	[48, 49, 46]	47.666666666666664	[-1.2413503055491333, -0.8514908143562817, -1.0913279589443134]	-1.0613896929499094	-0.669126033782959
1847	The Virgin sits on a throne without a back, her feet resting on a pedestal, embellished with precious stones.	维珍坐在王位上 ， 没有背部 ， 脚踏在台阶上 ， 镶嵌着宝石。	[76, 70, 64]	70.0	[0.2801890988073962, 0.38364964045894967, -0.9479504313617617]	-0.09470389736513862	-0.7824827432632446
1848	The uploads sparked violent protests from some Malaysians calling Navabi an 'apostate' and threatening to behead him.	上传引发了一些马来西亚人的暴力抗议 ， 他们称纳瓦比为 "叛教者" ， 并威胁要将他斩首。	[78, 85, 100]	87.66666666666667	[0.394121204427515, 0.7692553359219949, 1.1699705659907553]	0.7777823687800884	-0.4602798521518707
1849	A doctor treated his sinusitis by inserting a pellet of radium into each of Zappa's nostrils.	一位医生在扎帕的鼻孔里插入了一粒半径来治疗他的鼻窦炎.	[72, 74, 70]	72.0	[0.3468487615042777, 0.17150771278192978, 0.20790682744575845]	0.24208776724398864	-0.6864596605300903
1850	He rushed for 1,790 yards and 21 touchdowns in seven games.	他在七场比赛中冲进了 1790 码和 21 点.	[72, 60, 73]	68.33333333333333	[0.06282632675646338, -0.7626415135780817, -0.08519009406865526]	-0.26166842696342457	-0.6308440566062927
1851	The wall to the rear of the veranda is clad with weatherboards.	走廊后面的墙被风化板包住了.	[83, 66, 81]	76.66666666666667	[0.6605739498965285, -0.04978537897395396, 0.6817079835252172]	0.4308321848159306	-0.968410313129425
1852	She beat Li Na in the quarterfinals of Wimbledon but lost her semifinal match to Sabine Lisicki.	她在温布尔登的四分之一决赛中击败了李娜 ， 但在半决赛中输给了利西基。	[77, 88, 100]	88.33333333333333	[0.49579026321198516, 0.9322774149601946, 0.5009658104671558]	0.6430111628797786	-0.47391945123672485
1853	Nottingham Corporation Tramways at British Tramway Company Badges and Buttons	英国有轨电车公司的诺丁汉公司有轨电车	[61, 55, 48]	54.666666666666664	[-1.235537210459464, -0.860965454460001, -0.9667777483516748]	-1.0210934710903798	-0.5438287258148193
1854	During the afternoon, an EF0 tornado touched down in southern Lenoir County, peeling off three tin roofs off of turkey barns.	下午 ， 一场欧洲经济集团龙卷风在列诺伊尔县南部发生 ， 从火鸡谷仓剥下了三个铁皮屋顶。	[83, 86, 88]	85.66666666666667	[0.6605739498965285, 0.8716886344034929, 1.1159619489903643]	0.8827415110967953	-0.7531205415725708
1855	Unusual french door cases with external architraves and panelled reveals.	异乎寻常的法国门案例与外部的拱门和面板显示。	[67, 76, 85]	76.0	[0.05656430718832413, 0.49680301090405343, 0.7692553359219949]	0.4408742180047908	-0.953546941280365
1856	One of the wheels broke loose, hitting spectators.	其中一个轮子脱落了, 撞到了观众.	[90, 92, 67]	83.0	[0.6372301585567111, 0.8695618906943735, -0.20887713830720261]	0.43263830364796063	-0.655650794506073
1857	Many drowned in rapids or in storms while crossing lakes.	许多人在穿越湖泊时被急流或暴风雨淹死。	[100, 100, 87]	95.66666666666667	[1.0797940860633146, 1.1442474736729957, 0.8779367219474613]	1.0339927605612573	-0.5647179484367371
1858	After a Terrapins false start and Eagles offsides penalty, Chris Turner connected with Torrey Smith for 12 yards and a first down.	特纳 (Chris Turner) 与托雷? 史密斯 (Torrey Smith) 的联系持续了 12 码 ， 首次下场。	[82, 56, 69]	69.0	[0.6062332568837954, -2.064884617603326, 0.15745932069328034]	-0.4337306800087501	-0.699566662311554
1859	They sailed back to the U.S. from Marseilles in late 1933.	1933 年底, 他们从马赛启航回美国.	[75, 90, 83]	82.66666666666667	[0.22584840579466298, 1.2168569624953205, 0.7778224394548646]	0.7401759359149493	-0.4807458221912384
1860	Doctor Octopus later attempted to hijack an atomic submarine.	后来, 章鱼医生企图劫持一艘核潜艇.	[81, 96, 86]	87.66666666666667	[0.7628294017230176, 1.5398421206701303, 1.0724676171558027]	1.1250463798496504	-0.4646521806716919
1861	Some "catch and release" anglers flatten the barb of their hook.	一些 "抓获并释放" 钓角的人把钩子的树皮弄平了。	[30, 24, 35]	29.666666666666668	[-2.219482779778331, -2.112678483168234, -1.4784349704881712]	-1.9368654111449122	-0.8160613179206848
1862	All POS terminals and ATMs accept Visa, Visa Electron, Visa Debit, VPay, Mastercard, Debit Mastercard, Maestro and Bcard.	所有的 GPS 终端和自动取款机都接受 Visa, Visa Electron, Visa Debit, VBob, Mastercard, DebitMastercard, Maestro 和 Bgar.	[46, 35, 56]	45.666666666666664	[-1.3500316915745998, -1.5577559088909751, -0.37731830602568395]	-1.0950353021637529	-0.6835219860076904
1863	In the Americas, moose injure more people than any other wild mammal, and worldwide, only hippopotamuses injure more.	在美洲 ， 野兽对人类的伤害比任何其他野生哺乳动物都要多 ， 而在世界范围内 ， 只有海马污染对人类的伤害更大。	[83, 66, 75, 45, 40, 50]	59.833333333333336	[0.6605739498965285, -0.7214275561120982, 0.24469673002590636, -0.874127671858097, -0.8649471794318887, -0.6886702766213634]	-0.3739836673501687	-0.6544390916824341
1864	Cook County, Illinois Riddell concussion litigation	伊利诺伊州库克县震荡诉讼	[47, 56, 38]	47.0	[-1.2956909985618665, -0.498358267088935, -1.4762179535615199]	-1.090089073070774	-0.4000142812728882
1865	At the Greatest Royal Rumble on April 27, Hardy successfully defended the United States Championship in a rematch against Mahal.	在 4 月 27 日最伟大的皇家谣言中 ， 哈迪在与马哈勒的重赛中成功地保住了美国冠军杯。	[82, 84, 86]	84.0	[0.6062332568837954, 0.5948763077157513, 0.9188385275763044]	0.706649364058617	-0.5850716233253479
1866	Front Path and Returns along Verandah Contemporary extruded clay paving bricks laid in stretcher bond.	前路和返回沿着维兰大当代挤出的粘土铺筑砖铺设在担架粘结.	[34, 36, 31]	33.666666666666664	[-2.002120007727398, -1.5781059946034888, -1.9027512999818572]	-1.8276591007709146	-0.7445913553237915
1867	Amish romance Charles Boon Dark romanticism Gerald Rusgrove Mills List of romantic novelists Romance film Shakespearean comedy	Amish romance Charles Boon 黑暗浪漫主义 Gerald Rusgrove Mills 列表浪漫小说家浪漫电影莎士比亚喜剧片	[62, 53, 35]	50.0	[-0.4805806033708686, -0.6497007873463693, -1.3838275300409864]	-0.838036306919408	-0.4672194719314575
1868	It is a nomen dubium, perhaps a theropod or some indeterminate predatory archosaur.	它是一个腹部十二指肠, 也许是一个温足或一些不确定的掠夺性的猎物.	[34, 29, 38]	33.666666666666664	[-2.002120007727398, -1.9347141382503803, -1.5240870741643369]	-1.820307073380705	-0.8457800149917603
1869	;Magic Turtle Lady Liberty, Celebration ’76 by the Mime Troupe.	"魔龟女士自由 ， 庆典" 76 ， 由哑剧剧团举办。	[79, 80, 83]	80.66666666666667	[0.15040983829944712, 0.4575335162264402, 0.6605739498965285]	0.4228391014741386	-0.8403376340866089
1870	Give me buffalo, and deer, and mountain sheep, jackrabbits, prairie dogs, and muskrats.	给我野牛, 鹿, 山羊, 野兔, 草原狗, 和肌肉老鼠.	[78, 81, 83]	80.66666666666667	[0.394121204427515, 0.7628294017230176, 0.6605739498965285]	0.6058415186823537	-0.608616828918457
1871	In 2004, about 500,000 salmon and trout escaped from ocean net pens off Norway.	2004 年 ， 约有 50 万头鲑鱼和鲑鱼从挪威沿海的海网笔中逃走。	[90, 85, 100]	91.66666666666667	[1.1068599784048907, 0.7692553359219949, 0.5009658104671558]	0.7923603749313471	-0.6315021514892578
1872	Morton and Scrooby marshal the revellers, who dance around the pole.	莫顿和斯克鲁比把环绕极跳舞的狂欢者召集起来.	[87, 75, 63]	75.0	[0.8779367219474613, 0.36678139395096787, -0.071920228956697]	0.39093262898057746	-0.7902502417564392
1873	They intersect the southern terminus of US 1 Bus./US 23 Bus./SR 4 Bus.	它们与美国 1 路车 / 美国 23 路车 / SR 4 路车的南端相交。	[74, 84, 68]	75.33333333333333	[0.17150771278192978, 0.9141719219804518, 0.07274199884766593]	0.3861405445366825	-0.4534318745136261
1874	Confronting Scalpel for his misdeeds, she tortures him with his own scalpel, and leaves him disfigured and near death.	面对福音的恶行 ， 她用他自己的手术刀折磨他 ， 使他毁容 ， 差点就死了。	[58, 50, 66, 75, 50, 50]	58.166666666666664	[-0.6979433754218014, -0.8648897073097058, -0.7214275561120982, 0.36607664033155607, -0.3577494733264714, -0.6886702766213634]	-0.49410062474331395	-0.6620042324066162
1875	Bats in Indiana were found to prefer beetles, moths, mosquitoes, midges, leafhoppers, and wasps.	印第安纳州的蝙蝠被发现更喜欢甲虫、苍蝇、蚊子、中叶、寄生虫和黄蜂.	[74, 85, 82]	80.33333333333333	[0.17150771278192978, 1.0126230033287813, 0.7775702432244512]	0.6539003197783875	-0.6269668340682983
1876	The quaternion closely corresponds to the exponential of half of the bivector Ωθ.	四元数与一半的二元参数的指数密切对应。	[82, 69, 76]	75.66666666666667	[0.6062332568837954, 0.10304668258899953, 0.2023966850290469]	0.3038922081672806	-0.8342337012290955
1877	In his 1976 consistory, five of twenty cardinals originated from Africa, one of them a son of a tribal chief with fifty wives.	在 1976 年的同意中 ， 20 名枢密院主教中有 5 人来自非洲 ， 其中一人是有 50 名妻子的部落首领的儿子。	[84, 92, 88, 70, 50, 50]	72.33333333333333	[0.7149146429092618, 0.7249357137312604, 0.8710825678914504, 0.15937592163328054, -0.3577494733264714, -0.6886702766213634]	0.2373148493695698	-0.5666204690933228
1878	In France, the conception of citizenship teeters between universalism and multiculturalism.	在法国 ， 公民概念始于普世主义和多元文化主义之间。	[78, 50, 59]	62.333333333333336	[0.3888704848328626, -0.8010433076038036, -0.23353127402349788]	-0.21523469893147965	-0.5378209948539734
1879	Meanwhile, Avak discovers Hakann cowering in a corner, his armor gleaming with intense heat.	同时, 阿瓦克发现哈肯在角落里偷偷溜达, 他的盔甲在酷热中闪闪发光.	[84, 72, 60]	72.0	[0.7149146429092618, -0.1810523537678893, -0.13141859307745407]	0.1341478986879728	-0.761101245880127
1880	This eliminates all the loops and nesting from those phrases.	这消除了这些短语的所有循环和嵌套.	[100, 100, 75]	91.66666666666667	[1.0797940860633146, 1.1442474736729957, 0.22584840579466298]	0.8166299885103244	-0.6762523055076599
1881	The pope erected the 1565 Archdiocese of Angamaly in 1565.	教皇于 1565 年建立了 1565 年安加马利总教区.	[89, 81, 73]	81.0	[0.9866181079729277, 0.8019931701432882, 0.3077688123833988]	0.6987933634998716	-0.43731385469436646
1882	As the celebration erupts into a melee, the intensity of the music increases, and the camera zooms into the cavernous hollow of a trumpet.	随着庆祝活动的爆发 ， 音乐的强度增加了 ， 照相机涌向了喇叭的空洞。	[34, 23, 45]	34.0	[-2.002120007727398, -2.04249932297393, -1.1196098099146283]	-1.7214097135386524	-0.8635398149490356
1883	The earliest known European explorers came with the Spanish conquistador Juan Ponce de León.	最早的欧洲探险家是西班牙征服者胡安 · 庞塞 · 德莱昂。	[83, 83, 83]	83.0	[0.6605739498965285, 0.6885194588202378, 0.850133988436853]	0.7330757990512065	-0.3516176640987396
1884	Creed asks for Andy's hairpiece and $500, which Andy also declines.	信条要求得到安迪的发型和 500 美元, 安迪也会下降.	[64, 56, 47]	55.666666666666664	[-0.9479504313617617, -0.8066247614472678, -1.7783853302283987]	-1.1776535076791428	-0.5187087655067444
1885	Later revived with Rock Crimson's Regeneration Key and defeated by Ryujinou and Aqua Ryukendo.	后来以摇滚克里姆森的复兴钥匙复活, 被龙家奴和阿卡 · 鲁肯多击败.	[80, 80, 71]	77.0	[0.1946662310501075, 0.4575335162264402, 0.008485633743730183]	0.22022846034009266	-0.9229780435562134
1886	Farther south, Habanniya and Salamat tribes clashed.	在南面更远的地方 ， Habanniya 和 Salamat 部落发生冲突。	[73, 70, 67]	70.0	[0.11716701976919658, -0.06893881376839353, -0.6603636522640596]	-0.20404514875441884	-0.37461626529693604
1887	He becomes an archer and wears a cape with a hood thus calling himself Hood.	他变成了射手, 戴着披肩, 戴着头罩, 自称为 "胡德".	[91, 82, 82]	85.0	[1.3395221588464619, 0.6062332568837954, 0.8132769084754957]	0.9196774414019177	-0.841594934463501
1888	Kunnakudi Vaidyanathan, 73, Indian violinist, after long illness.	73 岁的 Kunnakudi Vaidyanathan, 印度小提琴手, 病后久久.	[81, 55, 64]	66.66666666666667	[0.5518925638710621, -0.5383277163452396, -0.09477821306911019]	-0.027071121847762548	-0.45482873916625977
1889	The 1874 church features many triangles and quatrefoils in its decoration, representing the Trinity and four Gospels respectively.	1874 年教堂的装饰有许多三角形和四叶草油 ， 分别代表三位一体和四位一体。	[83, 96, 69, 55, 50, 60]	68.83333333333333	[0.6605739498965285, 0.9474531398610079, 0.10304668258899953, -0.460726234461546, -0.3577494733264714, -0.17511280410352223]	0.11958087674249938	-0.6480368375778198
1890	After dallying in the woods, the sylph dies when her earthly lover uses a bewitched scarf to trap her.	在树林里聚在一起之后 ， 当她的地球上的情人用一条巫术的围巾陷害她的时候 ， 音节就死了。	[20, 22, 21]	21.0	[-2.4607173339895136, -1.5339369603685706, -2.70854901689293]	-2.234401103750338	-0.8150316476821899
1891	Anteaters use their enlarged third digit for tearing into ant and termite nests.	Anteaters 用扩大的三位数撕成蚂蚁和白蚁巢穴.	[39, 22, 31]	30.666666666666668	[-1.3559658818810627, -2.092361480136083, -1.8753784135190121]	-1.7745685918453857	-0.6158117055892944
1892	The Gibbs Brook, formerly known as the Gippes River powered four watermills.	吉布斯溪水曾被称为吉普斯河 ， 它为四家水厂提供动力。	[78, 100, 73]	83.66666666666667	[0.2970669109379073, 1.682311318739519, 0.11716701976919658]	0.6988484164822076	-0.7942865490913391
1893	Jamie snatches Carla's bag but she runs after them.	杰米抢了卡拉的包 ， 但她却追赶他们。	[100, 100, 81]	93.66666666666667	[1.0797940860633146, 1.1442474736729957, 0.5518925638710621]	0.9253113745357909	-0.5347933173179626
1894	A. Horowitz and Fred Reinfeld distinguish among "traps", "pitfalls", and "swindles".	A. Horowitz 和 Fred Reinfeld 区分了 "陷阱" 、 "陷阱" 和 "骗子" 。	[67, 72, 73]	70.66666666666667	[0.05656430718832413, 0.06282632675646338, 0.05752510287958706]	0.05897191227479152	-0.23767882585525513
1895	The jeweler Paul Brandt contrasted rectangular and triangular patterns, and embedded pearls in lines on onyx plaques.	珠宝商保罗? 勃兰特 (Paul Brandt) 对比了长方形和三角形的图案 ， 并将珍珠嵌入了奥尼克斯斑块上的线条。	[50, 51, 49]	50.0	[-1.132668919523667, -0.7505958008513255, -0.9158337278306904]	-0.933032816068561	-0.5661758184432983
1896	Stache captures Molly with his razor at her throat.	Stache 用剃须刀抓住了莫莉的喉咙.	[78, 88, 97]	87.66666666666667	[0.3888704848328626, 0.7322190992050623, 1.4358975173549167]	0.8523290337976138	-0.650528609752655
1897	Dan, Mitzi, Dark Smoke Puncher, and Gordito isolate and fight the Ghost Wizard in a stolen submarine.	丹、米齐、黑烟刺客和戈迪托在一艘偷来的潜艇上孤立并与鬼怪争斗。	[80, 80, 66]	75.33333333333333	[0.1946662310501075, 0.4575335162264402, -0.2632178313199358]	0.12966063865220398	-0.7034128308296204
1898	Next to it was the Cirque Olympique, which specialized in tableaux of romantic fairy tales and the battles of Napoleon.	紧接着的是奥林匹克赛道 ， 专攻浪漫童话故事和拿破仑之战的桌布。	[29, 32, 25]	28.666666666666668	[-2.2738234727910642, -1.7090984291484095, -1.86311763671494]	-1.9486798462181378	-0.8052853345870972
1899	In this battle JG 27 lost three Bf 109s to Spitfires from 19 Squadron and 222 Squadron.	在这场战斗中 ， JG 27 从 19 个中队和 222 个中队输掉了 3 架 Bf 109 。	[92, 83, 100]	91.66666666666667	[1.200870703819184, 0.6605739498965285, 0.5009658104671558]	0.7874701547276227	-0.5595712065696716
1900	Benzodiazepines bind at the interface of the α and γ subunits on the GABAA receptor.	苯二氮杂酚在 GABAA 受体的 α 和 γ 子单位界面上结合.	[81, 89, 85]	85.0	[0.5518925638710621, 1.1219270930086893, 0.8718331648691577]	0.8485509405829698	-0.7719935774803162
1901	Bertie Carvel has a cameo as Bamatabois, a dandy who sexually harasses Fantine.	贝蒂 · 卡韦尔有一个像巴马塔布瓦一样的卡梅奥 ， 一个对范汀进行性骚扰的丹迪。	[38, 21, 32]	30.333333333333332	[-1.4064133886335408, -2.0548336793845214, -1.8486564105793541]	-1.7699678261991387	-0.9857706427574158
1902	It had alleys filled with promenaders, greenhouses, illuminations, an orchestra, dancing, a café and fireworks.	它的小巷里堆满了提纲者、温室、照明、管弦乐队、舞蹈、咖啡厅和烟花。	[16, 21, 10]	15.666666666666666	[-2.9802524819565956, -1.5682726582408986, -2.6535690381668355]	-2.400698059454777	-0.6591351628303528
1903	Wasserman Schultz never apologized or rescinded her comments."	沃瑟曼 · 舒尔茨从未道歉或撤销过她的评论。	[83, 94, 83]	86.66666666666667	[0.6605739498965285, 1.418646989505233, 0.9167649819939906]	0.9986619737985841	-0.5959227085113525
1904	Tongva Park occupies 6 acres between Ocean Avenue and Main Street, just south of Colorado Avenue.	通娃公园位于科罗拉多州大道南面的海洋大道和主街之间, 占地 6 英亩.	[82, 96, 82]	86.66666666666667	[0.6062332568837954, 1.5195420030101892, 1.0017315207026343]	1.042502260198873	-0.5860512852668762
1905	Marcus Valerius M. f. M. n. Maximus Corvinus, consul in 289 BC.	前 289 年, 马库斯 · 瓦莱里尤斯 · 马西穆斯 · 科维努斯领事.	[89, 86, 74]	83.0	[0.5929737658060507, 0.6635477034604068, 0.17150771278192978]	0.4760097273494624	-0.5006303787231445
1906	A timber pediment over the entrance has a finely incised decoration around a carved bishop's mitre.	入口上的木质花瓣围绕着主教雕刻的手套装饰得很精致.	[62, 82, 77]	73.66666666666667	[-0.19567322657406638, 0.6062332568837954, 0.22614365841022785]	0.2122345629066523	-0.8099756240844727
1907	The JMA, however, tracked the depression on November 24.	不过 ， JMA 在 11 月 24 日追踪了萧条的情况。	[78, 85, 92]	85.0	[0.3888704848328626, 0.8718331648691577, 0.7249357137312604]	0.6618797878110936	-0.6226902604103088
1908	The Badgers closed out the 2013 season playing in the 2014 Capital One Bowl against the Gamecocks on January 1, 2014.	2014 年 1 月 1 日 ， 巴格斯队结束了 2013 赛季在 2014 年首都一球对阵伽米克队的比赛。	[45, 48, 42]	45.0	[-1.4043723845873328, -0.8673652552952656, -1.2724418714775818]	-1.1813931704533933	-0.6560326814651489
1909	On September 23, 2014, the Mavericks unveiled a new navy alternate uniform, featuring a depiction of the Dallas skyline in silver with white trim.	2014 年 9 月 23 日 ， 《小牛》 (Mavericks) 推出了新的海军候补军装 ， 用银色装饰的图案描绘了达拉斯的天空。	[76, 78, 65]	73.0	[0.2801890988073962, 0.394121204427515, -0.2797120081816945]	0.1315327650177389	-0.6489294171333313
1910	But Scott catches them and they argue publicly, embarrassing James.	但斯科特抓住了他们 ， 他们公开辩论 ， 让詹姆斯难堪。	[80, 63, 93]	78.66666666666667	[0.49755187085832897, -0.20261744053690744, 1.8320550999160259]	0.7089965100791491	-0.547896146774292
1911	In doubles, Lisicki again partnered with Peng Shuai.	在双打比赛中, 利斯基再次与彭水合作.	[76, 86, 73]	78.33333333333333	[0.2801890988073962, 1.015066935485408, 0.4374748753200371]	0.5775769698709471	-0.6191902756690979
1912	By contrast, readings for individual characters are conventionally written in katakana for on readings, and hiragana for kun readings.	相反 ， 个别角色的读物通常是在读物时用卡塔卡纳写的 ， 而在库恩读物时用希拉加纳写的。	[84, 86, 85]	85.0	[0.7149146429092618, 0.3911595745366392, 1.0183727277533]	0.7081489817330668	-0.6837226152420044
1913	The Avot of Rabbi Natan enumerated ten Torah passages marked with dots.	拉比 · 纳坦的召唤者列举了十条以点为标志的通路.	[37, 36, 37]	36.666666666666664	[-1.8390979286891984, -1.5781059946034888, -1.5781819635668397]	-1.6651286289531757	-0.6430889368057251
1914	They grow Bramley apples in 139 acres of orchards and lettuce in 8 acres of glasshouses.	他们在 139 英亩的果园种植布雷苹果 ， 在 8 英亩的温室种植生菜。	[100, 100, 72]	90.66666666666667	[1.0797940860633146, 1.1442474736729957, 0.06282632675646338]	0.7622892954975913	-0.3858414888381958
1915	It can be moulded, hammered, twisted, engraved, inlaid and gilded.	它可以成型, 锤子, 扭曲, 雕刻, 嵌入和镀金.	[89, 82, 95]	88.66666666666667	[0.9841543214533247, 0.6062332568837954, 1.469094496257711]	1.019827358198277	-0.5073951482772827
1916	A vocal critic of McPherson, Mencken wrote of her, "For years she toured the Bible Belt in a Ford, haranguing the morons nightly, under canvas.	孟肯是麦克菲尔森的一个声名狼藉的批评家 ， 他写道 ： "多年来 ， 她一直在福特车上游览圣经带 ， 晚上在画布下折磨着幽灵。	[51, 43, 35]	43.0	[-0.7505958008513255, -1.5130537706127993, -1.4784349704881712]	-1.2473615139840988	-0.8159185647964478
1917	Centerfielder Curt Flood stole two bases and second baseman Julián Javier also stole a base.	中场球员 Curt Flood 偷走了两个基地, 二垒球员 Juli á n Javier 也偷走了一个基地.	[37, 32, 41, 45, 30, 50]	39.166666666666664	[-1.8390979286891984, -1.7818820766874268, -2.11216146942302, -0.874127671858097, -1.372144885537306, -0.6886702766213634]	-1.4446807181360686	-0.4353327751159668
1918	Suspicious, Vito sends his enforcer, Luca Brasi, to spy on them.	令人怀疑的是, 维多派他的执行者卢卡 · 布拉西去监视他们.	[80, 90, 99]	89.66666666666667	[0.49755187085832897, 1.0216428838032685, 1.6708845232676235]	1.0633597593097404	-0.5688666701316833
1919	Vegetables include yams, pumpkins, melons, and cucumbers.	蔬菜包括燕麦、南瓜、西瓜和黄瓜.	[85, 72, 79]	78.66666666666667	[0.7692553359219949, 0.26076344967625226, 0.8472110506417131]	0.6257432787466534	-0.42606839537620544
