index	original	translation	scores	mean	z_scores	z_mean	model_scores
1704	Cea mai mare problemă apare când unitatea nu trimite semnalul DC pe pinul 34, deși ar trebui	The biggest problem arises when the unit does not send the DC signal to the 34 pin, although it should be.	[64, 85, 92]	80.33333333333333	[-0.3267040026636454, 0.5136611774380361, 1.0408188341611522]	0.409258669645181	-0.26864859461784363
1705	La Versailles, lângă Paris, a fost construit un oraș regal, în stilul baroc, pentru Ludovic XIV.	In Versailles, near Paris, a royal town was constructed, in the barrel style, for Ludovic XIV.	[42, 66, 50]	52.666666666666664	[-0.7676270403454515, -0.0360844564997669, -0.7429962429518655]	-0.5155692465990279	-0.13820967078208923
1706	Ruisdael din Țările de Jos, Salvador Rosa din Italia și Claude Lorraine din Franța erau pictori peisagiști.	Ruisdael in the Netherlands, Salvador Rosa in Italy and Claude Lorraine in France were landscape pictors.	[100, 100, 100]	100.0	[1.4417542798998286, 0.783766770321848, 0.8333627005754242]	1.019627916932367	-0.15784138441085815
1707	Urmează alte traduceri, niciuna din ele însă nu se bucură de succes.	Next to other translations, none of them are successful.	[28, 52, 40]	40.0	[-1.3508612400327744, -0.8298858151097825, -1.1524320860276505]	-1.1110597137234024	-0.4341457188129425
1708	Jackson a numit șase judecători la Curtea Supremă.	He has been appointed by Jackson as six judges to the Supreme Court.	[29, 41, 52]	40.666666666666664	[-1.2174711103569817, -1.0417468757740052, -0.7081405491034675]	-0.9891195117448182	-0.4966927766799927
1709	Vipper îl invocă pe Dostoievski ca autoritate morală, atunci când vorbește despre « jidanii care vor distruge Rusia ».	As a matter of urgency, Dostoievski is a moral authority, when it speaks about the chopped jidans that will destroy Russia.	[20, 15, 10]	15.0	[-1.5289016203649641, -1.8680663500974826, -1.7804585937330342]	-1.7258088547318267	-0.8098998069763184
1710	După moartea lui Stalin și o perioadă scurtă de , noul lider Nikita Hrușciov a denunțat cultul personalității lui Stalin și a lansat politica de .	After Stalin's death and a short period of time, the new leader, Nikita Hrushciov, denounced the cult of Stalin's personality and launched the politics of.	[92, 89, 91]	90.66666666666667	[1.0408188341611522, 0.9144863222007066, 0.9279390696980083]	0.9610814086866224	-0.23813755810260773
1711	V\tZone cu o probabilitate substanțială a necesității de a implementa măsuri de intervenție legate de alimente în cazul unui accident.	V HambtAreas with a substantial probability of the need to implement food-related intervention measures in the event of an accident.	[83, 85, 80]	82.66666666666667	[0.5145131240772971, 0.43890890543210453, 0.32853970371962643]	0.42732057774300936	-0.4039119780063629
1712	Este expresia arogantă a gratuitului prin care poetul contestă realitatea imundă.	It is the arrogant expression of the gratitude by which the poet contests the immense reality.	[25, 28, 30]	27.666666666666668	[-1.3558846703605294, -1.2980876178931262, -1.3089248969053493]	-1.320965728386335	-0.3647629916667938
1713	Primăria este structura funcțională care asistă primarul în exercitarea atribuțiilor sale legale.	First is the functional structure which assists the mayor in the performance of his legal duties.	[55, 62, 48]	55.0	[-0.31778297033392133, -0.3378976016666482, -0.6276374566623969]	-0.4277726762209888	-0.36100316047668457
1714	Succesul recent al jucătorilor de tenis sârbi a dus la o creștere imensă a popularității tenisului în țară.	The recent success of Serbian tennis players has led to a huge increase in tennis popularity in the country.	[98, 100, 100]	99.33333333333333	[1.170162799704217, 0.9609931851748625, 0.8333627005754242]	0.9881728951515011	-0.27733114361763
1715	Printre ele se numără și Hackesche Höfe, o conglomerație de clădiri dimprejurul diferitor curți, reconstruită în jurul anului 1996.	These include Hackesche Höfe, a conglomerate of buildings which diffuse various courts, rebuilt around 1996.	[100, 100, 100]	100.0	[1.2393695797059907, 0.9609931851748625, 0.8333627005754242]	1.011241821818759	-0.35645830631256104
1716	La data de 1 octombrie 1949, președintele Partidului Comunist Mao Zedong a proclamat crearea Republicii Populare Chineze.	On 1 October 1949, the Chairman of the Mao Zedong Communist Party proclaimed the creation of the People's Republic of China.	[47, 57, 66]	56.666666666666664	[-0.45577107901730174, -0.286362306266671, -0.1898004226919205]	-0.3106446026586311	-0.17379730939865112
1717	Sinuciderea era însă dificilă căci țeava puștii era lungă și nu puteau trage cu ele decât cu degetul de la picior.	The crushing was difficult, however, because the rifles were long and could only pull their finger at the foot.	[20, 47, 40]	35.666666666666664	[-1.5289016203649641, -0.893262022821877, -0.9309931459030422]	-1.1177189296966277	-0.5506817698478699
1718	La cativa metri de aeroport, vizavi de Terminalul 2, se afla statia trenurilor de legatura.	The Commission notes that, according to Terminal 2, the operation of Terminal 2 constitutes an economic activity.	[14, 27, 1]	14.0	[-2.171304937951758, -1.2866778903587555, -2.5963795810312456]	-2.01812080311392	-0.9748097658157349
1719	Frunzele sunt compuse și conțin substanțe aromatice.	The leaves consist of and contain aromatic substances.	[51, 41, 60]	50.666666666666664	[-0.6241808399791449, -0.6705852705928259, -0.27168808281667467]	-0.5221513977962151	-0.2285255491733551
1720	Funcționează că o structura de coordonare doar în situații de criză.	It functions as a coordination structure only in crisis situations.	[85, 100, 100]	95.0	[0.5856814968308247, 0.8333627005754242, 0.9609931851748625]	0.7933457941937038	-0.28378424048423767
1721	Campania aeriană aliată a continuat până în aprilie 1945, când au fost executate ultimele misiuni de bombardament.	The allied air campaign continued until April 1945, when the last bombardment missions were carried out.	[90, 100, 100]	96.66666666666667	[0.8933356796971215, 0.8333627005754242, 0.9609931851748625]	0.8958971884824694	-0.17204050719738007
1722	Prima Republică a luat ființă pe 21 septembrie 1792, prin editarea Constituției anului I, avînd la conducere un guvern revoluționar.	The first Republic was founded on 21 September 1792 by publishing the Constitution of year I, leading a revolutionary government.	[82, 70, 93]	81.66666666666667	[0.6165085596900259, 0.07405752187955017, 0.8098555353874914]	0.5001405389856891	-0.2931198477745056
1723	thumbleftRezervoarele de petrol de la Ploiești incendiate după Operațiunea Tidal Wave, august 1943	Oil thumbleftTanks from Fire Ploiests after Operation Tidal Wave, August 1943	[31, 46, 29]	35.333333333333336	[-1.1482643303552078, -0.7034763789725582, -1.2626629781272625]	-1.0381345624850093	-0.24955624341964722
1724	Ambele părți beligerante au folosit rachete balistice pentru atacarea centrelor populate, cu precădere Irakul.	Both warring parties have used ballistic missiles to attack populated centres, particularly Iraq.	[90, 100, 76]	88.66666666666667	[0.8933356796971215, 0.8333627005754242, 0.5824975135977318]	0.7697319646234259	-0.24688319861888885
1725	Prin colonizare, civilizația greacă suferă influențe din alte zone geografice, dar la rândul ei este cunoscută în lume.	Through colonisation, Greek civilisation suffers influences in other geographical areas, but it is also known in the world.	[70, 74, 79]	74.33333333333333	[0.2065906887493776, 0.29454885783083257, 0.5126983896873651]	0.33794597875585847	-0.2818768620491028
1726	Ingroziți de această pedeapsă cumplită oamenii din sat au numit locul respectiv ,,Groapa Bodonii”	This horrific punishment inflicted people in the village called that place, the Bodonia Grope	[35, 48, 22]	35.0	[-1.7245220573524587, -0.9850139148585382, -1.4596948403631902]	-1.3897436041913958	-0.6498314142227173
1727	De regula se ajunge aici la aeroportul de la Barcelona care se numeste El Prat de Llobregat.	The rule is reaching the airport at Barcelona, which is called El Prat de Llobregat.	[20, 14, 40]	24.666666666666668	[-1.445224059798327, -1.940795735919406, -0.9631792922091245]	-1.4497330293089525	-0.24494652450084686
1728	Comediile lui [[Eldar Reazanov]] și [[Leonid Gaidai]] din acea vreme erau extrem de populare, multe din replicile din ele fiind încă folosite astăzi.	[Eldar Reazanov] and [Leonid Gaidai] 's districts of [Eldar Reazanov at the time were extremely popular and many of their replicates are still in use today.	[47, 49, 26]	40.666666666666664	[-0.893262022821877, -0.9462318899213493, -1.2076207495316365]	-1.0157048874249544	-0.35717079043388367
1729	Scopul acestei campanii era să apere obiectivele civile și militare germane împotriva atacurilor aviației aliaților.	The aim of this campaign was to defend German civil and military objectives against attacks by allies' aviation.	[77, 100, 91]	89.33333333333333	[0.44349160968559126, 0.8333627005754242, 1.0028993730060716]	0.7599178944223622	-0.27705487608909607
1730	Statul a luat parte la disputele religioase, a cărui interese nu corespundeau cu cele ale bisericii.	The state took part in religious disputes, whose interests were not in line with those of the church.	[90, 100, 100]	96.66666666666667	[0.7636024287146438, 0.8333627005754242, 0.9609931851748625]	0.8526527714883102	-0.14883559942245483
1731	, un teolog în tradiția luterană, a fost unul dintre cei mai influenți din Slovenia.	, a theologist in the uterus tradition, was one of the most influential in Slovenia.	[18, 16, 17]	17.0	[-1.4940396716323352, -1.5687810640201292, -2.0039908651323346]	-1.6889372002615997	-0.4201142191886902
1732	După izbucnirea războiului, aceste unități au servit ca nucleu de instruire pentru creșterea rapidă a unităților britanice din zonă.	After the outbreak of war, these units served as a training core for the rapid growth of British units in the area.	[92, 100, 81]	91.0	[0.9625424596988953, 0.8333627005754242, 0.7615093399106686]	0.8524715000616627	-0.2258736789226532
1733	Ori la nord, ori la sud de Leiw ar putea reechilibra situația.	Either north or south of Leiw could rebalance the situation.	[100, 100, 100]	100.0	[1.031651381875285, 1.0690255985932648, 0.8333627005754242]	0.978013227014658	-0.3276081085205078
1734	De asemenea, compensarea de către stat sau regimul asigurărilor pot juca un rol important în anumite acțiuni.	Moreover, State compensation or the insurance regime can play an important role in certain actions.	[72, 98, 100]	90.0	[0.2118905292481827, 0.994977009105901, 1.031651381875285]	0.7461729734097896	-0.3673108220100403
1735	În primăvară următoare, sunt trimise de la Atena alte 73 de corăbii comandate de Demostene, dar cucerirea Siracuzei se dovedește imposibilă.	Next spring, another 73 corners ordered by Demostene are sent from Athens, but the condemnation of Siraccused is proving impossible.	[46, 48, 50]	48.0	[-0.6292134803419037, -0.8192762480715305, -0.7429962429518655]	-0.7304953237884333	-0.40151867270469666
1736	Oamenilor li se spusese că Timișoara fusese atacată și devastată de derbedei unguri.	People had been told that the Timişoara had been attacked and devastated by the Hungarian skin.	[35, 50, 43]	42.666666666666664	[-1.0098507703516602, -0.7429962429518655, -0.9781838392875839]	-0.9103436175303697	-0.2704973816871643
1737	Un asemenea meci poate fi văzut în compania World Wrestling Entertainment.	The World Wrestling Entertainment Company ("World Wrestling Entertainment").	[25, 5, 23]	17.666666666666668	[-1.2434231147942238, -1.9085628256300848, -1.7818450966702433]	-1.644610345698184	-0.7562011480331421
1738	În anul următor era cultivată a două "sola" și era lăsată în pârloagă prima "sola", ciclul fiind reluat în anul următor.	In the following year, two "wife" was cultivated and left in fallow the first "sola," the cycle being resumed the following year.	[12, 21, 29]	20.666666666666668	[-1.8057287403720597, -1.6773772406382186, -1.1002136537438743]	-1.5277732115847176	-0.4057735800743103
1739	Acest sistem a avut o eficiență considerabilă până în sec.	This system has been very efficient by the way.	[36, 64, 50]	50.0	[-0.9752473803507731, -0.26384901217928436, -0.6973510851609658]	-0.6454824925636743	-0.5367088913917542
1740	Tehnicile moderne de inteligență artificială sunt omniprezente și sunt prea numeroase pentru a fi prezentate exhaustiv aici.	Modern artificial intelligence techniques are ubiquitous and too numerous to be presented exhaustively here.	[95, 100, 100]	98.33333333333333	[1.0663526297015562, 1.0484593129562183, 0.9424550146868682]	1.0190889857815477	-0.28409644961357117
1741	O bună parte din flota fluvială a fost vândută sau predată la fier uzat.	A large part of the river fleet has been sold or handed over to spent iron.	[53, 64, 70]	62.333333333333336	[-0.3869897503356952, -0.36450151586351565, 0.12923220066553281]	-0.20741968851122597	-0.2706729471683502
1742	Profitând de aceasta, Bulgaria a declarat război Serbiei și a trecut la atac pe 15 octombrie.	Taking advantage of this, Bulgaria declared war on Serbia and attacked on 15 October.	[100, 93, 93]	95.33333333333333	[0.9204040350903382, 0.8098555353874914, 1.0787382953162328]	0.9363326219313541	-0.25047269463539124
1743	În jurul anului 600 î.en., egiptenii ii plăteau pe fenicieni ca să exploreze Africa de vest.	Around 600, the Egyptians paid for fenicians to explore West Africa.	[100, 100, 100]	100.0	[1.0690255985932648, 0.8333627005754242, 0.9609931851748625]	0.9544604947811838	-0.3714538514614105
1744	adîncă pecete pe sufletul viitorului poet, iar opera lui o va mărturisi cu vădită	hallmark the soul of the future poet and his work will confess him clearly.	[41, 43, 45]	43.0	[-0.8022304303463385, -0.9781838392875839, -0.9673106123092409]	-0.9159082939810544	-0.6272744536399841
1745	În următoarele secole, islamul a înlocuit creștinismul ca religie dominantă în regiune.	Over the centuries ahead, Islam has replaced Christianity as a dominant religion in the region.	[80, 100, 89]	89.66666666666667	[0.5473017796882521, 0.8333627005754242, 1.0479282620113675]	0.8095309140916812	-0.15392805635929108
1746	Merită o atenție deosebită aripa din partea dreaptă a clădirii.	Particular attention deserves to the wing on the right side of the building.	[53, 70, 62]	61.666666666666664	[-0.3869897503356952, 0.2065906887493776, -0.3743349926665812]	-0.18491135141763293	-0.33791616559028625
1747	Cu aproape 10.000 de corpuri de apă acoperind mai mult de un hectar, Polonia este statul cu cele mai numeroase lacuri din lume.	With almost 10 000 water bodies covering more than one hectare, Poland is the country with the largest lakes in the world.	[78, 57, 68]	67.66666666666667	[0.1784468332571291, -0.5230190753850578, -0.310699906698202]	-0.21842404960871023	-0.22877667844295502
1748	O primă propunere a fost respinsă de populație în 1872, dar modificările ulterioare au dus la acceptarea ei în 1874.	A first proposal was rejected by the population in 1872, but subsequent amendments led to its acceptance on 1874.	[100, 100, 100]	100.0	[1.0484593129562183, 1.031651381875285, 1.0690255985932648]	1.0497120978082561	-0.2158978134393692
1749	Materialele ușor transportabile, cum ar fi pielea animalelor, oasele, lemnele, lutul și nămolul, au constituit principalele materiale de construcție.	Easy transportable materials such as animal skin, bone wood, wool and sludge were the main building materials.	[100, 95, 100]	98.33333333333333	[1.0259160246377157, 0.8839041248748553, 0.9204040350903382]	0.9434080615343031	-0.3545841574668884
1750	Acoperișurile au o streșini groase și sunt curbate ușor în sus.	The coatings have a thick streets and are curved slightly upwards.	[21, 19, 17]	19.0	[-1.6514629078495746, -1.7409402771246398, -1.5378918129646786]	-1.643431665979631	-0.28525519371032715
1751	Precipitațiile sunt moderate, variind de la insuficienta cantitate de 400 mm din Dobrogea la 500 mm în Câmpia Română și până la 600 mm în cea de Vest.	The precipitation is moderate, ranging from a insufficient quantity of 400 mm from Dobrogea to 500 mm in the Roman field to 600 mm in the western field.	[62, 69, 54]	61.666666666666664	[-0.3743349926665812, -0.07872753846087473, -0.5320344279956661]	-0.32836565304104065	-0.27897584438323975
1752	exigențe superioare de ordin logic, dar și informativ.	higher logical as well as informative requirements.	[88, 100, 97]	95.0	[0.8241288996953475, 1.031651381875285, 1.245119636531306]	1.0336333060339795	-0.23592586815357208
1753	Număra în jur de 30.000 de oameni, incluzând și Palmahul.	Around 30.000 people, including Palmahul.	[56, 39, 48]	47.666666666666664	[-0.2831795803330344, -0.7421900011180006, -0.6843833086469431]	-0.5699176300326594	-0.24539779126644135
1754	Tânăr negustor de vite și giuvaiericale, a urcat în ierarhie, devenind în 1588 ban mic de Mehedinți, și apoi stolnic.	A black man of cattle and gypsy, has climbed in the hierarchy and has become a small 1588 ban of Mehedints, and then stolnic.	[21, 29, 42]	30.666666666666668	[-1.3866325758445732, -1.3481072186089293, -1.0783834965402868]	-1.2710410969979298	-0.49069756269454956
1755	semiografii˝, ˝Răspunsuri liturgice˝, ˝Cântări din triod˝, ˝Cântări din penticostar˝), de	Bone, one half, one half, one half, one half, one half, one half, one half, one side, one side, and one side, one side, one side, one side, one side, one	[3, 1, 1]	1.6666666666666667	[-1.970341327740986, -2.4033901588173356, -2.3115871505244012]	-2.228439545694241	-0.7948976755142212
1756	Căile ferate din Irlanda de Nord sunt operate de NIR, o subsidiară a companiei de stat .	The railways in Northern Ireland are operated by the NIR, a subsidiary of the State-owned company.	[92, 95, 100]	95.66666666666667	[0.9625424596988953, 1.1545772176263942, 1.0259160246377157]	1.0476785673210018	-0.19585077464580536
1757	Prin desființarea Imperiului Bizantin, civilizația romană se încheie dupǎ o existență de aproximativ 2200 de ani.	By dismantling the Bizantin Empire, Roman civilisation has ended up being an almost 2200-year-long existence in the midst.	[29, 30, 30]	29.666666666666668	[-1.1002136537438743, -1.3101877574538487, -1.5226750334644696]	-1.3110254815540643	-0.4912574887275696
1758	3 privind fixarea atribuțiunilor Prezidiumului Republicii Populare Române.	The Romanian People's Republic is hereby authorised to take part in the adoption of this Decision.	[17, 15, 19]	17.0	[-1.7935595239491315, -2.1438718353573383, -1.563505010365851]	-1.8336454565574403	-0.5346446633338928
1759	Vasele Marinei Regale Norvegiene, 121 de vase de luptă, cele mai multe depășite din punct de vedere moral, au fost distruse în cea mai mare parte.	The Norwegian Navy's vessels, 121 battle vessels, most morally outdated, have mostly been destroyed.	[78, 69, 87]	78.0	[0.47809499968647823, 0.16867122759429695, 0.8318279936180567]	0.49286474029961064	-0.27999716997146606
1760	Aliații Occidentali au demarat și o , care avea drept scop slăbirea economiei țării și a efortului de război.	Western allies have also started, aimed at weakening the country's economy and war effort.	[100, 100, 70]	90.0	[1.0690255985932648, 0.8333627005754242, -0.061400471701174276]	0.6136626091558383	-0.39052441716194153
1761	Conform Departamentului de Stat american, circa 97% din cetățenii greci se identifică drept creștini ortodocși.	According to the US Department of State, around 97% of Greek citizens identify themselves as Orthodox Christians.	[73, 93, 99]	88.33333333333333	[0.47509041780996975, 0.809691267249562, 1.032001303849583]	0.7722609963030381	-0.16663740575313568
1762	Apare în sezonul 2 legând astfel o relație cu Flora.	It appears in season 2, thus linking a relationship with Flora.	[100, 91, 81]	90.66666666666667	[0.8333627005754242, 0.9971446507833563, 0.2622081262757357]	0.6975718258781721	-0.5427204370498657
1763	Rețelele de televiziune prin cablu și IPTV câștigă teren, 450.000 de abonați folosind televiziunea prin cablu, 10% din totalul populației.	On the basis of the above, the Commission concludes that the Measure constitutes State aid within the meaning of Article 107 (1) of the Treaty.	[1, 1, 1]	1.0	[-2.4033901588173356, -2.1026798810963205, -2.3115871505244012]	-2.2725523968126855	-0.47141531109809875
1764	Bisericile, mai ales cele mari, impresionau prin dimensiuni, măreția cupolei, bogăția ornamentelor.	The churches, especially the big ones, impressed in size, the slaughter of the cupoline, the wealth of ornaments.	[28, 26, 27]	27.0	[-1.2520745003578686, -1.5184696494221652, -1.6337479176955154]	-1.468097355825183	-0.36256685853004456
1765	Românii au încercat să găsească un echilibru între pretențiile marilor puteri vecine, profitând de conflictele de interese.	Romanians have tried to strike a balance between the claims of the major neighbouring powers, taking advantage of conflicts of interest.	[88, 100, 100]	96.0	[0.8241288996953475, 0.8333627005754242, 1.0690255985932648]	0.9088390662880123	-0.18968729674816132
1766	Numele Ierusalim a fost reinstaurat și a devenit un oraș creștin.	The name of Jerusalem was restored and became a Christian city.	[97, 100, 93]	96.66666666666667	[1.3343471841120664, 0.8333627005754242, 0.9971458496997823]	1.0549519114624244	-0.2324601113796234
1767	între neamuri de viețuirea virtuoasă prin păzirea poruncilor.	between nephew of virtuous life through doorstep forest.	[27, 30, 46]	34.333333333333336	[-1.6479218638614392, -1.5226750334644696, -1.062577964732916]	-1.4110582873529418	-0.7482989430427551
1768	La universitățile din Moldova învață peste 10300 de studenți, circa 90 mii la Ciclul I și 14 mii la Ciclul II.	At Moldovan universities learn more than 10 300 students, around 90 thousand to Cycle I and 14 thousand to Cycle II.	[57, 51, 51]	53.0	[-0.286362306266671, -0.6241808399791449, -0.31256161796695225]	-0.40770158807092266	-0.281996488571167
1769	Zaraful din 1913 se apropie de chipurile cu evrei făcute de Nicolae Grigorescu.	The 1913 sand is close to Jewish chips made by Nicolae Grigorescu.	[42, 66, 54]	54.0	[-1.0783834965402868, -0.28693746598913783, -0.2051545221791902]	-0.523491828236205	-0.32845789194107056
1770	În primul război mondial alte 3 sferturi de milion, își pierd viața în captivitate.	In the First World War another 3 quarters of a million, they are losing their lives in captivity.	[72, 85, 100]	85.66666666666667	[0.2704746596811566, 0.5926759289238874, 0.8333627005754242]	0.5655044297268227	-0.22660678625106812
1771	Frankapan a reconfirmat în scris “Legea vlahilor” în 1436, care acorda privilegii vlahilor.	Frankapan reconfirmed in writing the vlahs' law in 1436, which granted the privileges of the eagerness.	[16, 25, 21]	20.666666666666668	[-1.6673151803685118, -1.4043615371907179, -1.6200959411319518]	-1.5639242195637273	-0.5420982241630554
1772	Democrația politică provine din democrația socială.	Political democracy comes from social democracy.	[97, 100, 100]	99.0	[1.13555940970333, 1.1112943359682248, 1.0690255985932648]	1.1052931147549396	-0.16408038139343262
1773	Pe 16 august 1945, Tailanda a revocat declarația de război.	On 16 August 1945, Thailand revoked the war statement.	[70, 62, 54]	62.0	[0.05191870117936757, -0.3743349926665812, -0.2051545221791902]	-0.17585693788880127	-0.19924825429916382
1774	Cu ocazia coborârii pe suprafața Lunii, Armstrong a rostit "Un pas mic pentru om, un salt uriaș pentru omenire", citat devenit ulterior celebru.	On the occasion of the fall to the surface of Luna, Armstrong a rostit "A small human step, a giant leap for humankind," quoted later on.	[54, 52, 50]	52.0	[-0.35238636033480825, -0.6921501750986879, -0.5517985343522356]	-0.5321116899285773	-0.38022157549858093
1775	La vremea respectivă, Consiliul de Securitate al ONU a declarat faptul că „au fost folosite arme chimice în lupte”.	At that time, the UN Security Council stated that it had used chemical weapons in battle.	[71, 51, 70]	64.0	[-0.08421077310037083, -0.7451648438471493, 0.2065906887493776]	-0.20759497606604752	-0.5334291458129883
1776	Televiziunile, prezente pe internet, au început în ultimii ani să ofere și posibilitatea vizionării programelor online.	Television, which is on the Internet, has started in recent years to offer the opportunity to broadcast on-line television.	[97, 100, 94]	97.0	[1.13555940970333, 0.8333627005754242, 0.8468798301311734]	0.9386006468033092	-0.49281004071235657
1777	măslinii), pentru nașterea lor în duh și pentru harul înfierii	olive trees), for their birth in duh and the har set up	[30, 40, 19]	29.666666666666668	[-1.3913435764493225, -1.1524320860276505, -1.563505010365851]	-1.3690935576142749	-0.43106237053871155
1778	În 1988 volumul construcțiilor a atins 118 mii m².	In 1988 the construction volume reached 118 thousand m brus.	[44, 67, 59]	56.666666666666664	[-0.5631781748050638, 0.006570739807848107, -0.44897048589769395]	-0.33519264029830326	-0.6590386629104614
1779	III./JG 26 au pierdut șase avioane Bf 109, cinci piloți uciși și unul luat prizonier.	III. / JG 26 lost six Bf 109 aeroplanes, five murdered pilots and one taken prisoner.	[75, 90, 91]	85.33333333333333	[0.2536847482514524, 0.7636024287146438, 0.8001232917416224]	0.6058034895692396	-0.15255475044250488
1780	Din partea familiei pictorului, doar nepotul Octav George Lecca a scris Familia Lecca în 1897 și Familiile boierești în 1899.	From the pictor's family, the nephew of Octav George Lecca wrote to the Lecca Family in 1897 and the Boundary Families in 1899.	[24, 32, 40]	32.0	[-1.3904880603614163, -1.3277805399629012, -1.083794128577211]	-1.2673542429671762	-0.24489617347717285
1781	Cele mai multe dintre primele modele de unități foloseau un mecanism prin care motorul de	Most of the first unit models used a mechanism whereby the engine was running	[91, 100, 81]	90.66666666666667	[0.9279390696980083, 1.0690255985932648, 0.6237047614552649]	0.8735564765821794	-0.3835434019565582
1782	Unele opriri de alimentare a acestora se fac la statie Santa Ana din Antequera.	Some reflows to feed them are done at the status of Santa Ana in Antequera.	[31, 44, 38]	37.666666666666664	[-1.0286089232186995, -1.1315499144632395, -1.1370914305036373]	-1.0990834227285253	-0.3734751343727112
1783	independenței, dar și favorizat de relieful vălurit, se pare, destul de	Independence, but also favoured by the surrounding relief, appears to be quite,	[100, 100, 100]	100.0	[1.119444292482282, 0.8333627005754242, 1.4417542798998286]	1.1315204243191783	-0.8335020542144775
1784	George Steiner evidențiază, din acest punct de vedere, contrastul dintre Dostoievski și Tolstoi.	George Steiner points out, in this respect, the contrast between Dostoievski and Tolstoi.	[94, 100, 100]	98.0	[0.6125765560822712, 0.8333627005754242, 1.2524864452490692]	0.8994752339689215	-0.16715754568576813
1785	Crăciunul este cel mai fastuos sărbătorit, și cel puțin zilele de 24 și 26 decembrie sunt de obicei libere.	Christmas is the most fastest celebrated, and at least the days 24 and 26 December are usually free.	[96, 100, 91]	95.66666666666667	[1.298544818849479, 0.783766770321848, 0.5473290363865282]	0.8765468751859519	-0.2168220579624176
1786	thumb250 pxBush salută trupele americane din Golful Persic	thumb250 pxBush welcomes US troops in the Persian Gulf	[100, 100, 91]	97.0	[0.8333627005754242, 1.0690255985932648, 0.9971446507833563]	0.9665109833173485	-0.09958627074956894
1787	În Bagdad, penele de curent electric sunt la ordinea zilei, iar curentul electric este furnizat cu întreruperi.	In Baghdad, electricity shortages are the order of the day and electricity is supplied with interruptions.	[85, 100, 70]	85.0	[0.4499210078174514, 0.8333627005754242, 0.07405752187955017]	0.4524470767574753	-0.1672903299331665
1788	Pictorul a făcut o puzderie de portrete din rațiuni financiare.	The pictogram has made a financial portrait.	[12, 19, 16]	15.666666666666666	[-1.8057287403720597, -1.9785551781920387, -1.9017090540780406]	-1.895330990880713	-0.6816756725311279
1789	Harris dorea să continue campania de bombardamente zonale ale orașelor industriale.	Harris wanted to continue the area bombardments campaign of industrial cities.	[74, 100, 90]	88.0	[0.33968143968293046, 0.8333627005754242, 0.6201952995495169]	0.5977464799359572	-0.26789504289627075
1790	Mulți cercetători în domeniul inteligenței artificiale încearcă să se distanțeze de aplicațiile militare ale AI.	Many researchers in the field of artificial intelligence are trying to distance themselves from IA military applications.	[82, 100, 85]	89.0	[0.6616242226103455, 0.8333627005754242, 0.5625772588059577]	0.6858547273305757	-0.2566995620727539
1791	Deci, după aproape doi ani de la descoperirea comorii, se mai găseau obiecte la locuitorii satului.	Therefore, almost two years after the discovery of the comers, objects were still found in the inhabitants of the village.	[57, 67, 46]	56.666666666666664	[-0.5332425838826346, -0.15277612794823858, -0.8626677423262655]	-0.5162288180523795	-0.3628973066806793
1792	Thomas Jefferson a afirmat că în 1778 din Virginia au fugit 30 000 de negri, mulți murind, alții fiind înrobiți în Florida, Indiile de Vest.	Thomas Jefferson said that in 1778 of Virginia, 30 000 negatives fled, many murdered, others drowned in Florida, West India.	[47, 50, 43]	46.666666666666664	[-0.8046386063698546, -0.7557132115851092, -1.0903462889679427]	-0.8835660356409688	-0.3027918338775635
1793	Abordarea sa a istoriei filosofiei este mai mult tipologică, nu cronologică.	His approach to the history of philosophy is more typological, not chronological.	[76, 100, 100]	92.0	[0.26542381943995047, 0.8333627005754242, 0.9609931851748625]	0.6865932350634124	-0.17737439274787903
1794	Totuși, considerații, principii și metode similare se aplică și altor tipuri de urgențe.	However, considerations, principles and similar methods apply to other types of emergencies.	[100, 100, 100]	100.0	[1.2393695797059907, 1.2524864452490692, 1.1112943359682248]	1.2010501203077615	-0.17942625284194946
1795	Cele mai multe sugerează că au murit aproximativ 60 de milioane de oameni în război, dintre care aproximativ și 40 de milioane de civili.	Most suggest that around 60 million people died at war, of which around 40 million civilians.	[100, 74, 96]	90.0	[1.119444292482282, 0.03838968785113979, 0.9209284196185372]	0.6929207999839863	-0.31711891293525696
1796	dreaptaminiatura200x200pxSemn bilingv în portugheză și [[Limba mirandezămirandeză în Miranda do Douro,	dreaptaminiatura200x200pxSemn bilingv in Portuguese and [[Hungarian miracle language in Miranda do Douro],	[37, 50, 24]	37.0	[-1.645298375541112, -0.9074498649841604, -1.3904880603614163]	-1.3144121002955629	-0.22399412095546722
1797	Califul abbasid al Bagdadului traversa o perioadă dificilă și a cerut ajutor selgiucizilor.	The abbasid horse of Bagdad was going through a difficult period and asked for help from selgiucides.	[26, 35, 44]	35.0	[-1.3212812803596425, -1.2324359852332691, -0.9453260709089154]	-1.1663477788339425	-0.5548912882804871
1798	Prin acest roman, Dostoievski investighează lumea celor striviți de o orânduire bazată pe exploatare și nesocotință a demnității umane.	With this Roman, Dostoievski investigates the world of those crushed by an ordeal based on exploitation and disobedience of human dignity.	[79, 88, 69]	78.66666666666667	[0.5126983896873651, 0.5662670826290181, -0.07872753846087473]	0.33341264461850284	-0.33357831835746765
