index	original	translation	z_mean	similar_sentence	similarity	similar_sentence_quality
291	Kõvale tuumale tuleb lisada täiendavad eeldused, et saaks teha kindlaid ennustusi.	Further preconditions need to be added to this curve, so that there can be firm predictions.	1.1506461783549464	We could add to the model the stipulation that peripheral conditions must be the pre-explantation reasons.	0.5833421349525452	0.7565658058057719
292	Aastal 1920 kolis Robert Rebase perekond Narva, kus ehitas endale Jaama tänavale maja.	In 1920, Robert Real's family was home to Narun, where he built a house on the streets.	-1.990978399460114	Gustanaan Naan was born in 1919 in Vladivostok, a family of Estonians emigrating.	0.41513004899024963	0.8309305467440958
293	Kodanikesaali seintel hoitakse ka 1547. aastast pärit rae piltvaipade koopiaid.	The citizen's walls also contain copies of the rubber carpet from 15447.	0.8193341521122472	1538 found themselves in Tiesenhazi property through marriage.	0.3704236149787903	-1.7363357587538244
294	Mõnikord on küll meie võimuses neid kaudselt kontrollida.	Sometimes we can control them indirectly.	0.7138424757700305	People, however, can and often take themselves seriously.	0.369871586561203	1.0772945792954562
295	Näiteks Immanuel Kanti järgi me oleme oma ratsionaalsuse tõttu seesmiselt väärtuslikud kui omaette eesmärgid, nii et me oleme kõik võrdse väärtusega.	For example, as a result of our rationality, Immanuel Kant, we are valuable internally as goals in our own right, so we are all of equal value.	0.8269138870710867	It seems as Kant would like to say, if what we do satisfies our tendencies, then our work cannot have moral value.	0.4693315923213959	1.056642709696083
296	Jätkusid ägedad lahingud Donetski lennuvälja kaitsvate valitsusvägede vastu.	The fierce battles against government forces protecting Donetski's airport continued.	0.7634480869277449	In order to protect Donetski airport, nine government troops died in the course of the day.	0.684246301651001	0.921800139048823
297	Visuaalselt kitsendasid ruumi viinapuuväätidega maalingud, mis tõenäoliselt seinu ja lage katsid.	Visitors with vines were able to restrict the space, which probably covered the walls and the sheep.	0.2705892303240856	Lower fertile areas are used as herds of pigs, sheep, cattle.	0.401949942111969	-0.5355103672409658
298	Teda ei saa tunnetada, sest enne teda pole olnud kedagi, kes suudaks teda mõista.	He cannot be felt, because there was no one before him who could understand him.	0.652405314588257	He cannot be given a name, because there was no one before him who would have given him the name.	0.5721678137779236	0.6170360359926873
299	Peale inimeste võib ka teiste loomade seas esineda epideemiad.	Besides humans, there may be epidemics among other animals.	0.9204404930015818	Dappalls have probably killed more people than any other virus.	0.48411113023757935	-0.18197788326582368
300	Türgis İstanbuli vanalinnas õhkis ennast politseijaoskonnas naissoost enesetaputerrorist.	In Istanbuli in Turkey, there was a female suicide bomber at the police station.	-0.18632511965775092	In the clashes between demonstrators and the police in Istanbul, Turkey, in October, in the city of Istanbul, 1 people died.	0.5324105024337769	0.23464712538354263
301	Valitsev Õigluse ja Arengu Partei soovib anda presidendivalimise õiguse rahvale, kuid president on vastava seadusemuudatuse vetostanud.	The ruling Justice and Development Party (AKP) wants to give the people the right to elect the President, but the President has vetoed the amendment of the law.	0.30758936620156724	The Panama Electoral Court has still removed legal immunity from President Ricardo Martin.	0.42076265811920166	1.2463151423755008
302	3. mail 2008 alustas Clapton oma järjekordset turneed esinemisega Tampa Bays Floridas.	On 3 May 2008, Cchilton started his next security with an exhibition in Floridas in Tampa Bays.	-1.4440016844458012	On 2 August 2008, the Falcon 1 launch pad took place in the third one.	0.37577465176582336	-1.2838992815769952
303	Surma sai kuusteist ja vigastada kolmkümmend kaheksa inimest, plahvatuses hävis ka üks läheduses asuvatest hoonetest.	Sixteen or eight people were killed and thirty-eight were injured, and one of the buildings in the vicinity of the explosion was also destroyed.	0.015785931726523372	Twenty-eight people were killed and twenty-eight were injured.	0.6436571478843689	0.5019583389209347
304	Ta nimetas senise Daugavgrīva kloostri abti Theoderichi Eestimaa piiskopiks.	He called the current monastery of Daugavgrīva Theoderichi the Estonian bishop.	-1.057817857041693	In the Toomon, Estonia, the Archbishop of the Siberian Evangelical Luterlik Church, Vsevolos Ldimenkin, was inaugurated.	0.46442753076553345	-0.41091023843089874
305	Aga seda on tarvis näidata ainult paadunud solipsistile.	However, this only needs to be shown on the thawing bench.	-2.1053109785554267	This may seem very obvious in the thinking, but the philosophy often simply needs to find a context in which to say what is obvious.	0.3227986693382263	0.920557978803375
306	Talumehed kasutasid puust atrasid, mis olid naharibadega puidust käepidemete külge kinnitatud.	Farmers used a bottle of shoes that had been fixed at handholds with navies.	-1.935143873787438	They plunder animals and cultivate land with shoes.	0.4594976603984833	-1.1816436530050232
307	Läti Seim kiitis heaks rahvuslikule lennufirmale airBaltic 80 miljoni euro suuruse laenu andmise riigieelarvest.	Latvia's Seimas approved a loan of EUR 80 million from the state budget to the National Aviation Company airBaltic.	0.987439873191185	The World Bank approved financial aid worth USD 80 million to one of the poorest Asian countries, Burma.	0.3858315646648407	1.1820603944506403
308	Napoleoni arvates polnud preislaste saabumine Waterloosse võimalik).	According to Napoleonic, the priests' arrival in Waterols was not possible).	0.8473268400063215	When the priests finally got the Church in their own hands, it was a harsh blow to Napoleonic.	0.4896986782550812	-1.2970846848235047
309	Darwinite suguvõsa on olnud pärilikkusuurijate uurimisobjektiks, kuna selle liikmed on olnud silmatorkava andekusega mitmel teadusalal.	Darwinian's family has been the subject of research by the heir investigators, as its members have been with a conspicuous talent in many scientific disciplines.	0.9652941490469077	The young man who was already a young man, Darwin, was an elite of scientists.	0.4587673246860504	-1.0474368171166477
310	Ratsavägi suutis küll vastase jalaväe isoleerida ning peaaegu liikumatuks muuta, kuid tal puudus võimalus vallutada hooneid.	The army was able to isolate the anti-personnel force and make it almost inmobile, but it did not have the opportunity to conquer the buildings.	-0.41368255901779866	Soviet troops did not make any effort to differentiate military targets from civilian sites.	0.4373050332069397	0.6996933520410787
311	Afganistani lõunaosas kukkus alla NATO helikopter, õnnetuses hukkus seitse Ameerika Ühendriikide merejalaväelast.	In the south of Afghanistan, the NATO helicopter collapsed, with seven US naval troops killed in the accident.	0.18873486750620758	In a suicide attack in Afghanistan near Bagrami's air force, 6 US soldiers died.	0.5942988395690918	0.491467780987918
312	Majanduses on ülekaalus põllumajandus, selle osa sisemajanduse kogutoodangust umbes 35% ja hõivatus on üle 90% rahvastikust.	The economy is dominated by agriculture, its share of gross domestic product is approximately 35%, and occupation is over 90% of the population.	0.7855870424452661	Agriculture accounts for 19.8% of gross domestic product.	0.46124374866485596	0.9889440482910455
313	Naan kavatseski Moskvasse jääda, kuid suunati Eestisse tööle.	The Naan was going to stay in Moscow, but was put to work in Estonia.	0.04243083377148146	In the area occupied by Soviet forces, Estonia took action in the Commun of the Estonian working people, which was located in Nuss.	0.4887675642967224	0.418636840220085
314	Eestis Laulasmaal pandi nurgakivi Arvo Pärdi Keskuse uuele hoonele.	In Lapland, Estonia, the cornerstone was the new building of the Arvo Heritage Centre.	-1.620700747824528	The new building of the Estonian Academy of Art was launched in Tallinn.	0.5500696897506714	0.6517659532022965
315	Eesti Paraolümpiakomitee kuulutas 2015. aasta parimateks sportlasteks kergejõustiklase Emilija Mannineni ja ujuja Kardo Ploomipuu.	The Ivorian Committee of Estonia announced 2015 as the best athletes Emilija Manninen and the swimming Cardo Poloipuu.	0.00865094143584381	For the first time, the Estonian Senior Sport and Sports Association announced the year of Senior athletes.	0.40185680985450745	-0.29994410923479414
316	Maanteede kogupikkus on 91 440 km, sealhulgas on kõvakattega teid 20 117 km.	The total length of roads is 91 440 km, including 20 117 km of paperwork.	-0.38419914126094085	There are 15 450 km of road, including 6951 km of roads covered.	0.46928295493125916	0.037125644404849924
317	Praegu on keskmine sündivus Saksamaal 1,36 last naise kohta.	Today, the average birth rate in Germany is 1.36 children per woman.	0.9349839159519499	At the latest, by the middle of the 16th century, the birth rate was famous.	0.37682443857192993	-1.7860920224698116
318	Kohalike võimude teateil said aga tabamusi mitmed elumajad ja hukkus vähemalt kakskümmend üks tsiviilisikut.	However, you were informed by local authorities that several houses were affected and that at least twenty-one civilians died.	0.02959834495447977	At least two people died and twenty-eight were injured in the accident.	0.5054676532745361	0.9435219146118857
319	Luksemburgis algas Euroopa Liidu välisministrite kahepäevane kohtumine, millel osales ka Eesti välisminister Marina Kaljurand.	In Luxembourg a two-day meeting of EU foreign ministers began, including the Estonian Foreign Minister Marina Kaljurand.	0.7142932391389941	In Denmark, two days of informal meeting of EU Foreign Ministers began in Copenhagen, with the participation of the Estonian Foreign Minister Urmas Paet.	0.6644864082336426	-0.02591423578473523
320	Meeleavaldusel süüdistati president Aleksandr Ankvabi korruptsioonis ja nõuti tema tagasiastumist.	In the demonstration, President Alexander AnkFree was accused of corruption and ordered his resignation.	0.029476342974941505	In Russia, Alexander Krošavin, Governor of the Sahhalin Oblast, was arrested on charges of corruption.	0.5663177371025085	0.621045063860325
321	Jeruusalemm koos araablaste põhiliste võimukeskustega Iraagis ja Egiptuses jäid vallutamata.	Jerusalem, together with the main Arab centres of power in Iraq and Egypt, remained unconquered.	1.0940325342754367	Dawud used the momentum of Aijubiides' ability to conquer Jerusalem.	0.3856172263622284	-1.9067517556034446
322	Kohtumine möödus küllaltki pingelises õhkkonnas, lisaks hilines Venemaa president kohtumisele 20 minutit.	The meeting passed in a rather tense atmosphere, plus 20 minutes for the Russian President.	0.28778199411383837	The game was also being watched by Russian President Vladimir Putin.	0.4030759930610657	0.8673380851273205
323	Tahe mõjutab uskumusi, ning ideaaljuhul teeb seda reaalsuse pideva tähelepanemise teel.	The will affects religions, and ideally it does so by constantly observing reality.	0.766983216158354	Realistic religious land, sometimes a whole series of related work, served its candidate's purpose.	0.4460867941379547	-0.5878988133575515
324	Must mängib nähtavasti võidule, kuid satub teksti vahetusega halvemasse lõppmängu.	Male is apparently playing a victory, but is getting worse with the exchange of the text.	0.17239917756492798	The savage version that the black has played a victory seems, at first glance, unbelievable.	0.39465346932411194	-1.709088372114951
325	"""Kuidas saab midagi nii lihtsat nagu sõna tähendus olla intuitsioonivastane ja teistele liikidele kohmakalt haaratav?"	"""How can something as simple as the meaning of the word be intuitive and cumbersome for other species?"	0.8177291393307655	Does language learning involve something in which other species apart from humans are cumbersome?	0.46786120533943176	0.9058970700512137
326	Ei ole korrastatud uurimist, kuidas on mõistlik elada, sest põhjendeid ei saa leida ega hinnata, enne kui on otsustatud, kuidas elada.	There is no order on how it makes sense to live, because you cannot find or evaluate the causes until you decide how to live.	0.8387292661171681	They cannot intervene in their lives by identifying themselves with or distancing themselves from their motives.	0.47066545486450195	0.9391644460514993
327	Times Higher Education World University Rankingsi 2017. aasta edetabelis on ANU maailma ülikoolide seas 47. kohal.	Times Higher Education World University Rankins 2017 rankings 47th among universities in the world.	-0.9153878608922937	QS World University Rankins in 2016 was the first highest in universities in Australia and 22 in the world.	0.5944395661354065	0.14684905054912953
328	Hispaanias teatas oma tagasiastumisest suurima opositsioonierakonna Hispaania Sotsialistliku Tööpartei esimees Alfredo Pérez Rubalcaba.	In Spain, Alfredo Pérez Rubalcaba, Chairman of the Spanish Socialist Labour Party, announced his resignation.	0.8913536471008455	The Spanish court banned the creation of a new Basque party, Abertzale Sozialisten Bamakna.	0.43846261501312256	0.8848438425139777
329	Kuid tähtsaim mõjutaja bluusmuusikuna on kindlasti Robert Johnson.	But the most important player as a bluusmusician is certainly Robert Johnson.	-0.8538537362165254	Jackson's voice is considered to be one of the most extraordinary poppies.	0.42934125661849976	-1.0948417161380792
330	Ja võidakse öelda, et seda ta oleks pidanud teadma.	And it may have been said that he should have known that.	0.5432306724052918	And certainly he wanted to say that this knowledge must be an event.	0.7003429532051086	-0.3001367813670593
331	Ukraina Ülemraadas ründas parlamendiliige Oleg Barna Ülemraadas peetud kõne ajal peaminister Arseni Jatsenjukki, tõstes ta kõnepuldist lihtsalt maha.	In the Ukrainian Supreme Council, a Member of Parliament, Mr Arsen Jatsenjust, during a speech in the Supreme Court of Oleg Barna, attacked his speech by simply pulling him off.	-0.5051852168923546	Together with Prime Minister Taavi Ryang, he also met with the President of Ukraine, Petro Poroshenko, and Prime Minister Arsen Jatsenkiss.	0.37766993045806885	0.007917294964408331
332	Ameerika Ühendriikide pealinnas Washingtonis kohtusid Iisraeli peaminister Ehud Olmert ja Ameerika Ühendriikide president George W. Bush.	In the capital of the United States, in Washington, Israeli Prime Minister Ehud Olmert and the President of the United States of America, George W. Bush met.	0.17676363129697203	US President Barack Obama and Israeli Prime Minister Binyamin Netanyahu met in Washington.	0.597667396068573	0.8727498208139332
333	Itaallased otsustasid monarhia kaotada ja moodustada Itaalia vabariigi, mis on Itaalia täna.	The Italians decided to abolish the monarchy and form the Republic of Italy, which is Italy today.	0.9718367045383722	The Kingdom lasted until 1946 when the Italians chose the Republican Constitution.	0.6209596991539001	0.9616074812531273
334	Riigikohtu otsuse aluseks sai kuriteokoosseisu puudumine.	The judgment of the national court was based on a lack of criminal activity.	0.29224725516925426	According to the public prosecutor, the land court has applied substantive law inappropriately.	0.4464558959007263	0.8794574781282226
335	Seekordsel meeleavaldusel osales üle 17 000 inimese.	This time, more than 17 000 people took part in this demonstration.	1.0299403453177562	More than 30 000 people took part in the event, with 14 000 police officers deployed in the event.	0.5153393149375916	0.938717163612545
336	Aastal 1877 proovis ta isa pealekäimisel sooritada Jihlava gümnaasiumis küpsuseksamid.	In 1877, he attempted to use his father's sleight of cyclone in Jihping's synasium.	-1.1012648788061192	In the mid-1950s, Jackson's father tried to start a musician career, but it failed.	0.38608404994010925	0.8438925286301734
337	Mõned skulptuurielemendid olid nii kulunud, et ülestõstmise ajal oli vaevu aru saada, et tegemist on nikerdustega.	Some elements of the sculpture had been so worded that, when the riots were taking place, it was barely clear that these were nuances.	-1.7605898151132946	While a couple of anomalies had already been identified, the matter went on in a slippery manner.	0.45731619000434875	0.5894728198303548
338	Kirjeldused, mille utilitarism mitteasjakohastena hülgab, süvendavad moraalset arusaamist.	Literations that are abandoned as inappropriate by utility are deepened by moral understanding.	-1.497361012482622	This is in line with the moral common understanding that fraud is not morally acceptable.	0.6029846668243408	0.8727456450289163
339	Vaike räägib Pillele, mis tema elus tegelikult toimub.	The poor is talking to Pilate, which is actually happening in her life.	-1.7283078524437219	The conversation makes Ahvena reflect on his life, and the man takes steps to Jürka to discuss things with him.	0.37880030274391174	0.3067957054499026
340	Mis puutub antisemitismi, siis fašistid jagunesid selle järgi, mida teha, eriti pärast Adolf Hitleri tõusu Saksamaal.	As far as anti-Semitism is concerned, the fascists were divided by what to do, especially following the rise of Adolf Hitler in Germany.	-0.04045765873510332	In turn, Mussolini and the fascist government demanded concession from Hitler and Nazis for the most unpopular anti-Semitic laws to enter into force.	0.544999897480011	0.7513269774987604
341	18. septembril tampis saksa kahurvägi terve päeva Punaarmee positsioone, et lasta välja üleliigne laskemoon.	On 18 September, the German twin forces re-established the positions of the entire day Red Army to expel excessive ammunition.	-0.134699361912794	The normal situation continued until 18 September 1944 and the disturbance of each other.	0.4908057153224945	0.38539909042650083
342	Ristisõdijatel õnnestus rünnak tõrjuda ja hiljem ka sadamast välja pääseda.	Travellers succeeded in stamping out the attack and later getting out of the port.	-1.7687398236997776	Then the water was pumped out of the hulls and the ship drowned came along with them.	0.4808187484741211	0.29236949390022154
343	Eesti Vabariigi ja Nõukogude Liidu vahel moodustati ajutine kontrolljoon, mis järgis endiste Eesti NSV ja Vene NFSV piire.	A temporary checkline was established between the Republic of Estonia and the Soviet Union, following the former Estonian NSV and the Russian NFSV borders.	-0.18871898404737752	Russia took the country of the Union and the ally no longer shared the border with Sweden.	0.5652557611465454	0.09938819954835028
344	Plahvatuses sai vigastada kakskümmend seitse inimest, armee süüdistas rünnakus islamistlikke separatiste.	Twenty-seven people were injured in destruction, and the army accused Islamist separatists of an attack.	-0.6475233300669629	Twenty-seven people died and sixty-seven were injured in the attack.	0.6657335162162781	1.038402712144736
345	Seda, mis on, ehk substantsi Jumalat, kelles ei ole kurja, nimetatakse heaks; aru, mis on alati tõene, nimetatakse heaks.	What is known as' substance God ', which is not evil, is' good ';' understanding of what is always true ',' good '.	0.7303803866062292	It does not come to a strict conclusion from the belief that whoever knows what is an evil cannot be made, but it is reasonable to assume that he believed it.	0.45981356501579285	-1.8522998899577043
346	Aga esiteks, see argument pole kooskõlas sellega, mida me täheldame teiste teaduste puhul.	First of all, however, this argument is not in line with what we note in other sciences.	0.8150391097847715	However, the 'pragmatic' approach is not a good indicator that distinguishes scientific explanations from non-scientific ones.	0.48394209146499634	0.7085620493137844
347	Üks erinevus on selles, kelle eest süsteem esmajoones hoolitseb.	One difference is who the system primarily cares for.	0.9739859873433022	Originally, the first was more important, but afterwards there was a fundamental difference between them.	0.5338497757911682	0.8095006693002329
348	Aja jooksul saame teada, milline inimene olla on meie saatus.	Over time, we will know what kind of person will be our fate.	0.6455026625391033	As good people, we want as many people as possible to be happy as possible, now and in the future.	0.36233022809028625	0.6807343588799281
349	Vikipeedias vaatas vaid tunni aja jooksul pea miljon inimest Jacksoni elulugu.	In the Church, almost one million people in just an hour looked at the photography of Jackson.	-1.8906327314755849	A number of magazines, including Time, published a special publication in memory of Jackson.	0.4176863729953766	1.3064134983117899
350	Sellest räägivad pühakud, ja kunstnikud saavad sellest aru.	It is worded by sacrosanct artists, and artists understand it.	-0.7031434065421881	It is the number one renowned writer who has clearly expressed his artistic request.	0.5236223936080933	0.7749603034418518
351	Pärast bolševike võimuletulekut Moskvas oli kindlustatud ka nende positsioon Podolskis.	Following the arrival of the Bolshevik regime in Moscow, their position in Podolskis was also secured.	0.7760129683035508	In addition, several of the Podolski rails have direct links with Moscow.	0.4996388554573059	0.4567438829684091
352	Paavst kohtus 7. mail 1980 ja 18. augustil 1985 Keenia hinduistidega.	The Pope met with Hindus on 7 May 1980 and 18 August 1985.	0.6653213080843781	The Pope sent letters to the puppet States on 6 July 1984, 30 June 1987, 22 June 1993 and 1 July 1999.	0.48633450269699097	-1.6644617688305268
353	Positivistid tegid oma teadusfilosoofiast ettekirjutavaid järeldusi teaduste kohta üldse.	Positives have drawn the necessary conclusions from their scientific philosophy in science at all.	-0.15139162260751102	However, if you interpret this need indiscriminately, then a good scientific philosophy boils down to the precise description of science.	0.6324480175971985	1.0743917516414772
354	Tuhande inimese kohta oli 2008. aastal 0,02 arsti ja 2011. aastal 1,3 haiglakohta.	There were 0.02 doctors per thousand people in 2008 and 1.3 hospitals in 2011.	0.8676743611017054	In 1920s, Europeans were just over 1 000 and indigenous people were over 1.2 million.	0.44753405451774597	0.6391864982440189
355	Paavst saatis 1. mail 1990, 1. aprillil 1996, 13. novembril 2000 ja 12. aprillil 2002 läkitused Bosco salesiaanidele.	The Pope sent the thresholds to Bosco salesis on 1 May 1990, 1 April 1996, 13 November 2000 and 12 April 2002.	0.8252505488115603	On 12 April 1997, the Pope's visit to Bosnia and Herzegovina discovered 23 tank lines which the Pope had to cross.	0.541394054889679	-1.3227489431751958
356	Nii et see, kas keegi täidab oma kohust, oleneb sellest, kui tugevasti ta moraaliseadust täidab.	So the question of whether someone is doing their duty depends on the extent to which they are complying with moral law.	0.8872932437643013	Kant emphasises that ethics is determined by laws on human will, as far as nature espouses this will.	0.4982188940048218	0.4791977628647457
357	"""Aja möödumist"" kujutletakse nagu liiva voolamist liivakellas, varju pikenemist päikesekellas või vananemist."	"""Ahead"" is depicted as a flood of sand in a sand, as well as an extension of the shadow in a nub or an ageing sun."	-1.2199667149757183	It is an eternal, data-type visa of creatures, or a tenth of eternal creatures, that is Isa.	0.290147989988327	-0.9747152381655194
358	Praktikas siiski makstakse käsunduslepinguga tasu.	In practice, however, the contract of bail-out pays a fee.	-1.234895905877347	The distinctions from the contract of bail-in are the most widely discussed topic in practice.	0.4945829212665558	-1.1762966336694867
359	Kuula perekonda jälginud Heiskanen lasi Jenni maha, kuigi lask oli tegelikult mõeldud Seppo Taalasmaale.	A famous family watched by Heiskanen's children at Jenni, although the shot was actually destined for Seppo Taalasland.	-1.8250188362980169	Sanni is married to Onni Taalasland and has a common child in Ilja Taalasland, even though the real father is Lari's Vsaelnen.	0.4498734176158905	0.03333663635952349
360	Selle asemel sai ta tänu linnapeale igavese au linnavalvurina.	Instead, thanks to her, she has won her eternal honour as the municipal watchdog.	-1.435324007116179	It was well received, its success increased the reputation of Mahler and guaranteed him honorary.	0.48078978061676025	0.6992161007355578
361	Sidgwick tunnistab, et jõutakse šokeerivate järeldusteni, aga ta ütleb, et ongi parem, kui enamik inimesi neid šokeerivaks peab.	Sidgwick admits that shocking conclusions are reached, but he says that it is better for most people to consider them shocking.	0.5613751467264202	According to the storm, it was better to get to grips with good surprises than with unpleasant disappointments.	0.3745643198490143	-1.5868013157574037
362	Lisaks pakuvad linnas telefonsidet firma Tsifra Odin kohalik filiaal ja teised kohalikud ettevõtted.	In addition, the city's city is provided by the Celebration Company Tsifra Odin local branch and other local companies.	-1.5770542810621964	The event was organised by the Association of Estonian Publishers and Taveco Dseain.	0.3995106816291809	0.19497050682539832
363	Ta usub, et tema väärtus on suurenenud, sest ta on võitnud kedagi, kellel on üldtunnustatult väga kõrge väärtusaste.	He believes that his value has increased because he has won someone who has, in general, very high values.	1.0015253154377097	The boy believed that she had to win her girl in other areas in order to regain her level of values.	0.42008063197135925	-0.24642752762844577
364	Tõenäoline õnnestumine on maksimaalne tõenäoline kasu, mitte tõenäoline maksimaalne kasu.	A real success is the maximum probable benefit, not the most likely one.	1.1960625631999713	Although there is never any justification for saying that it is true, I hope it can be said that it is the best available.	0.4585593640804291	0.06371888620072415
365	Kuid valitsuse oskamatu investeerimispoliitika ja korruptsiooni tõttu on fondi väärtus langenud.	However, the government's misguided investment policy and corruption have led to a fall in its value.	0.8332369438814634	This caused political instability and frequent governmental crises.	0.45899948477745056	0.8262434582398216
366	Armastus võib tuua tahtesidumusi, millest me ei saa väljuda ja mis võivad meie huvisid rängalt kahjustada.	Inconsistency can lead to wills that we cannot get out of and that can seriously damage our interests.	-1.4082780419644942	These commitments are binding on us, although we cannot be forced from outside to comply with them.	0.48242753744125366	1.191984424684618
367	pisiPaljud canberralased töötavad valitsusasutustes nagu pildil kujutatud rahandusministeerium	Many plastics are employed in government institutions, such as the Ministry of Finance depicted on the photograph.	-1.5570156067184113	In addition, a number of ministers and president of the Central Bank were released.	0.3516697585582733	0.5479188223579113
368	Armeenia pealinnas Jerevanis Venemaa suursaatkonna ees toimus meeleavaldus, kus osales paarkümmend inimest.	In the capital of Armenia, Jerevan, before the Russian Embassy, there was a demonstration in which several tens of people took part.	0.4607437204399358	It is one of the few US ambassadors in Russia in recent decades who have not been a career diplomat.	0.40523165464401245	0.6123937125115291
369	Oletame, et meil on palju selliseid fakte ja me tahame neist tuletada teaduslikku teadmist.	We assume that we have many of these facts, and we want to draw scientific knowledge from them.	0.9416897298644754	This knowledge is empirical, and it is not clear what justifies it being called science and exactly how it is being achieved.	0.4381895959377289	0.8768102241504775
370	Reegliutilitarismil on kaks alaliiki vastavalt sellele, kas reegli all peetakse silmas tegelikku reeglit või võimalikku reeglit.	Regular ITS infrastructure has two hubs depending on whether the rule is meant by the actual rule or by a possible rule.	0.42445096627280227	In both respects, the paradigm does not stop at what can be formulated with rules and guidelines.	0.3909282386302948	0.03428067173534283
371	Isiklikud puudused, millel pole moraaliga suurt pistmist, võivad takistada neil hea elu elamist.	Personal defects, which have little to do with morality, may prevent them from living a good life.	1.029777786350576	It is no wonder that those who are in favour of such an ethical model do not consider ethics appropriate to the complexity of life.	0.5261621475219727	0.9825024251704595
372	Valitsusjuhina jätkas Eric Williams, riigipeaks jäi Suurbritannia kuninganna Elizabeth II, keda kohapeal esindas kindralkuberner.	As leader of the government, Eric Williams continued, the state state-owned Queen Elizabeth II, represented on the ground by the generator.	-0.042090654129121975	The British Head of State, Elizabeth II, started a six-day state visit in the United States.	0.47754785418510437	0.963332932765859
373	Sloveenias tegi president Danilo Türk valimiste võitjale Zoran Jankovićile ülesandeks moodustada uus valitsus.	In Slovenia, President Danilo Turkey mandated Mr Zoran Janković, the electoral winner, to form a new government.	0.3777818731524925	The Slovenian Government has nominated former President Danilo Turkey for the UN Secretary-General.	0.6371421217918396	-0.09096779933931855
374	Prantsusmaale kuuluva Guadeloupe'i prefektina astus ametisse Emmanuel Berthier.	Emmanuel Berthier took office as a Prefect of Guadeloupe in France.	0.4654456124332716	Jacques Billant took office as Prefect of Guadeloupe.	0.6743041276931763	0.745850894468993
375	Alma kohtub üksikemaga, keda ta on toetanud, kuid midagi paistab selles naises väga valesti olevat.	The beginning will meet the single mothers he has supported, but something seems to be very wrong with this woman.	-1.4207638484879785	For example, it would be better to awaken a person than to support his or her orphans, but the first is not the alternative.	0.3532899022102356	-0.3584639298192536
376	Olemasolev maksusüsteem, seadused ja alamaadli võim jäid muutmata kuni tema surmani aastal 1025.	The existing tax system, laws and underwater power remained unchanged until his death in 1025.	-0.6661025037536167	It is estimated that 100 people may have died, and the official death toll was not reported by the authorities.	0.31894901394844055	0.9587736556665422
377	Ta õpetas filosoofiat vestlusena, valgustatud kiibitsemisena, kiusamisena, meelitamisena.	He taught the philosopher as conversation, enlightened ambulance, bullying, attraction.	0.12500171852887762	The attention and active valuation that Jollimore talks about must be attributed to the value of most philosophers.	0.4107910692691803	0.7246934285255101
378	Georg võtab pulmade asja tõsiselt käsile ja tahab Arega hommepäev perekonnaseisuametisse sõita.	Georg takes the matter of wedding seriously and wants to travel with Arega for tomorrow's civil status.	-1.5735130959310233	Margna wants to marry her wife and brings Marek's trip to Morocco to life.	0.49388471245765686	-1.438404232452074
379	Orduriigi kirdeosas asunud Laiuse ordulinnus kujutas endast olulise maantee teetõkkelinnust.	In the north-east of the Ordinary, an important road toll drive was represented.	-1.3310824420174676	When the Prince of Cont remained in the north, the collapse of Gages went down that road to the south.	0.4974936842918396	0.4207335605014095
380	Samal ajal hakkas nii liivlaste, latgalite kui eestlaste aladel levima katk.	At the same time, the plague began to spread in areas such as sandy, lagines and Estonians.	-1.15449967674554	Thus, the whole of Estonia's area was once again under Soviet occupation.	0.4360058009624481	1.0304185596963091
381	Siis jäävad ikkagi teadusharud, millest naised nende kognitiivse loomuse tõttu välja jäetakse, mõned teadusharud aga jäävad naiste pärusmaaks.	Then, after all, some scientific disciplines that women are excluded due to their cognitive nature will remain the preserve of women.	0.7284103785538627	The fact that science does not have an unmisguided observatory does not just come from the subjectivity of the sexes.	0.4742009937763214	0.5595657518257672
382	Armastusest isikute vastu hoolitakse tavaliselt kõige rohkem.	The number of people who are usually the most vulnerable is cared for.	-1.4047394462149931	Often, the biggest punishment is the denunciation of the people.	0.6164416074752808	0.6633588335097319
383	Selliseid väiteid on peetud tugevalt liialdatuteks.	Such arguments have been considered to be highly exaggerated.	1.233913850399575	Thanks to these arguments, the pro-Copernk theory was in great difficulty.	0.521838366985321	0.873470457843843
384	Jutt ei ole üldse inimeste tähtsusest universumile, vaid inimeste tähtsusest inimestele.	This is not at all about the importance of people to the universe, but about the importance of people for the people.	0.9644053603531425	Historically important must be the importance not of one individual or another, but of everyone.	0.5498649477958679	0.7611746821005491
385	Valitsus kuulutas riigis selleks päevaks välja komandanditunni, et tagada inimeste kättesaadavus rahvaloendajatele.	The government declared a compass hour in the country by that day in order to ensure that the people are available to the people who elected them.	-1.6243783435664172	The demonstrators requested the resignation of the President and the government and the holding of early elections.	0.3756319582462311	0.9493572639823763
386	Portugallased asutasid São Tomé ja Príncipe saartele tugipunkti mandriga kauplemiseks.	The Portuguese have established a reference point for the islands of São Tomé and Príncipe to trade with the continent.	0.9058970700512137	He and his successors had largely enjoyed peace between Portugal and its neighbours.	0.4248516857624054	0.9129532716509517
