index	original	translation	scores	mean	z_scores	z_mean	model_scores
1305	पछि गरिएका अनुसन्धानहरुबाट उनको जन्म दक्षिण भारतमा भएको जानकारी प्राप्त हुन्छ ।	His birthday from later investigations is obtained in South India.	[78, 58, 68]	68.0	[1.7758953530180046, 0.6713693634039797, 1.7687974982210504]	1.4053540715476782	-0.25693997740745544
1306	सन्तान सुखको कामना हुनेले मूल दैलोको ठेलोलाई चाँदीको पत्रले मोड्नुपर्दछ।	Let the door of the house be pleasant, and let the door of the house be pleasant.	[16, 16, 19]	17.0	[-1.0232544616641663, -1.008244804748729, -0.7380010794570316]	-0.9231667819566424	-0.4677233397960663
1307	यसो गर्नाले तपाईंलाई दुध उत्पादन गर्न मद्दत पुर्याउने छ ।	Doing this will help you to produce milk.	[91, 71, 100]	87.33333333333333	[2.3298047364447076, 1.7988678739176678, 2.5972679358513973]	2.2419801820712575	-0.37979447841644287
1308	त्यस खेलमा रोलिन्स र एम्ब्रोज बिजेता बन्दै द मिजसँगको दुश्मनी त्यहि अन्त्य गरेका थिए ।	In that game, Rollins and Ambrose broke off as the enemy ended up with the miz.	[41, 40, 41]	40.666666666666664	[-0.06456313029415056, 0.011180509054566084, 0.2994368290416702]	0.0820180692673619	-0.2996343672275543
1309	ईशापूर्व १२०० तिर किरातहरूबाट नेपाल खाल्डोमा आक्रमण गरिएको भन्ने अनुमान गरिएको छ ।	It is estimated that Eastern 1200 surrounding kirats were attacked by Nepal khaldo.	[35, 57, 27]	39.666666666666664	[-0.11846723184100322, 0.6195375426856179, -0.39713376657906063]	0.03464551475518466	-0.26320648193359375
1310	प्राकृतिक ब्यक्तिले आफैले वा सम्बद्ध ब्यक्ति अर्थात रोजगारकर्ताको हकमा रोजगारदाताले जम्मा गरिदिएको अवकाश योगदान रकमलाई समेत जनाउछ ।	Natural benefits include self or associated benefits, or the retirement contributions gathered by the employer's hospital.	[38, 40, 42]	40.0	[0.14949372455407042, 0.011180509054566084, 0.24199244506713505]	0.13422222622525717	-0.21048994362354279
1311	यसमा प्रायः सबैजसो मान्छेले खेल्न सक्ने सामान्य किसिमको नाच प्रस्तुत गरिन्छ ।	It is usually presented with a simple kind of dance that a man can play.	[37, 27, 47]	37.0	[-0.18831536191080933, -0.9121521269078237, 0.31289070884752973]	-0.2625255933237011	-0.23758627474308014
1312	उनी कोमाबाट निस्किएपछि, उनलाई उपचार गर्ने चिकित्सकले उनमाथि के भएको सबै कुरा बताएका थिए।	After he was expelled from koma, the medical doctor who committed suicide told him all what had happened on him.	[12, 39, 9]	20.0	[-1.1956602901172886, -0.18564727266753245, -1.46223953333078]	-0.9478490320385337	-0.22381019592285156
1313	लोकगीत भन्ने वित्तिकै यसमा कुनै न कुनै कथ्य वा भाव हुन्छ भन्ने स्पष्ट हुन्छ ।	Financing that popular music is clear that it has no statutes or vows.	[27, 38, 20]	28.333333333333332	[-0.4594856139674426, -0.2461893438542234, -0.6028124712283153]	-0.4361624763499938	-0.30237650871276855
1314	विश्वव्यापी रूपमा, COPD ले 32 करोड 90 लाख मानिसहरू वा विश्वको जनसङ्ख्याको लगभग 5% लाई प्रभाव पार्छ।	Globally, COPD affects approximately 5 % of the world's population of 32 taxes 90 million people or more.	[50, 51, 48]	49.666666666666664	[0.30055725785510484, 0.63081914534445, 0.4976429297256133]	0.4763397776417227	-0.18959887325763702
1315	राष्ट्रिय अखिल भारतीय आकाशवाणी राज्यको सरकारी रेडियो सेवा हो।	The National Academy is the government radio service of the Indian sky state.	[36, 47, 42]	41.666666666666664	[-0.161225319398556, 0.45503451561586694, 0.20934555817763256]	0.16771825146498118	-0.1980341374874115
1316	खासगरी यिनीहरूको नाक अन्य आदिवासी जनजाति समुदायका मानिसहरूको झैँ थेप्चो खालको हुन्छ ।	The nakedness of the khazars is somewhat similar to those of other indigenous peoples.	[20, 6, 26]	17.333333333333332	[-0.7501649023715281, -1.4765487904896373, -0.9726941980945146]	-1.0664692969852267	-0.32211464643478394
1317	तर ज्यालाको रकम पैसामा नभै बाली अथवा वस्तुको रूपमा भुक्तान गरिन्थ्यो।	But the amount of wages was paid as harvest, or as goods.	[78, 73, 68]	73.0	[2.1301912475186144, 1.4335285937928233, 1.426935921103994]	1.663551920805144	-0.3857123553752899
1318	याद्वपकुलको नास भयो भन्ने खुसीले कृष्ण एक पिपलको छायाँमा विश्राम गर्न थाले ।	And it came to pass, that the mercy began to rest in the shadow of a pipit.	[41, 36, 45]	40.666666666666664	[0.2994368290416702, -0.07163683326691239, -0.0024443059347233776]	0.07511856328001147	-0.3554876446723938
1319	विभिन्न प्रर्वतकहरूले, एकअर्काको क्षेत्रहरूमा आक्रमण गर्दैनन्, किनभने यो अभ्यास दश वर्षका लागि पूर्वनिर्धारित भएको थियो।	Various possibilities do not attack, in areas of one another, because this practice was defaulted for ten years.	[21, 40, 12]	24.333333333333332	[-0.6527842512375389, -0.26160340952653227, -1.115777899152921]	-0.676721853305664	-0.23113848268985748
1320	लेक लाग्ने समस्या एक साधारण समस्या हो जुन १०,००० फिट र सो भन्दा बढी उचाईमा लाग्ने गर्दछ ।	The leaking problem is a simple problem that is about 10,000 feet and costs more height.	[11, 21, 31]	21.0	[-1.238761747230569, -1.246408003175406, -0.3057888261373665]	-0.9303195255144471	-0.32340994477272034
1321	जुन मन्दिर अहिले उत्तरी हट्टिया तथा मुख्य सालडाँडा गाउँमा अबस्थित रहेकोछ ।	The house which is now in the northern harbour and the main salad village.	[38, 32, 44]	38.0	[-0.2461893438542234, -0.1503924844211291, 0.18358633750768819]	-0.07099849692255476	-0.30878910422325134
1322	१९८९मा पीटर ब्रुक द्वारा पहिलो पल्ट यो फिल्म अङ्ग्रेजीमा बन्यो।	In 1989, this film became the first ever film in English by Peter Brook.	[100, 98, 96]	98.0	[2.1808365646470826, 2.8318478783267187, 3.0483937446476657]	2.687026062540489	-0.22448158264160156
1323	खास गरि सेतो कपडा पहिरेर जापनीजहरूले मसाल र्याली मन्दिरबाट सुरु गर्छन् ।	The Japanese, particularly white clothing, begins with the masal ryū temple.	[49, 34, 38]	40.333333333333336	[0.3990936230740908, -0.48835762860098714, 0.022023963881269263]	-0.022413347215209028	-0.31827104091644287
1324	सन् १९८३ मा नेपालमा भएको अनिकाललाई राहत पुग्ने उद्देश्यले तत्कालीन बर्मिज राष्ट्रपति ने.विन्.	In 1983, the famine in Nepal was introduced to Rahat, the immigrant Burmese President N. Winn.	[42, 32, 25]	33.0	[0.26547548683363226, -0.08557240009078838, -0.5867712175819115]	-0.13562271027968922	-0.23275282979011536
1325	आबाजीले कहरुकण सहित नौ अन्य दुर्गहरुमा अधिकार गर्न लिया ।	Abaji taka to rights to nine other durgas, including the kings.	[25, 27, 41]	31.0	[-0.6353413476446418, -0.4931104204337298, 0.3662237101261489]	-0.2540760193174076	-0.33025774359703064
1326	वेद विद शब्दबाट बनेकाे हाे जसकाे अर्थ हुन्छ जान्नु, ज्ञाता वा जान्ने ।	Wedding haired from the word whose meaning is to know, know, or know.	[45, 31, 18]	31.333333333333332	[-0.0024443059347233776, -0.3767326049649586, -0.8501269720299279]	-0.4097679609765366	-0.3444744646549225
1327	प्रतियोगिता भर उत्कृष्ट प्रदर्शनी गरेकी उनले प्रतियोगितामा सर्वोत्कृष्ट खेलाडी हुँदै २५ हजार नगद हात पार्न सफल भएकी थिइन्  ।	A community illustrator, she was successful in handing 25 thousand cash through the best player in the community.	[40, 33, 25]	32.666666666666664	[-0.1251052014808415, -0.2905296907383976, -0.5867712175819115]	-0.33413536993371684	-0.22788883745670319
1328	त्यसमा डच फरवार्ड आर्जेन रोबेनले दुई सुन्दर अवसर गुमाएका थिए।	In it, the Dutch forward argen roben had lost two fair opportunities.	[54, 43, 65]	54.0	[0.4509796023984631, 0.05652101207923131, 1.0887169368865792]	0.5320725171214246	-0.223600372672081
1329	संस्कृतबाट आएकाे "किरीट" शब्दकाे अर्थ "मुकुट/श्रीपेच/crown" हुन्छ ।	The Word " Kirit " comes from the colloquial meaning " crown / Mr. Spacey / crown ".	[28, 27, 47]	34.0	[-0.5267656371333653, -0.9121521269078237, 0.31289070884752973]	-0.37534235173121977	-0.23223422467708588
1330	यी आफन्तहरुलाई हामीलाई के लाभ होला र , के सुख होला र ?	What is we gain to these kinsmen, and what is dry?	[20, 39, 41]	33.333333333333336	[-0.6028124712283153, -0.18564727266753245, -0.20977158880817048]	-0.33274377756800605	-0.3845568895339966
1331	यी दुवै नाटक नेपालीमा अनुवाद भए पनि रङ्गमञ्चीय दृष्टिले सबल थिएनन्।	Although both of these dances were translated into Nepali, the colorful scenes were not subtle.	[27, 25, 29]	27.0	[-0.5491384334180807, -0.5867712175819115, -0.31191693835956785]	-0.48260886311985335	-0.21004469692707062
1332	नेपाली साहित्यजगत्मा पहिलो जीवनीलेखक मोतीराम भट्ट हुन्।	The first living species in Nepali Sahityajagat is motiram bhatt.	[22, 17, 12]	17.0	[-0.7646457189844833, -1.5175728387747331, -1.1955663990450922]	-1.1592616522681027	-0.2631191611289978
1333	र अहिले सम्म इनिहरूले राज्नीतिक् शैशिक् छेत्रम धेरै विकास् गरेको छ।	And so far the innis have developed much of the political education.	[60, 59, 60]	59.666666666666664	[0.8732096513201765, 1.0054623339371767, 0.7750330048407033]	0.8845683300326854	-0.34295570850372314
1334	नयाँबजार जाने जीप दैनिक रूपमा फिक्कलबाट उपलब्ध हुन्छन्।	Newmarket go gp is available from fickle daily.	[33, 15, 12]	20.0	[-0.6244261545550647, -1.0550752033228197, -1.1956602901172886]	-0.9583872159983909	-0.2902040481567383
1335	यस नियमले आजित भएका एक बुज्रुकले आफ्ना छोराछोरीलाई पढाए पनि वा नपढाए पनि तिमीलाई के मतलव भनेर रिस देखाए।	And one Buzruk, which was ruled by the law, reading his son's words, or if he had not offered thee, was angry with what meant.	[11, 27, 18]	18.666666666666668	[-1.0788683923350026, -0.2679773428950284, -0.9145840076005473]	-0.7538099142768595	-0.5715222954750061
1336	यस नक्षत्रको स्वामी ग्रह शुक्र हो भने यस नक्षत्रका जातकको राशीस्वामी पनि शुक्र ग्रह नै हो।	And if the planet be Friars, the Lord of this naked planet is Rashiswami.	[16, 24, 31]	23.666666666666668	[-1.008244804748729, -0.6784428047579223, -0.4139488787258466]	-0.7002121627441659	-0.424117773771286
1337	अझ्ै फागुनदेखि चैतको समयमा पुग्नुभयो भने त डाँडाभरि लाली छर्ने गुराँसले स्वागत गर्ने छन् ।	If still frogs reach the summit of the mountain, you will welcome the gravestone to the mountain.	[1, 10, 18]	9.666666666666666	[-1.6697763183633743, -1.8165580310773854, -0.780609493566778]	-1.422314614335846	-0.44332268834114075
1338	लेवेस्क मोटरहेड साङ्गीतिक समूहका ठूलो अनुयायी हुन् जसले उनको लागि डब्ल्यूडब्ल्यूईमा तीन वटा फरकफरक प्रवेश सङ्गीत दिएका छन्।	Lewesk is a large follower of the motörhead musical group the three difficulties entitled music for him in WWII.	[51, 34, 49]	44.666666666666664	[0.3085466183754473, 0.017448149815424887, 0.3990936230740908]	0.2416961304216543	-0.21535319089889526
1339	सर्पहरूको प्रजाती अनुसार यीनीहरूको लम्बाई, मोटाई, आदि आकारमा पनि भिन्नता पाइएको छ।	These have also been varied in length, thickness, etc., according to the prevalence of serpents.	[55, 76, 70]	67.0	[0.8181407396408134, 1.6043421363344916, 1.3042242224529816]	1.2422356994760957	-0.21032015979290009
1340	धेरै वर्षपछि अर्थात् काठमाडौंमा बसोवास गर्न थालेपछि उनले अर्की एउटीसँग बसउठ गरे।	Several years later, after originally living in the woods, he sat with another one.	[58, 68, 63]	63.0	[0.6713693634039797, 1.2180213082264206, 1.19278392823354]	1.02739153328798	-0.27659204602241516
1341	हुन त सरकारले विराटनगर, जनकपुर, चितवन तथा नेपालगञ्जमा यससम्बन्धी तालिम दिएर सर्प उपचारसम्बन्धी जानकारी राख्ने करिब पाँचसय जनशक्ति उत्पादन गरिसकेको छ ।	To be, the government has produced almost five hundred people who reported serpent treatment by training this research in winter, Janakpur, Chittagong and Nepal.	[25, 52, 24]	33.666666666666664	[-0.48235059479855336, 0.36037843909380907, -0.4976545997156414]	-0.20654225180679522	-0.2189100682735443
1342	अभ्यास गर्दागर्दै अभ्यासीको मनमा पापप्रति घृणा पैदा हुन जान्छ ।	In the heart of the practice goes on to have a sinful hatred of the practice.	[28, 35, 27]	30.0	[-0.5176449988628489, -0.11846723184100322, -0.44754465606030364]	-0.36121896225471856	-0.3873782455921173
1343	देवि भागवतमा पनि महर्षि गौतमका बारेमा थुप्रै कुराहरू उल्लेख गरेको भेटिएको छ ।	Several things have been mentioned about the honeymoon, including the divine part.	[14, 11, 16]	13.666666666666666	[-1.1094573758907276, -1.242396797619183, -0.8658263217862707]	-1.072560165098727	-0.351010799407959
1344	यो क्षेत्र आधुनिक नेपालको पिछडिएको विकास क्षेत्र मानिन्छ।	This region is considered a pioneering development zone of modern Nepal.	[25, 14, 35]	24.666666666666668	[-1.0332362692812056, -1.1094573758907276, -0.0004493799335293491]	-0.7143810083684875	-0.16651999950408936
1345	यस भूगोलका बिपन्न र पछाडी परेको कुनै जाति , समुदायको उत्थानकोलागि खर्च गर्नु पर्छ ।	And any nation that is behind and behind shall be spent for the generation of the congregation.	[24, 19, 13]	18.666666666666668	[-0.6784428047579223, -1.3500716446121295, -0.9936515641155099]	-1.0073886711618538	-0.34864115715026855
1346	श्रीमद्भागवतमा भक्तहरूलाई नैं तीर्थ बताएर युधिष्ठिर विदुरदेखि भन्दछन् कि भगवानका प्रिय भक्त स्वयं नैं तीर्थका समान हुन्छन्।	Since Mrs. Partridge tells the saints that they are similar to those of yudhishthira, the preceptor of the goddess is self - self - self self.	[29, 24, 27]	26.666666666666668	[-0.39944962328554817, -0.4976545997156414, -0.5643712232692049]	-0.4871584820901315	-0.3174048066139221
1347	प्राचीनकालमा राजतन्त्र, गणतन्त्र, कुलसंघ, द्वैराज्य, वैराज्य, स्त्रीराज्य इत्यादि अनेक प्रणाली थिए ।	In Ancient times, rulers, tribes, gates, princes, princes, women, etc., were numerous systems.	[43, 24, 40]	35.666666666666664	[0.05652101207923131, -0.5502407630547285, 0.011180509054566084]	-0.1608464139736437	-0.2847512662410736
1348	यसमा सङ्घीय संरचना हुन्छ तर केन्द्रले इकाइहरूलाई केही अधिकार दिएको हुन्छ र केन्द्रको आदेशमा इकाइहरू चल्छन्।	It has a federal structure but the center has some authority to the units and the units run on the command of the center.	[83, 73, 64]	73.33333333333333	[1.967164881363024, 1.661087913974448, 1.0456154797732986]	1.5579560917035902	-0.17616811394691467
1349	यस योगमा जन्मने जातकहरू चिकित्सक, वकिल, ज्योतिषी, शिक्षक तथा कलाकार जस्ता स्वतन्त्र कार्यक्षेत्रमा विशेषज्ञ भएर सफल हुने गर्दछन् ।	The goals born in this sum would be successful by specializing in independent workplaces such as chickens, wakes, luminaries, educators and artists.	[15, 22, 32]	23.0	[-1.066355918777447, -0.727262413304184, -0.1503924844211291]	-0.6480036055009201	-0.22723451256752014
1350	यस नाटकमा चरित्र, अभिनय, सम्बादजस्ता नाटकीय तत्त्वको उपस्थिति रहेको पाइन्छ ।	It is found that the presence of dramatic instruments such as choreography, avant - garde, sabadj in this dance.	[36, 26, 45]	35.666666666666664	[-0.22592094804664886, -0.5399408190078206, 0.2266877946209687]	-0.17972465747783362	-0.2779141962528229
1351	मादलेहरूमा एकजना गुरु मादल भिरेको हुन्छ गुरुमादल बजाउने मान्छेले मादलको ताल निकाल्छ ।	In Madales, a gurumadal is violent. The man who plays the gurumadal takes the train of the madale.	[30, 11, 17]	19.333333333333332	[-0.31449339380722763, -1.0268992551718044, -0.900108006859128]	-0.7471668852793867	-0.34023845195770264
1352	हामी शङ्कराचार्यको दार्शनिक सिद्धान्तमा सगुण र निर्गुण दुबै ब्रह्मको अनुभूति एकै पटक गर्न सक्दछौं।	We can do at once the approach of Brahm's approach to the Danish theory of sankranti.	[19, 15, 1]	11.666666666666666	[-0.8939500903243248, -1.0550752033228197, -1.0498554392871664]	-0.9996269109781037	-0.37355294823646545
1353	मिथिला सभ्यताको लामो समयपछिमात्र गौतम गोत्रीहरू मिथिलाबाट चारै तिर फैलिन थाले ।	After a long time of celebration, the late goths stretched around from Mitchell.	[17, 25, 21]	21.0	[-0.9801530045508859, -0.5637972798012254, -1.246408003175406]	-0.9301194291758391	-0.3050954341888428
1354	ूफेरीू फुक्ने क्रममा जोगीहरूले जप्ने मन्त्रमा आफ्नो भाषाका केही अंशहरू प्रयोग हुने गरेको तर तिनको अर्थ के हो थाहा नभएको उनीहरूको भनाई छ ।	In order to fuse úferriu, the joggers used some parts of their language in the japon mechanism, but their meaning is not known.	[34, 34, 33]	33.666666666666664	[-0.301132120318328, -0.16529763041509404, -0.10041144959192919]	-0.18894706677511708	-0.28909265995025635
1355	सबै सहभागी ऋषिमुनीहरू तछाड मछाड गर्दै परिक्रमाका लागि भागे ।	All participating loanmen fled for the rotation of the fishermen.	[47, 52, 42]	47.0	[0.6694478806021519, 0.6776495439185408, 0.09738342328112713]	0.48149361593393986	-0.37478724122047424
1356	तेस्रो एकल "ब्रेक द आइस" अर्को साल जारी भएको थियो र ब्रिट्नीले यसलाई राम्रो बढावा दिन नसकेको कारणले कम सफलता प्राप्त गर्‍यो।	The third single "Break The Ice" was issued next salary and gained little success due to Britney not being able to grow it better.	[50, 48, 45]	47.666666666666664	[0.4803155103860679, 0.35599216596081024, 0.11252932717590709]	0.3162790011742618	-0.192697212100029
1357	कम्ती पानी भएको गरम तथा चिसो जलवायुमा सिक्किमको सबै ठाउँमा यसको खेती गरिन्छ।	It is harvested in all places of learning in warm and cold climates with least water.	[38, 38, 38]	38.0	[-0.020489980721832522, -0.2461893438542234, 0.07155878862814954]	-0.06504017864930213	-0.28251349925994873
1358	परिष्कारवादलाई अर्को अर्थमा शास्त्रीयतावाद पनि भनिन्छ ।	Circumstances are also called classicism in another sense.	[13, 35, 24]	24.0	[-0.9936515641155099, -0.0004493799335293491, -0.6784428047579223]	-0.5575145829356538	-0.2687067985534668
1359	पश्चिम नेपालका आदिवासी जनजाति समुदायमा हरेक वर्ष नयाँ बाली भित्र्याउँदा सिमे, भूमे, नाग, खोलापारेलगायतका देवी देवताको पूजा—अर्चना गर्ने परम्परा छ ।	In the indigenous peoples community of west Nepal, there is a tradition to worship the gods of simee, Bhume, nag, broadparelaga, during new crops every year.	[69, 62, 76]	69.0	[1.0150633944360563, 1.1459535296594492, 2.0487730480636674]	1.4032633240530579	-0.26686665415763855
1360	५,४०,४९३को जनसङ्ख्या भएको सिक्किम भारतको न्यूनतम जनसङ्ख्या भएको राज्य हो, जसमा पुरुषको संख्या २,८८,२१७ छ र महिलाको संख्या २,५२,२७६ छ।	Sikkim, with a population of 5,493, is a state with a minimum population of India, which has a male population of 2,888,217 and a female population of 2,522,276.	[40, 60, 50]	50.0	[0.24945579421247024, 0.7750330048407033, 0.30055725785510484]	0.4416820189694261	-0.12565761804580688
1361	ऋग्वेद, यजुर्वेद, सामवेद र अथर्ववेद गरेर वेद चार प्रकारका हुन्छन् ।	There are four types of weeds, including negroes, yzurweeds, Samweeds, and atharweeds.	[38, 39, 37]	38.0	[-0.07502240517199496, -0.31343523024489406, -0.024806434692821566]	-0.1377546900365702	-0.2757633328437805
1362	यद्यपी यो पनि सही हो कि कतिपय पहिलेका परिवारिक भूमिकाहरु अन्य सामाजिक संस्थाहरुमा हस्तान्तरण हुँदै गएका छन् ।	However, it is also true that some of the earliest familial roles are deliberating in other social institutions.	[53, 42, 63]	52.666666666666664	[0.9521724032311446, -0.004021059107459628, 0.9305284669957886]	0.6262266037064912	-0.2318686544895172
1363	उनका ६ जना छोराछोरी तथा बीस जना नातीनातिनाका साथै उनको चौथो पुस्ता बढ्दो क्रममा छ।	Her fourth generation growing up, with 6 of her children and twenty children.	[69, 45, 57]	57.0	[1.4737663196780848, 0.5840611742995978, 0.5637963608059817]	0.8738746182612213	-0.3093140423297882
1364	यसै मन्दिरको पश्चिम उत्तर कुनामा अर्को हनुमानको मूर्ति छ।	There is an image of Hanuman next to the west north corner of the temple.	[52, 79, 77]	69.33333333333333	[0.6776495439185408, 1.6921373364725065, 1.7332869389082584]	1.3676912730997686	-0.2593226730823517
1365	वेदहरूको सर्वांगीण अनुशीलनको लागि उपांग ग्रन्थ छन्।	The circumstances of the altars are a worship grant for the followers.	[14, 17, 16]	15.666666666666666	[-0.9655488767242797, -0.9614144061746381, -1.0232544616641663]	-0.9834059148543615	-0.34320035576820374
1366	यहाँ सैम र लुहाखडी देवताको नामसँगै उच्चारण गरिन्छ तर यी फरक फरक देवता हुन् ।	Here is the pronunciation with the name of the gods of army and of the gods of Luhachad, but these are different gods.	[24, 29, 27]	26.666666666666668	[-0.4289553891633171, -0.39944962328554817, -0.5491384334180807]	-0.45918114862231535	-0.29815709590911865
1367	यद्यपि, ९ प्रतिशत वा त्यसभन्दा कममा धान भण्डारन गरिन्छ भने वायुमण्डलीय चिसोपनको कारणले गर्दा ओसरोधी कन्टेनर र भण्डारनको आवश्यकता पर्दछ।	However, if rice is stored at 9 percent or less, the atmospheric cooling requires an oss resistant container and storage.	[67, 47, 57]	57.0	[1.1749198511131402, 0.29868929682599504, 1.2021844737368774]	0.8919312072253375	-0.24808603525161743
1368	राणा प्रधानमन्त्री चन्द्र सम्शेरले आफुसँगै राजा त्रिभुवनको नाम जोडी यस क्याम्पसको नाम राखेका थिए।	Knight Prime Minister moon possessed the name pair of this campus with himself the name of the king triangle.	[17, 13, 21]	17.0	[-0.9404270846276004, -1.0642676241998144, -0.6527842512375389]	-0.8858263200216512	-0.2905920147895813
1369	कविवर केदारमान व्यथित र युगकवि सिद्धिचरण श्रेष्ठ नेपाली हुन् तर तिनीहरूको मातृभाषा नेवारी थियो।	Kaviwar Kedaraman is an advocate and ugc siddhartha nepali but their matriarch was nepali.	[53, 42, 63]	52.666666666666664	[0.9521724032311446, -0.004021059107459628, 0.9305284669957886]	0.6262266037064912	-0.31745150685310364
1370	सन् १९७७ प्रदर्शनकारीका नेता स्टीभ बिकोलाई प्रहरी हिरासतमा मारियो ।	Steve Bico, leader of the 1977 demonstration, was killed in a protest hijacking.	[45, 29, 30]	34.666666666666664	[0.2266877946209687, -0.39944962328554817, -0.2693085242498215]	-0.14735678430480034	-0.19397301971912384
1371	उदाहरण २.४.३ माथिको उदाहरणको भवन विक्री हुंदा गैर व्यवसायिक करयोग्य सम्पत्ति भयो ।	Example 2.4.3 was a nonprofessional taxable property when the building was sold to the above example.	[59, 39, 49]	49.0	[1.023535557374302, -0.18564727266753245, 0.5402513438353597]	0.4593798761807097	-0.23231524229049683
1372	सोही बेलामा अस्टिनले म्याकमेनले स्टनर नामक अाफ्नो कुस्तिको एक चाल सहित हमला गरेका थिए जसले गर्दा उनी उसले गरेको काण्ड देखेर छक्क परेका थिए।	During the same time, Austin was humiliated with a motion of Apartheid Custer named stunner so he was amazed by seeing the candles he did.	[74, 75, 73]	74.0	[1.9417082324326191, 1.7547487111226299, 1.4335285937928233]	1.7099951791160242	-0.2696819305419922
1373	यस दिन अरू पूजाको अतिरिक्त विशेष गरी दुई वर्षदेखि दस वर्षसम्मका नवकन्याहरूको पनि पूजाआजा गरिन्छ।	In addition to other worship, there is also worship of the servants for two years and twenty years.	[68, 54, 81]	67.66666666666667	[1.648924769430068, 0.4640420805305326, 1.466330428066131]	1.1930990926755773	-0.37129634618759155
1374	जनताको यस कारबाहीको राष्ट्रिय सभामा पनि गहिरो असर पर्यो।	The people's also deeply influenced the National Assembly of this era.	[26, 28, 27]	27.0	[-0.5078163540208476, -0.8835852581468736, -0.5643712232692049]	-0.6519242784789753	-0.21986666321754456
1375	यथासंभव आफ्ना इष्टदेवताको ११००, ११००० नाम जप पनि श्रेष्ठ प्रयोग मानिन्छ।	Even though the 1100,11000 names of their estates are considered creditable use, they are also considered creditable.	[31, 20, 22]	24.333333333333332	[-0.26616265375382264, -0.6028124712283153, -0.6502028327131283]	-0.5063926525650887	-0.2812933027744293
1376	बाजुरा जिल्लाको वाइ भन्ने ठाउँमा गौतम गोत्री सञ्ज्यालहरू सान्नीबाट चिन्तामणी जैसी गएका हुन् र अहिले वाइमा चिन्तामणी सञ्ज्यालका सन्तानहरूको वस्ती छ ।	In the place called yi of bajura district, the late gothic reservoirs are chintaman jaisi from sanni and are now bastions of the children of chintaman jaisi in yi.	[17, 18, 16]	17.0	[-1.453735286048853, -0.8067162494342812, -1.0232544616641663]	-1.0945686657157667	-0.2704310715198517
1377	जसरी मानिसले पुराना वस्त्रहरु त्यागेर नयाँ वस्त्र धारण गर्छ, त्यसै गरि आत्माले पनि पुराना र काम नलाग्ने शरीर त्यागेर नयाँ भौतिक शरीर धारण गर्दछ।	As a man abandons old clothes, and wears new garments, so the Spirit abandons old and unworked bodies.	[68, 51, 57]	58.666666666666664	[1.6589837098036264, 0.63081914534445, 0.6195375426856179]	0.9697801326112315	-0.356999009847641
1378	ती पाँच जना सेप्टेम्बरमा कराचीमा रहेको पाकिस्तानी जलसेनाको बिसौनीमा आक्रमणको योजना बनाउन सम्लग्न भएको आशंका गरिन्छ।	Those five are involved in planning an attack on the bishops of the pakistani jurisdiction in Karachi in September.	[51, 49, 35]	45.0	[0.6258115428614888, 0.5371583481962684, 0.017465838903383525]	0.3934785766537136	-0.20927144587039948
1379	राजाचापका प्रतापमा राज्यको विस्तार बाल्हीक गान्धारसम्म भयाको हो ।	The expansion of the kingdom in the province of kingship is fierce to Balhik Gandhar.	[28, 30, 31]	29.666666666666668	[-0.3545253524693142, -0.35261922471145735, -0.20037351925032904]	-0.30250603214370025	-0.2794020175933838
1380	दुबै जनाले युइएफए च्याम्पियन्स लिगको २/२ फाईनल खेलमा गोल गरेका छन्।	Both have gone on to a 2/2 finish of the UEFA Champions League.	[71, 67, 75]	71.0	[1.0902745667077354, 1.3801055225299033, 1.6480701106887654]	1.3728167333088013	-0.19299082458019257
1381	उहाँले सूचीत गर्नु भएको थियो कि तिनीहरु सामन्य जस्तो बिग्रेका थिएनन् किनभने तिनीहरू हावाले भरिएका थिए र वायुमार्ग खकारले भरिएको थियो।	He noted that they were not as broken as normal because they were filled with wind and dangerous in the air.	[35, 27, 18]	26.666666666666668	[-0.5207625131183411, -0.5491384334180807, -0.780609493566778]	-0.6168368133677332	-0.3453619182109833
1382	२.\tवातावरण तथा मौसम सुहाउदो लुगा बोकेर मात्र यात्रामा जानु पर्दछ ।	2. \\ bearing environment and weather suitable clothes only to travel.	[33, 53, 43]	43.0	[-0.2905296907383976, 0.7244799424926317, 0.03731815490422799]	0.15708946888615405	-0.3141738176345825
1383	विधेयकको अर्को वाचन सबैभन्दा अधिक विस्‍तृत एवं महत्‍वपूर्ण अवस्‍था छ क्‍हरूकि यसै अवस्‍थामा यसको विस्‍तृत एवं बारीकीबाट जांच गरिन्छ।	Another speech of the bill is the most detailed anti - clerical situation in the same case as its detailed anti - clerical situation is governed by bariqi.	[14, 44, 26]	28.0	[-0.9510431500057636, 0.18358633750768819, -0.5399408190078206]	-0.4357992105019653	-0.2450839728116989
1384	उनको दायाँ गोडाका औँलाहरूले एउटा चट्टानमा बलियोसँग टेकेका छन्।	His right goddess's fingers have tapered strongly into a rock.	[36, 29, 13]	26.0	[-0.024508953486797675, -0.7910679845344418, -0.9326577476288068]	-0.5827448952166822	-0.24250899255275726
1385	यसको एक वर्ष पहिले १९५८मा दलाई लामाले भारत सँग शरण मागेका थिए ।	One year prior to its inception in 1958, the Dalai Lama asked for refuge with India.	[72, 71, 86]	76.33333333333333	[1.5202448683595264, 1.5674271168262666, 2.5485833963556663]	1.878751793847153	-0.2501639425754547
