index	original	translation	scores	mean	z_scores	z_mean	model_scores
1289	The raiders reentered Federal lines around 2 p.m. on July 1.	Die Raider sind am 1. Juli gegen 14.00 Uhr wieder in die Bundesstraßen eingetreten.	[100, 79, 90]	89.66666666666667	[0.2654514735602496, -0.13950363286393827, 0.12623655712954152]	0.08406146594195096	-0.5534405708312988
1290	Nearby archeological digs attest early influences by Chinese, Hindu and Moro traders.	Nahe gelegene archäologische Ausgrabungen belegen frühe Einflüsse chinesischer, hinduistischer und Moro-Händler.	[91, 77, 67]	78.33333333333333	[0.04515183701325695, -0.32967577825642896, -0.8691339001191329]	-0.38455261378743505	-0.40506333112716675
1291	In October 1971 another police vehicle detonated a mine outside Katima Mulilo, wounding four constables.	Im Oktober 1971 zündete ein anderes Polizeifahrzeug eine Mine außerhalb von Katima Mulilo an und verwundete vier Konstallationen.	[100, 100, 100]	100.0	[0.2654514735602496, 3.4927980594691856, 0.37321150863630664]	1.3771536805552473	-0.35705775022506714
1292	Gaiman had partnered with Marvel Comics to form Marvels and Miracles, LLC, which bankrolled the lawsuit.	Gaiman hatte mit Marvel Comics zusammengearbeitet, um Marvels and Miracles, LLC zu gründen, die die Klage in Konkurs genommen haben.	[74, 74, 100]	82.66666666666667	[-0.6270457621312975, -0.614933996345165, 0.2654514735602496]	-0.3255094283054043	-0.41254913806915283
1293	Though ultimately defeated, the Serbs managed to retake and raze the town of Ras.	Obwohl sie letztlich besiegt wurden, gelang es den Serben, die Stadt Ras wieder zu erobern und zu zerstören.	[88, 90, 100]	92.66666666666667	[-0.2233081539990433, 0.9064431667947606, 1.1471345500693662]	0.6100898542883612	-0.451727032661438
1294	To connect Kolkata with Tripura via Bangladesh through railway, the Union Government on 10 February 2016 sanctioned about 580 crore rupees.	Um Kolkata über die Eisenbahn über Bangladesch mit Tripura zu verbinden, sanktionierte die Regierung der Union am 10. Februar 2016 etwa 580 Krore Rupien.	[100, 88, 94]	94.0	[0.2654514735602496, 0.7162710214022698, 0.6738070142477738]	0.5518431697367644	-0.34107398986816406
1295	Occasionally, the President boards a [[Toyota Coaster]], [[Mitsubishi Rosa]] or [[Nissan Civilian]] during provincial trips.	[[Toyota Coaster]], [[Mitsubishi Rosa]] oder [[Nissan Civilian]] treten gelegentlich auf Provinzreisen vor.	[80, 88, 100]	89.33333333333333	[-0.04441756016769294, -0.2233081539990433, 0.6946992867901757]	0.14232452420781314	-0.43353188037872314
1296	Hurricane Wilma lashed Hendry County with winds of 90 to.	Hurrikan Wilma schlug Hendry County mit Winden von 90 bis.	[100, 80, 81]	87.0	[0.2654514735602496, -0.04441756016769294, 0.4821429590688326]	0.2343922908204631	-0.2333417385816574
1297	He scored 33 in his only innings as New South Wales defeated Western Australia outright.	Er erzielte 33 in seinen einzigen Innings, als New South Wales Westaustralien völlig besiegte.	[100, 71, 95]	88.66666666666667	[0.2654514735602496, -1.1024123569313533, -0.04520568810300005]	-0.2940555238247013	-0.39845171570777893
1298	The concert benefited those recovering from the aftermath of the 2017 California wildfires and 2018 Southern California mudflows.	Das Konzert profitierte von denen, die sich nach den Waldbränden 2017 in Kalifornien und 2018 in Südkalifornien erholten.	[76, 83, 69]	76.0	[-1.980933263043751, 0.2408406579210431, -1.4193234201313905]	-1.0531386750846996	-0.3895519971847534
1299	Between 1737 and 1739, Bach's former pupil Carl Gotthelf Gerlach held the directorship of the Collegium Musicum.	Bachs ehemaliger Schüler Carl Gotthelf Gerlach hatte zwischen 1737 und 1739 die Leitung des Collegium Musicum inne.	[100, 73, 85, 100, 100, 100]	93.0	[0.2654514735602496, -0.7100200690414104, -0.4917681450113435, 1.1216191016511512, 1.214968665278659, 1.0987116526053302]	0.41649377984043934	-0.25574934482574463
1300	The youngest was "Taxon C", represented by skull MOR 485 and the horned dinosaur fossils of the Blacktail Creek.	Der jüngste war "Taxon C", vertreten durch Schädel MOR 485 und die gehörnten Dinosaurier Fossilien des Blacktail Creek.	[71, 77, 65]	71.0	[-2.4489300831695844, -0.5046539516149451, -2.2815014184266786]	-1.745028484403736	-0.27540284395217896
1301	He also planted a Longhorn flag in the turf of the Cotton Bowl.	Er pflanzte auch eine Longhorn Flagge in den Rasen der Cotton Bowl.	[88, 88, 68]	81.33333333333333	[-0.2233081539990433, 0.7162710214022698, -0.8080348561740269]	-0.10502399625693347	-0.3527939021587372
1302	It resulted from a backcrossing of the F1 hybrid of its parents to S. vulgaris.	Es resultierte aus einer Rückkreuzung des F1 Hybrid seiner Eltern zu S. vulgaris.	[76, 83, 69]	76.0	[-1.980933263043751, 0.7990540222688698, -1.9235547637436115]	-1.035144668172831	-0.4300123155117035
1303	On February 4, Melissa McCarthy lampooned Spicer on Saturday Night Live.	Am 4. Februar lamonierte Melissa McCarthy Spicer am Samstagabend live.	[89, 82, 96]	89.0	[0.3002186304030915, 0.14575458522479776, 0.4925851553670907]	0.31285279033165997	-0.31495702266693115
1304	His D.5 biplane flew in 1910 and proved fully stable.	1910 flog sein D.5 Doppeldecker und erwies sich als völlig stabil.	[100, 72, 100]	90.66666666666667	[0.2654514735602496, -0.719843458479854, 0.8505318100501577]	0.1320466083768511	-0.3981706202030182
1305	The Columbia Icefield, at the northern end of Banff, straddles the Banff and Jasper National Park border and extends into British Columbia.	Das Columbia Icefield, am nördlichen Ende von Banff, grenzt an den Banff und Jasper National Park und erstreckt sich bis nach British Columbia.	[100, 81, 91]	90.66666666666667	[0.2654514735602496, 0.4821429590688326, 0.8522717375552704]	0.5332887233947842	-0.2760255038738251
1306	With Serpentor defeated, Destro renews his alliance with Cobra Commander and repairs his relationship with the Baroness.	Als Serpentor besiegt wurde, erneuert Destro seine Allianz mit Cobra Commander und repariert seine Beziehung zur Baronin.	[100, 93, 97]	96.66666666666667	[0.2654514735602496, 0.22412516435479046, 0.8410932489613032]	0.4435566289587811	-0.2890302836894989
1307	Fisher's mania for speed culminated in his suggestion for , a mammoth, lightly armoured battlecruiser.	Fisher 's Manie nach Geschwindigkeit gipfelte in seinem Vorschlag für, ein Mammut, leicht gepanzerte Schlachtruiser.	[100, 80, 90]	90.0	[0.2654514735602496, -0.04441756016769294, 0.12623655712954152]	0.11575682350736606	-0.4029061794281006
1308	The Gurkha takes cover behind a tent as the 2 legionnaires unload the rest of their ammo at the retreating Gurkhas.	Der Gurkha nimmt Deckung hinter einem Zelt, während die 2 Legionäre den Rest ihrer Munition an den zurückziehenden Gurkhas entladen.	[86, 78, 57]	73.66666666666667	[-0.4022814813405768, -0.23458970556018363, -1.4157165639396765]	-0.6841959169468123	-0.3130842447280884
1309	She fired again; still a miss, but this torpedo, probably broaching, exploded.	Sie feuerte wieder; immer noch ein Misserfolg, aber dieser Torpedo, wahrscheinlich ausbrechend, explodierte.	[95, 94, 95]	94.66666666666667	[1.3818735302759872, 0.3136118280255572, 0.6796283765763332]	0.791704578292626	-0.5009530782699585
1310	She accuses the Burgundians of having deceived her.	Sie wirft den Burgundianern vor, sie betrogen zu haben.	[100, 92, 100]	97.33333333333333	[1.857303893757214, 0.1346385006840237, 0.9553316582231767]	0.9824246842214714	-0.2301308661699295
1311	Felix stalked Dani and she struggled to cope with his constant harassment.	Felix hielt Dani fest und sie kämpfte, um mit seiner ständigen Belästigung fertig zu werden.	[100, 84, 73]	85.66666666666667	[0.2654514735602496, 0.33592673061728845, -0.785501293731316]	-0.06137436318459266	-0.515897810459137
1312	Daily Telegraph, 26 September 1931 Ourselves in Duplicate.	Daily Telegraph, 26. September 1931 Wir selbst in Duplikat.	[66, 73, 59]	66.0	[-2.192014754755912, -0.7100200690414104, -1.305435251280939]	-1.4024900250260872	-0.3668420910835266
1313	Both Figures 0.1 and 3.1 show open impellers with splitters.	Beide Abbildungen 0.1 und 3.1 zeigen offene Laufräder mit Splittern.	[78, 95, 78]	83.66666666666667	[-0.23458970556018363, 0.40309849169632395, 0.006776364268776851]	0.05842838346830572	-0.21943815052509308
1314	The Governor of the Cape, Sir George Napier, chartered the brig Antilla to carry Spain to New Zealand.	Der Gouverneur des Kaps, Sir George Napier, charterte die Brig Antilla, um Spanien nach Neuseeland zu bringen.	[100, 75, 100]	91.66666666666667	[0.2654514735602496, -0.4685902305312789, 0.37321150863630664]	0.05669091722175912	-0.26527315378189087
1315	Experiments in 2007 involved shocking silicon wafers with electricity, which vaporizes the silicon and induces oxidation in the vapors.	Die Experimente im Jahr 2007 beinhalteten schockierende Silizium-Wafer mit Strom, die das Silizium verdampfen und Oxidation in den Dämpfen induzieren.	[100, 80, 100]	93.33333333333333	[0.2654514735602496, 0.323687427468814, 0.37321150863630664]	0.3207834698884568	-0.34119611978530884
1316	In the NBA Finals, Walton averaged 18.5 points, 19.0 rebounds, 5.2 assists, 1.0 steals and 3.7 blocks.	Im NBA Finale betrug Walton durchschnittlich 18,5 Punkte, 19,0 Rebounds, 5,2 Assists, 1,0 Steals und 3,7 Blocks.	[100, 100, 79]	93.0	[0.2654514735602496, 1.857303893757214, 0.16523189586879544]	0.7626624210620864	-0.25725021958351135
1317	The assassination of Archduke Franz Ferdinand of Austria on 28 June 1914 and of Jaurès on 31 July 1914 shattered those hopes.	Die Ermordung von Erzherzog Franz Ferdinand von Österreich am 28. Juni 1914 und von Jaurès am 31. Juli 1914 zerstörte diese Hoffnungen.	[72, 100, 100]	90.66666666666667	[-0.8051061417376557, 0.8505318100501577, 0.6946992867901757]	0.24670831836755922	-0.21336904168128967
1318	Its framers wished to remove the diplomatic inadequacies that persisted under the Articles of Confederation.	Ihre Framers wollten die diplomatischen Unzulänglichkeiten beseitigen, die nach den Statuten der Konföderation bestehen blieben.	[100, 73, 95]	89.33333333333333	[0.2654514735602496, -0.785501293731316, 0.40309849169632395]	-0.038983776158247475	-0.5189129710197449
1319	Because droughts and bad harvests hampered his commissariat, Saladin agreed to a truce.	Da Dürren und schlechte Ernten sein Kommissariat behinderten, stimmte Saladin einem Waffenstillstand zu.	[100, 93, 73]	88.66666666666667	[0.2654514735602496, 0.22412516435479046, -2.566951934530853]	-0.692458432205271	-0.23512229323387146
1320	No 1 had a 6000 ft by 100 ft runway surfaced with Marsden Matting and a 7000 ft by 100 ft runway surfaced with bitumen.	No 1 hatte eine 6000 ft x 100 ft Landebahn mit Marsden Matting und eine 7000 ft x 100 ft Landebahn mit Bitumen aufgetaucht.	[89, 83, 86]	86.0	[-0.13382149032827656, 0.2408406579210431, 0.1833624696120152]	0.09679387906826058	-0.29341694712638855
1321	He resigned on June 20, handing the reins to Karl Buresch, who could.	Er trat am 20. Juni zurück und übergab die Zügel Karl Buresch, der konnte.	[89, 79, 64]	77.33333333333333	[-0.13382149032827656, -0.13950363286393827, -1.0297319696340956]	-0.43435236427543683	-0.31605595350265503
1322	Maximinus absolves himself for all the failings of his policy, locating fault with local judges and enforcers instead.	Maximinus entbindet sich für alle Fehler seiner Politik, indem er stattdessen Fehler bei lokalen Richtern und Vollstreckern aufdeckt.	[100, 86, 93]	93.0	[0.2654514735602496, 0.22771038834502852, 2.3836093382690557]	0.9589237333914445	-0.5104243755340576
1323	From 22 June 1942 II./KG 1 flew armed reconnaissance over the Gulf Finland.	Ab 22. Juni 1942 flog die II. / KG 1 bewaffnete Aufklärer über den Finnischen Golf.	[90, 79, 94]	87.66666666666667	[-0.0443348266575098, -0.13950363286393827, 0.6244877202469645]	0.1468830869085055	-0.33661705255508423
1324	Richter suggests that "Surrealism devoured and digested Dada."	Richter schlägt vor, dass "der Surrealismus Dada verschlang und verdaut".	[64, 72, 56]	64.0	[-2.3709880820974454, -0.8051061417376557, -1.470857220269045]	-1.548983814701382	-0.2867870032787323
1325	In cattle, the symptoms may include drooling, restlessness, uncoordination, urine retention, dysphagia, and sternal recumbency.	Bei Rindern können die Symptome Ertrinken, Ruhelosigkeit, Unkoordinierung, Harnspeicherung, Dysphagie und Brustkrebs sein.	[73, 60, 67]	66.66666666666667	[-0.785501293731316, -2.3288273623118854, -2.823327539270251]	-1.979218731771151	-0.4094236195087433
1326	Briefly, he managed to steal Sweetheart and Apache Hotspot, from River Bend and Gold Dust Ranches respectively.	Kurz gesagt, gelang es ihm, Sweetheart und Apache Hotspot von River Bend bzw. Gold Dust Ranches zu stehlen.	[100, 90, 82]	90.66666666666667	[0.2654514735602496, 0.9064431667947606, 0.6405984906688512]	0.6041643770079538	-0.22773629426956177
1327	It came into conflict with the Green Lantern Corps when Guy Gardner sickened the city, humiliating it and gaining its eternal ire.	Sie geriet in Konflikt mit dem Green Lantern Corps, als Guy Gardner die Stadt krank machte, demütigte und ihren ewigen Zorn erlangte.	[59, 63, 55]	59.0	[-2.818421400451279, -1.6608807960038638, -1.5259978765984137]	-2.001766691017852	-0.320728063583374
1328	At first, she resents Titus, but gradually develops a deep bond with him.	Zunächst ärgert sie Titus, entwickelt aber allmählich eine tiefe Verbundenheit mit ihm.	[100, 97, 81]	92.66666666666667	[0.2654514735602496, 0.5820718190378574, 0.4821429590688326]	0.44322208388897993	-0.4259100556373596
1329	Their mouthparts are characteristic in lacking galeae and having a mobile tooth on their left mandible.	Ihre Mundteile sind charakteristisch in fehlenden Galeae und mit einem beweglichen Zahn auf dem linken Unterkiefer.	[87, 98, 69]	84.66666666666667	[0.6211849487060245, 0.6715584827086242, -1.0675351751577902]	0.07506941875228616	-0.42763006687164307
1330	Norway legalized professional boxing in December 2014.	Norwegen legalisierte professionelles Boxen im Dezember 2014.	[100, 72, 100]	90.66666666666667	[0.8505318100501577, -0.8051061417376557, 0.9553316582231767]	0.3335857755118929	-0.29345107078552246
1331	Galactus imbues him with a portion of the Power Cosmic, transforming him into the Silver Surfer.	Galactus durchdringt ihn mit einem Teil der Macht Kosmische, verwandelt ihn in die Silber Surfer.	[64, 84, 73]	73.66666666666667	[-1.899610089206723, 0.9575095538688884, -0.49690580123975703]	-0.4796687788591972	-0.360891193151474
1332	The superstructure was armored to protect the bases of the turrets, the funnels and the ventilator ducts in what he termed a breastwork.	Der Überbau wurde gepanzert, um die Fundamente der Türme, der Trichter und der Ventilatorkanäle zu schützen, was er als Brustwerk bezeichnete.	[100, 76, 88]	88.0	[0.2654514735602496, -0.4247618509526743, 0.3392345448207148]	0.0599747224760967	-0.41338419914245605
1333	They perform their mission like so many uncouth images of miserliness and repugnant animalism."	Sie erfüllen ihre Mission wie so viele unkluge Bilder von Elend und abscheulichem Animismus ".	[100, 79, 100]	93.0	[0.2654514735602496, 0.8407201422008245, 0.8505318100501577]	0.6522344752704106	-0.3902634382247925
1334	Such an incident doesn’t happen even in the other Homeric epic, The Odyssey, where Athena always appears to Odysseus in disguise.	Solch ein Vorfall findet sogar im anderen Homeric Epos statt, The Odyssey, wo Athena Odysseus immer verschleiert erscheint.	[72, 81, 62]	71.66666666666667	[-2.3553307191444177, 0.05066851252855241, -2.5285121413315204]	-1.611058115982462	-0.47147053480148315
1335	Kevin briefly dated Sally Reid, Vaseline's widow Marion, and Remy, who moored her yacht next to Kevin's houseboat.	Kevin datierte kurz Sally Reid, Vaselines Witwe Marion, und Remy, die ihre Yacht neben Kevin 's Hausboot ankerten.	[88, 76, 82]	82.0	[-0.2233081539990433, -0.4247618509526743, -0.03720015570545952]	-0.22842338688572572	-0.24387849867343903
1336	The second launch of the Fishbowl series, "Bluegill", carried an active warhead.	Der zweite Start der Fishbowserie, "Bluegill", trug einen aktiven Sprengkopf.	[100, 74, 100]	91.33333333333333	[0.2654514735602496, -0.6270457621312975, 0.37321150863630664]	0.003872406688419594	-0.40051180124282837
1337	Beira remained largely inaccessible through 20 March with infrastructure devastated and floodwaters yet to recede.	Beira blieb bis zum 20. März weitgehend unzugänglich, da die Infrastruktur verwüstet war und die Überschwemmungen zurückgingen.	[93, 78, 86]	85.66666666666667	[0.22412516435479046, -0.23458970556018363, 0.1833624696120152]	0.05763264280220734	-0.460476815700531
1338	Tractate Zavim in the Mishnah and Tosefta interpreted the laws of male genital discharges in	Tractate Zavim in der Mischna und Tosefta interpretiert die Gesetze der männlichen genitalen Entladungen in	[100, 77, 94]	90.33333333333333	[0.2654514735602496, 0.3948448277206306, 0.3136118280255572]	0.32463604310214583	-0.2174203097820282
1339	The silent film Old Ironsides portrayed Constitution during the First Barbary War.	Der Stummfilm Old Ironside porträtierte die Verfassung während des Ersten Barbarei-Krieges.	[92, 77, 93]	87.33333333333333	[0.5622828577720874, -0.32967577825642896, 0.22412516435479046]	0.15224408129014963	-0.3697673976421356
1340	Momigliano, Arnaldo, On Pagans, Jews, and Christians, reprint, Wesleyan University Press, 1987.	Momigliano, Arnaldo, On Pagans, Juden und Christen, Nachdruck, Wesleyan University Press, 1987.	[85, 76, 93]	84.66666666666667	[0.17194831010718536, -0.4247618509526743, 0.22412516435479046]	-0.009562792163566166	-0.199688121676445
1341	The season aired on Wednesdays, Thursdays, and Saturdays on CBS, with the live eviction episodes occurring on Thursdays.	Die Saison ausgestrahlt mittwochs, donnerstags und samstags auf CBS, mit der Live-Räumung Episoden auftreten donnerstags.	[100, 71, 78]	83.0	[0.2654514735602496, -0.9001922144339011, 0.006776364268776851]	-0.20932145886829154	-0.3276166021823883
1342	The Tshwane Regiment, A reserve motorised infantry regiment of the South African Army.	Das Tshwane Regiment, Eine Reserve motorisierte Infanterie Regiment der südafrikanischen Armee.	[69, 76, 61]	68.66666666666667	[-1.9235547637436115, -0.4247618509526743, -1.1951539386222017]	-1.1811568511061625	-0.27182304859161377
1343	Levy would continue to feud with Pillman and Armstrong, before feuding with Johnny B. Badd.	Levy würde weiterhin mit Pillman und Armstrong feuchten, bevor sie mit Johnny B. Badd feuchten.	[81, 82, 100]	87.66666666666667	[0.4821429590688326, 0.14575458522479776, 0.2654514735602496]	0.2977830059512933	-0.35997143387794495
1344	There, Eusebius of Nicomedia and other supporters of Arius deposed Athanasius.	Dort entsetzte Eusebius von Nicomedia und andere Unterstützer von Arius Athanasius.	[100, 82, 81]	87.66666666666667	[0.2654514735602496, 0.6405984906688512, -1.2167738389730587]	-0.1035746249146526	-0.3116169571876526
1345	A Virgin Media writer branded him a "sensitive hunk".	Ein Virgin Media Schriftsteller beschrieb ihn als "sensiblen Hunk".	[100, 86, 82]	89.33333333333333	[0.2654514735602496, 0.5260988760097791, 0.6405984906688512]	0.47738294674629334	-0.43065330386161804
1346	A quartz porphyry has intruded mafic and rhyolitic lava flows and a dike of diorite.	Ein Quarzporphyr hat mafic und rhyolitische Lavaströme und einen Dioritdeich eingedrungen.	[95, 78, 75]	82.66666666666667	[0.40309849169632395, -0.23458970556018363, -0.7710488194779886]	-0.20084667778061613	-0.34110015630722046
1347	Marcus Petillius M. l. Heraclida, a freedman named in a dedicatory inscription from Rome.	Marcus Petillius M. l. Heraclida, ein Freier, der in einer Widmungsschrift aus Rom benannt ist.	[86, 96, 91]	91.0	[0.5260988760097791, 0.4925851553670907, 0.7543198362388529]	0.591001289205241	-0.30937618017196655
1348	In the West Bengal Legislative Assembly election, 2011 RCPI fielded Yar Mullick in Santipur and Kamal Hassan in Hansan.	In der West Bengalen Legislative Assembly Wahl, 2011 RCPI Feldzug Yar Mullick in Santipur und Kamal Hassan in Hansan.	[90, 69, 80]	79.66666666666667	[-0.0443348266575098, -1.0903643598263917, -0.14748146836419687]	-0.4273935516160328	-0.21878840029239655
1349	In 2007, he auctioned a luncheon with himself that raised a final bid of $650,100 for the Glide Foundation.	Im Jahr 2007 versteigert er ein Mittagessen mit sich selbst, die ein endgültiges Gebot von $650,100 für die Glide Foundation erhoben.	[68, 73, 63]	68.0	[-2.7297281752450844, -0.7100200690414104, -1.4086128129541706]	-1.616120352413555	-0.4154367446899414
1350	Hamlet picks up the skull, saying "alas, poor Yorick" as he contemplates mortality.	Hamlet nimmt den Schädel auf und sagt "Ach, armer Yorick", während er über die Sterblichkeit nachdenkt.	[100, 76, 93]	89.66666666666667	[0.2654514735602496, -0.31013469893126033, 0.22412516435479046]	0.05981397966125992	-0.4454801380634308
1351	When Richard refuses, Hurley secretly walks to the Black Rock and defuses the remaining dynamite.	Als Richard sich weigert, geht Hurley heimlich zum Black Rock und entschärft den verbleibenden Dynamit.	[100, 84, 100]	94.66666666666667	[0.2654514735602496, 0.33592673061728845, 0.6946992867901757]	0.43202583032257125	-0.3258930444717407
1352	Second line immigrated to Norway in 1600s whit colonel Jørgen Otto Brockenhuus.	Zweite Linie emigrierte nach Norwegen in 1600er Jahren mit Oberst Jørgen Otto Brockenhuus.	[82, 100, 91]	91.0	[0.14575458522479776, 0.8505318100501577, 0.5065207795342442]	0.5009357249363999	-0.280628502368927
1353	Love then separated from The BroMans after they disbanded in April 2015.	Die Liebe trennte sich dann von The BroMans, nachdem sie sich im April 2015 aufgelöst hatten.	[100, 100, 100]	100.0	[0.2654514735602496, 1.857303893757214, 0.6419452159768436]	0.9215668610981025	-0.2887415885925293
1354	In August, Governor William Berkeley stormed Opechancanough's stronghold and captured him.	Im August stürmte Gouverneur William Berkeley Opechancanough 's Festung und eroberte ihn.	[100, 77, 99, 40, 65, 49]	71.66666666666667	[0.2654514735602496, -0.32967577825642896, 0.7610451463793909, -1.2949491214775863, -0.24062326775404502, -0.7401558908226167]	-0.26315123972850607	-0.23149742186069489
1355	Karzai dispatched Afghan National Army troops to Herat.	Karsai entsandte Truppen der afghanischen Nationalarmee nach Herat.	[100, 83, 100]	94.33333333333333	[0.2654514735602496, 0.7990540222688698, 0.37321150863630664]	0.4792390014884753	-0.21156533062458038
1356	The Alkhalifa conquered and expelled the Persians from Bahrain after defeating them.	Die Alkhalifa eroberte und vertrieb die Perser aus Bahrain, nachdem sie sie besiegt hatten.	[100, 81, 88]	89.66666666666667	[0.2654514735602496, 0.4821429590688326, 0.6072600788454091]	0.45161817049149705	-0.2981230318546295
1357	Barnwell complained bitterly in his journal about all his troubles with them.	Barnwell beklagte sich in seinem Tagebuch bitter über all seine Probleme mit ihnen.	[81, 87, 84]	84.0	[0.4821429590688326, 0.6211849487060245, 1.9554084284013091]	1.0195787787253887	-0.3819226324558258
1358	His Indian scouts killed and mutilated four elderly and weak Kiowas.	Seine indischen Pfadfinder töteten und verstümmelten vier ältere und schwache Kiowas.	[89, 87, 100]	92.0	[-0.13382149032827656, 0.6211849487060245, 0.9553316582231767]	0.4808983722003082	-0.12809836864471436
1359	The 1996 Khobar Towers bombing, killing 19 US servicemen.	Die Khobar Towers von 1996 bombardierten 19 US-Soldaten.	[71, 84, 77]	77.33333333333333	[-1.1024123569313533, 0.33592673061728845, 0.3948448277206306]	-0.12388026619781144	-0.27531176805496216
1360	This we apprehend annihilates our Charter Right to govern & tax ourselves.	Damit zerstören wir unser Charter-Recht, selbst zu regieren und zu steuern.	[100, 91, 76]	89.0	[0.2654514735602496, 0.04515183701325695, 0.1719071704805337]	0.1608368270180134	-0.6972665190696716
1361	However, they suffered relegation again in 1989, which resulted in Lyall's sacking.	1989 erlitten sie jedoch erneut Abschiebung, was zu Lyalls Sakramierung führte.	[92, 85, 98]	91.66666666666667	[0.5622828577720874, 0.4310128033135338, 0.6715584827086242]	0.5549513812647485	-0.7644692063331604
1362	Jerry steadied a piece of wood with his finger, but Tiff miscalculated and the axe severed most of Jerry's middle finger.	Jerry hielt mit seinem Finger ein Stück Holz fest, aber Tiff war falsch berechnet und die Axt trennte den größten Teil von Jerrys Mittelfinger.	[91, 75, 83]	83.0	[0.04515183701325695, -0.5198479236489196, 0.01794050062390915]	-0.15225186200391783	-0.4536358416080475
1363	The Rices lived on the campus of Stillman College.	Die Rices lebten auf dem Campus des Stillman College.	[94, 71, 100]	88.33333333333333	[0.3136118280255572, -0.9001922144339011, 0.9553316582231767]	0.12291709060494427	-0.18184207379817963
1364	154 Randy Hankins and his Melody Wranglers Love Bird Of Tennessee / Blue Mountain Girl 1950	154 Randy Hankins and his Melody Wranglers Love Bird Of Tennessee / Blue Mountain Girl 1950	[9, 1, 16]	8.666666666666666	[-8.252090652729919, -8.00864789335575, -3.675635088303992]	-6.6454578781298865	-0.1505301296710968
1365	Soothsayer Clown Boy Sentry Officers, Soldiers, Messengers, and other Attendants	Soothsayer Clown Boy Sentry Offiziere, Soldaten, Botschafter und andere Anwesende	[100, 91, 72]	87.66666666666667	[0.2654514735602496, 1.0015292394910058, -0.9439568253313346]	0.10767462923997358	-0.2830639183521271
1366	The building is timber framed and weatherboard clad with decorative scalloped bargeboards to the gables and finials and a timber floor.	Das Gebäude ist Holz gerahmt und Witterungsbretter plattiert mit dekorativen Muschelbargeboards zu den Giebel und Finials und einem Holzboden.	[100, 100, 100]	100.0	[0.2654514735602496, 0.37321150863630664, 0.6419452159768436]	0.4268693993911333	-0.513532817363739
1367	After Sonny outs Claudia at the party, she takes a laboring Carly hostage at gunpoint.	Nach Sonny outs Claudia auf der Party, nimmt sie eine arbeitende Carly Geisel mit Schusswaffe.	[100, 72, 86]	86.0	[0.8505318100501577, -0.8051061417376557, 0.1833624696120152]	0.0762627126415057	-0.5378997325897217
1368	So claimants petitioned the King to sidestep the common law courts.	So Kläger bat den König, die Common Law Gerichte zu umgehen.	[53, 38, 67]	52.666666666666664	[-4.133718635622585, -2.4488693670714428, -1.7362344833314276]	-2.772940828675152	-0.5086430311203003
1369	Maria sings "The Lonely Goatherd" to distract them.	Maria singt "The Lonely Goatherd", um sie abzulenken.	[100, 73, 100]	91.0	[0.2654514735602496, -0.785501293731316, 0.37321150863630664]	-0.04894610384491991	-0.2683960199356079
1370	Armed with a Kryptonite shard, Atom proceeds to knock out Superman using the shard.	Mit einem Kryptonit-Splitter bewaffnet, schlägt Atom Superman mit dem Splitter aus.	[76, 78, 70]	74.66666666666667	[-0.4247618509526743, 0.6177824849607275, -1.2608678885313718]	-0.3559490848411062	-0.4243483245372772
1371	His third single, "I Wanna Rock", peaked at No.41 on the Billboard Hot 100.	Seine dritte Single "I Wanna Rock" erreichte Platz 41 auf dem Billboard Hot 100.	[100, 80, 98]	92.66666666666667	[0.2654514735602496, 0.323687427468814, 0.6715584827086242]	0.4202324612458959	-0.25564831495285034
1372	On nightfall the Pathans ran away from the mountain.	Bei Einbruch der Dunkelheit rannten die Pathans vom Berg weg.	[100, 100, 100]	100.0	[0.2654514735602496, 0.8505318100501577, 0.9553316582231767]	0.690438313944528	-0.4008077085018158
1373	Vernor's ginger ale and Faygo pop also originate in Michigan.	Vernor 's Ingwer Ale und Faygo Pop stammen ebenfalls aus Michigan.	[100, 92, 83, 100, 85, 75]	89.16666666666667	[0.2654514735602496, 0.1346385006840237, 0.2408406579210431, 1.1216191016511512, 0.5911435511217858, 0.197305994062219]	0.4251665465000787	-0.2600453794002533
1374	Pyotr gathers conspirators such as the philosophising Shigalyov, the suicidal Kirillov and the former military man Virginsky.	Pjotr versammelt Verschwörer wie die Philosophen Shigalyov, den Selbstmörder Kirillow und den ehemaligen Militärmann Virginsky.	[74, 82, 100]	85.33333333333333	[-0.6270457621312975, 0.14575458522479776, 0.2654514735602496]	-0.07194656778208336	-0.2538812458515167
1375	Jackson's peculiar personal traits contributed to his unpopularity as an educator.	Jacksons eigenartige persönliche Eigenschaften trugen zu seiner Unbeliebtheit als Erzieher bei.	[75, 80, 69]	74.66666666666667	[-2.0745326270689177, 0.323687427468814, -1.9235547637436115]	-1.2247999877812383	-0.2999795079231262
1376	In Eupompha, the male draws his antennae along his longitudinal vertex.	In Eupompha zeichnet das Männchen seine Antennen entlang seines Längsscheitels.	[69, 55, 62]	62.0	[-1.9235547637436115, -2.4215693775738267, -1.140013282292833]	-1.8283791412034238	-0.3672548234462738
1377	Cass attacked Amore, resulting in Big Show retaliating.	Cass angegriffen Amore, was zu Big Show Vergeltung.	[31, 58, 45]	44.666666666666664	[-6.192904644176252, -2.907908064122046, -2.255776058703263]	-3.7855295890005203	-0.31125742197036743
