index	original	translation	z_mean	similar_sentence	similarity	similar_sentence_quality
480	The headwaters of the Upper Rhoyne lie in Andalos, the homeland of the Andals between Braavos and Pentos.	Das Oberrhoyne liegt in Andalos, der Heimat der Andalen zwischen Braavos und Pentos.	-0.217957103499781	He and Pompey then descended from the Pyrenees to the River Ebro.	0.40991491079330444	0.33693975762632594
481	Lindwall removed Emmett for a duck in the second innings, bringing his tormentor Edrich to the crease.	Lindwall entfernte Emmett für eine Ente in den zweiten Innings und brachte seinen Peiniger Edrich an die Falte.	0.09895395970025617	Lindwall took the last four wickets in two overs, conceding two runs.	0.5283895134925842	0.16232793828843817
482	Chittagong University Chittagong Ship Breaking Yard Jamboree Park	Chittagong University Chittagong Ship Breaking Yard Jamboree Park	0.49851242132388834	Chicago architecture List of concert halls List of contemporary amphitheatres Park conservancy	0.33372029662132263	0.3315169296567633
483	The Columbia University College of Physicians and Surgeons Complete Guide to Early Child Care.	Das Columbia University College of Physician and Surgeons Complete Guide to Early Child Care.	0.3009169096848736	Handbook for Epidemiologists, Clinicians and Laboratory Technicians.	0.3750055730342865	0.525869482312575
484	Prior to 1890, traditional religious beliefs included [[Wakan Tanka]].	[[Wakan Tanka]] ist ein [[Wakan Tanka | Wakan Tanka]].	0.36113120862800957	Some anthropologists lend credence to the oral traditions of the Pashtun tribes themselves.	0.3836534023284912	0.32320286778196206
485	Several varieties of trout inhabit streams in the Goose Lake Valley watershed.	Mehrere Arten von Forellen bewohnen Bäche in der Goose Lake Valley Wasserscheide.	0.5185151585957246	Many of the reptiles and amphibians inhabit the perimeter of Lake Norman.	0.498734712600708	-0.3321112654345976
486	Wolves also kill red, Arctic and corsac foxes, usually in disputes over carcasses, sometimes eating them.	Wölfe töten auch rote, arktische und korsische Füchse, in der Regel in Streitigkeiten über Schlachtkörper, manchmal essen sie.	0.1517724702335957	Wolves typically kill moose by tearing at their haunches and perineum, causing massive blood loss.	0.6363641619682312	-1.0805047766824318
487	Potassium deficiency may cause necrosis or interveinal chlorosis.	Kaliummangel kann zu Nekrose oder interveinaler Chlorose führen.	0.3400568897238699	She becomes annoyed with Kim's meddling and injects her with potassium chloride.	0.4750720262527466	-0.8023645442717372
488	In the series, Hornsby batted .250, with one extra base hit and 4 RBIs.	In der Serie, Hornsby batted .250, mit einem zusätzlichen Base Hit und 4 RBIs.	0.4034200270179724	He scrambled six more squadrons but kept four reserve squadrons at Hornchurch and RAF Tangmere.	0.4805556535720825	0.19419769636485093
489	However, this action and the next month of skirmishing blunted half an enemy division and prevented them from attacking into the beachhead.	Diese Aktion und der nächste Monat des Scharmützels haben jedoch eine halbe feindliche Division abgestumpft und sie daran gehindert, in den Strandkopf zu greifen.	0.9612897153141984	In late October/early November, the besiegers retreated to their respective cities before the upcoming invasion.	0.41642045974731445	-0.006683061366422892
490	Philip Cumbus portrays Wolsey in The Spanish Princess, a sequel to The White Princess.	Philip Cumbus porträtiert Wolsey in The Spanish Princess, einer Fortsetzung von The White Princess.	0.11510431709616847	Philip II of France, King of France, married Isabella of Hainaut, sister of Baldwin VI.	0.44951725006103516	0.3332176244766982
491	There, they met the British Channel Fleet of eight battleships and four armored cruisers.	Dort trafen sie die britische Kanalflotte mit acht Schlachtschiffen und vier Panzerkreuzern.	-0.7178763181196185	The convoys departed under the protection of British cruisers and destroyers.	0.601295530796051	-0.06016117460899345
492	12 on both the Billboard Hot 100 and Dance Club Play charts.	12 auf den Billboard Hot 100 und Dance Club Play Charts.	0.08835984137858394	The single peaked at #44 on Billboard's Hot 100 charts.	0.5341787338256836	0.28067171320358236
493	The Portuguese garrison at Syriam switched allegiance from Arakan to Goa in 1603.	Die portugiesische Garnison in Syriam wechselte 1603 von Arakan nach Goa.	-0.1788171234607848	The Sublime Porte granted Moldavia to Gaspar Graziani, a Venetian adventurer, in 1619.	0.4941898286342621	0.08406146594195096
494	The stargazer buries itself in sand and can deliver electric shocks as well as venom.	Der Stargazer vergräbt sich in Sand und kann sowohl Elektroschocks als auch Gift liefern.	0.3207834698884568	Ants can attack queens on the ground and invade nests by stinging and dismembering them.	0.4394995868206024	0.6370603640130095
495	This uplift, that occurred long before the Quaternary glaciations, enabled rivers to incise deeply the Paleic relief.	Diese Erhebung, die lange vor den quaternären Gletschern stattfand, ermöglichte es Flüssen, das paläische Relief tief einzuschneiden.	0.05935439723924624	Major lava flows have formed vast plateaus that overlie Paleozoic sandstone.	0.5207028985023499	-0.6130756013260404
496	"Spielberg decided he could not satirize the Nazis after directing Schindler's List, while Ford noted, ""We plumb wore the Nazis out."""	"Spielberg entschied, dass er die Nazis nicht satirisieren könne, nachdem er Schindlers Liste geleitet hatte, während Ford bemerkte: ""Wir verbrannten die Nazis""."	-0.14214897032335752	"He lauded Hitler for exposing the ""conspiracy of World Jewry"" and dubbed him ""the saviour of Europe""."	0.4822823405265808	0.16792282762950803
497	Donald Trump swept all counties across the Upper Peninsula except Marquette County.	Donald Trump fegte alle Grafschaften über die Upper Peninsula mit Ausnahme von Marquette County.	-0.4705114410097679	Trump opposes legalizing recreational marijuana but supports legalizing medical marijuana.	0.4130210876464844	0.024972451312249382
498	Philip II of France, King of France, married Isabella of Hainaut, sister of Baldwin VI.	Philipp II. von Frankreich, König von Frankreich, heiratete Isabella von Hennegau, Schwester von Baldwin VI.	0.3332176244766982	In 1725, he betrothed her to Charles of Spain and her sister, Maria Anna, to Philip of Spain.	0.4842621386051178	0.28039911394335865
499	Scheming, vicious, snob; perhaps the only character in the Greyfriars universe totally without moral scruple.	Scheming, bösartig, snob; vielleicht der einzige Charakter im Greyfriars Universum völlig ohne moralische Skrupel.	-0.14214897032335752	Frugality, parsimony, and austerity were characteristics of the virtuous matron.	0.4088236093521118	0.1517724702335957
500	Some of the flavors are uncommon, such as rose petal, pulque, mole, spearmint, lettuce, shrimp and tequila.	Einige der Aromen sind ungewöhnlich, wie Rosenblätter, Pulque, Maulwurf, Speerminze, Salat, Garnelen und Tequila.	0.17476209287667963	Some examples are crappies, rock bass, perch, bluegill and sunfish.	0.5400112271308899	0.2560718794480113
501	Vessels from Whitby rescued her crew and took Lanthorn in tow, but she sank before she could be beached.	Schiffe aus Whitby retteten ihre Crew und nahmen Lanthorn im Schlepptau, aber sie sank, bevor sie gebannt werden konnte.	0.17100157568963284	Waller dismisses the group, though they soon reconvened to rescue Captain Boomerang after Godfrey captures him.	0.4354834258556366	-3.367523523343609
502	New Year's Day 1900 signaled the outburst of guerilla warfare throughout the Ilocos region.	Der Neujahrstag 1900 signalisierte den Ausbruch des Guerillakrieges in der gesamten Region der Ilocos.	-0.2069607207253651	, on 21 May 1944, sank after an internal explosion while moored in West Loch at Pearl Harbor, Hawaii.	0.3633200228214264	0.026347164199589972
503	On 17 October 1939 Lütjens led a raiding sortie into the North Sea.	Am 17. Oktober 1939 führte Lütjens eine Razzia in die Nordsee.	0.20635916079021674	Typhoon Krosa crossed northern Luzon on October 31 and intensified further, although it dissipated in the South China Sea.	0.47444093227386475	0.16545100072793897
504	Ammonium volatilisation occurs when ammonium reacts chemically with an alkaline soil, converting NH4+ to NH3.	Ammoniumvolatilisierung tritt auf, wenn Ammonium chemisch mit einem alkalischen Boden reagiert und NH4 + in NH3 umwandelt.	0.3994679301400581	This shift promotes the binding of oxygen to the remaining three monomer's heme groups, thus saturating the hemoglobin molecule with oxygen.	0.3270125091075897	0.42017724677353413
505	While tracking Mystique, she stumbles onto prophetic diaries that belonged to Irene Adler, a precognitive.	Während sie Mystique verfolgt, stolpert sie auf prophetische Tagebücher, die Irene Adler gehörten, einer Präkognitiven.	-0.4954260079406995	Devastated, Andy confronts Angela who tries to squirm her way out of the confrontation before admitting to the affair.	0.4445478618144989	-3.3436752513221517
506	Eight United Spanish War Veterans served as honorary pall bearers for the dead.	Acht United Spanish War Veterans dienten als Ehrenbürger für die Toten.	-3.0220895323361403	The Spanish overran Uspantán and again branded all surviving warriors as slaves.	0.536245584487915	0.6405542691969818
507	Already prepared for such a tactic, Nero succeeds in surprising Worf by impaling him through the back with a large mechanical tentacle.	Bereits auf eine solche Taktik vorbereitet, gelingt es Nero Worf zu überraschen, indem er ihn mit einem großen mechanischen Tentakel durch den Rücken impliziert.	0.06758964616019988	Ultra Magnus repelled them with the lightning he summoned with his hammer.	0.40126845240592957	0.4270717264930675
508	In their second season, the Bobcats opened Charlotte Bobcats Arena with an overtime victory over the Celtics.	In ihrer zweiten Saison eröffnete die Bobcats Charlotte Bobcats Arena mit einem Überstunden-Sieg über die Celtics.	0.17296540395006843	In the second round of the playoffs, the Spurs found themselves in another showdown with the Los Angeles Lakers.	0.6063695549964905	-0.13464219182991152
509	These were built of wattle and daub with thatched rooves, and measured 12x24'.	Diese wurden aus Rinder und Tochter mit Strohrooven gebaut, und gemessen 12x24 '.	-0.026040607329392063	They created stone tools made out of chert by chipping, knapping and flaking.	0.46744054555892944	0.334762361436826
510	"In 1970 Neustein, collaborated with Georgette Batlle and Gerry Marx on ""Jerusalem River Project""."	"1970 arbeitete Neustein mit Georgette Batlle und Gerry Marx am ""Jerusalem River Project"" zusammen."	-0.28639546200198224	In 1977, he directed and starred in The Gauntlet opposite Locke, Pat Hingle, William Prince, Bill McKinney, and Mara Corday.	0.3463759124279022	-2.6046850637574006
511	The dismounted troopers threw up log breastworks while waiting for further orders.	Die demontierten Truppen warteten auf weitere Aufträge und warteten auf Holzbreastwerke.	-0.28692597142903287	Doubleday's regiments retired to the turnpike in an orderly fashion.	0.4648238718509674	-0.15554068835424428
512	20 Julia Görges en route to her first WTA quarterfinal.	20 Julia Görges auf dem Weg zum ersten WTA Viertelfinale.	0.09383542415698291	She defeated qualifier Jessica Ginier in the final.	0.5715238451957703	-0.06210083022208349
513	Monkeys in chorus cry; Tigers and leopards roar 猿狖群嘯兮虎豹原.	Monkeys in chorus schrei; Tigers and leopards brüllen, was sie bei der Suche nach bestimmten Kriterien erwarten.	0.436000196700999	The lion roared and jumped into the well to attack and drowned.	0.4895588755607605	0.09241735019668797
514	After wandering over the northern Netherlands they turned north towards the North Sea where they ditched their bombs.	Nachdem sie über die nördlichen Niederlande wanderten, wandten sie sich nach Norden in Richtung Nordsee, wo sie ihre Bomben gruben.	-0.10176461437825947	The Dutch Army withdrew north to Rotterdam and Amsterdam.	0.5431791543960571	-0.24544232170496083
515	Joe headquarters, Cobra Commander abandons the White House.	Joe Hauptsitz, Cobra Commander verlässt das Weiße Haus.	0.14493320498642406	Lieutenant Colonel Jonathan Bender currently commands the Mustang Battalion.	0.447433739900589	-0.15650294833495199
516	When Carla tries to warn Maria, Tony knocks her unconscious and pulls Maria into the hostage situation.	Als Carla Maria zu warnen versucht, klopft Tony ihr bewusstlos an und zieht Maria in die Geiselsituation.	-3.713306462818155	He struggled with Maria and tried to stab her with a bayonet.	0.5254800915718079	0.7666646957843891
517	Mehul behaves like a cool dude and all girls throng him.	Mehul benimmt sich wie ein cooler Kerl und alle Mädels drängen ihn.	-0.038983776158247475	Annoyed and angered, the traveller introduces herself as Mokera, and tells Helios he will regret his rudeness toward her.	0.3498527705669403	0.17109893427490888
518	Tahu then succumbs to a sudden cold that sweeps over him, and with one final effort, launches an enormous fireball into the sky.	Tahu erliegt dann einer plötzlichen Kälte, die über ihn fegt, und startet mit einer letzten Anstrengung einen riesigen Feuerball in den Himmel.	0.7151745910013186	Seconds later, a kamikaze swooped out of the clouds and plunged toward Ticonderoga.	0.4287768006324768	-0.42057424477459265
519	In August 2008 they headlined nights at the Reading and Leeds festivals.	Im August 2008 standen sie bei den Festivals Reading und Leeds auf dem Programm.	-0.8731281896409012	On April 7, amid rumors of Nirvana breaking up, the band pulled out of the 1994 Lollapalooza Music Festival.	0.3816254734992981	0.37360198042179626
520	In 1968, Louis refused an honorary doctorate from the University of Witwatersrand in Johannesburg, primarily because of apartheid in South Africa.	1968 lehnte Louis die Ehrendoktorwürde der University of Witwatersrand in Johannesburg ab, vor allem wegen der Apartheid in Südafrika.	0.06228580656282895	Louisiana Polytechnic Institute became desegregated in the 1960s.	0.40912601351737976	-1.3380100531532675
521	The Science Fiction Hall of Fame inducted Cameron in June 2012.	Die Science Fiction Hall of Fame führte Cameron im Juni 2012 ein.	0.3315169296567633	The Science Fiction Hall of Fame inducted Roddenberry in 2007, and the Television Academy Hall of Fame in January 2010.	0.4491094946861267	0.3052719778976385
522	In a photomultiplier tube, every photon striking the photocathode initiates an avalanche of electrons that produces a detectable current pulse.	In einer Photomultiplikatorröhre löst jedes Photon, das die Photokathode trifft, eine Lawine von Elektronen aus, die einen nachweisbaren Strompuls erzeugt.	0.16045062731919915	The pulses of current to the primary from the switching transistors excite resonance in the secondary tuned circuit.	0.35455837845802307	0.027659039673831126
523	A and B Squadrons patrolled the 4th New Zealand Infantry Brigade front on 6 July.	A und B Squadrons patrouillierten die 4. New Zealand Infantry Brigade Front am 6. Juli.	0.42954355339463657	By February 1918, the losses in the New Zealand Division resulted in the disbandment of the 4th Brigade.	0.5047786831855774	0.8172247545450313
524	On lap 114, Richie Hearn and Scott Dixon tangled and crashed in turn one.	In Runde 114 verwickelten sich Richie Hearn und Scott Dixon und stürzten in Runde eins ab.	0.08280360230434386	Roddick then retired due to a groin injury and Hewitt advanced.	0.508182942867279	0.5320575120218148
525	However, this has not entirely stopped intermarriage between the Malays and the Chinese and Indians.	Dies hat jedoch die Vermählung zwischen den Malaien und den Chinesen und Indianern nicht vollständig gestoppt.	0.2679649593551172	Several thousand Cantonese men intermarried and cohabited with Malagasy women.	0.44475963711738586	-0.5626900721762842
526	Each of these cars or minibuses displays their particular route on signboards behind the windscreen.	Jedes dieser Autos oder Kleinbusse zeigt ihre spezielle Route auf Schildern hinter der Windschutzscheibe an.	-0.2623253115662107	The bowls and scabbard bosses each display crosses, the former with chasing and the latter with cloisonné.	0.36311930418014526	0.5351805744613157
527	Over the next 122 games, Aaron batted .280 with thirteen homers before he suffered a fractured ankle on September 5.	Über die nächsten 122 Spiele, schlug Aaron .280 mit dreizehn Homer, bevor er erlitt einen gebrochenen Knöchel am 5. September.	0.13930621812421776	"Alan Davis sustained either a concussion or major ""stinger"" and missed the next game."	0.4848543703556061	-0.03512025288565557
528	Shapiro, Stuart C. Encyclopedia of Artificial Intelligence.	Shapiro, Stuart C. Enzyklopädie der Künstlichen Intelligenz.	0.268616194893049	Squire, Latty R. Encyclopedia of Learning and Memory.	0.49263739585876465	0.15834538752067848
529	Corals reproduce sexually by either internal or external fertilization.	Korallen vermehren sich sexuell durch interne oder externe Befruchtung.	0.24874041151432036	In caecilians, fertilisation is internal, the male extruding an intromittent organ, the phallodeum, and inserting it into the female cloaca.	0.5371844172477722	0.4294624988907654
530	Ashkenazi cholent usually contains meat, potatoes, barley and beans, and sometimes kishke, and seasonings such as pepper and paprika.	Ashkenazi Cholent enthält in der Regel Fleisch, Kartoffeln, Gerste und Bohnen, und manchmal kishke, und Gewürze wie Pfeffer und Paprika.	0.15530928018766935	Examples of popular Irish cuisine include boxty, colcannon, coddle, stew, and bacon and cabbage.	0.5066468119621277	1.8108870913694586
531	After a brief dogfight and pursuit, the Albatros escaped but he destroyed the Roland which crashed near Monchy.	Nach einem kurzen Hundekampf und Verfolgung entkam der Albatros, aber er zerstörte den Roland, der bei Monchy stürzte.	0.5748607120726675	Morris was overlooked for the captaincy and then briefly dropped as his cricketing prowess waned.	0.4806661307811737	-1.1814532153853505
532	Bangladesh's batsmen struggled in unfamiliar conditions and the team slumped to two innings defeats.	Bangladeschs Fledermäuse kämpften unter unbekannten Bedingungen und das Team sank auf zwei Innings Niederlagen.	0.22758060341001918	Australia nearly had two wickets in the same over as the new batsman Bill Edrich struggled.	0.5163705348968506	0.29407764443770196
533	The wavy roofs connected uneven rafters with lath or sheathing, and multiple layers of cedar shakes.	Die gewellten Dächer haben die ungleichmäßigen Sparren mit der Leiste oder der Ummantelung verbunden, und mehrere Schichten der Zeder schütteln.	-1.1477291782239185	The thinner and more numerous the layers in the pearl, the finer the luster.	0.4729626476764679	-0.35695103116030164
534	Hardy cites Sting, The Ultimate Warrior, and Shawn Michaels as his childhood inspirations to wrestle.	Hardy zitiert Sting, The Ultimate Warrior, und Shawn Michaels als seine kindlichen Inspirationen zum Ringen.	-0.19872799804374383	Kurt Angle and Chris Benoit wrestled Edge and Rey Mysterio for the titles.	0.5963289141654968	0.031087576346962752
535	Prisoners from the German 10th Woodchopping Battalion surrendered to the advancing tankers.	Gefangene des 10. Woodchopping Bataillons gaben sich den vorrückenden Tankern hin.	0.28723837919053036	They withdrew, narrowly escaping encirclement by German tanks from the 15th Panzer Division.	0.5818292498588562	0.011111245363463548
536	Chris Lubbe, inspirational speaker, former bodyguard to Nelson Mandela.	Chris Lubbe, inspirierender Sprecher, ehemaliger Leibwächter von Nelson Mandela.	0.43202583032257125	FW De Klerk, former President of South Africa, Nobel Laureate.	0.39574384689331055	0.6402104390173563
537	A Natural History of the phyla of the Animal Kingdom.	Eine Naturgeschichte der Phyla des Tierreiches.	-0.03557394258161121	A bibliography of the economic impacts of naturism	0.40340349078178406	-0.6965370109396657
538	Six of the nine highest averaging batsmen were Australian.	Sechs der neun höchsten durchschnittlichen Fledermäuse waren Australier.	-0.11232008243310193	Australia beat Pakistan, and gained further momentum by defeating India by nine wickets in less than half their allotted overs in the next match.	0.5137782692909241	-1.2861345679157117
539	They relocated from Chessington to Leatherhead, Surrey.	Sie verlagerten sich von Chessington nach Leatherhead, Surrey.	0.25740949130027474	The SS Badger carferry departs from Ludington and arrives in Wisconsin.	0.40530654788017273	0.3554879184562245
540	"Hickman, Bert, ""Tesla Coil Information Center"" Cooper, John."	"Hickman, Bert, ""Tesla Coil Information Center"" Cooper, John."	-0.0029623890661189625	"""The Heart of Owl Abbas"", Kathleen Jennings, in Tor.com."	0.47687458992004395	0.2449432391908968
541	Australia collapsed for 162 in the second innings, with the Surrey spin twins of Jim Laker and Tony Lock taking nine wickets between them.	Australien brach für 162 in den zweiten Innings, mit den Surrey Spin Zwillinge von Jim Laker und Tony Lock unter neun Dochte zwischen ihnen.	-0.18812821560952542	Australia beat Pakistan, and gained further momentum by defeating India by nine wickets in less than half their allotted overs in the next match.	0.5083173513412476	-1.2861345679157117
542	A suicide bomber attacked a U.S. military patrol just west of Baghdad, killing one American soldier and wounding three others.	Ein Selbstmordattentäter griff eine US-Militärpatrouille westlich von Bagdad an, tötete einen amerikanischen Soldaten und verwundete drei weitere.	0.18160135812385128	A suicide bomber attacked a police checkpoint in Baghdad's Sadiyah district killing two policemen and wounding eight.	0.5610336065292358	-0.11758048219225996
543	The CIO subsequently acted to expel Gold and the IFLWU.	Anschließend handelte der CIO, um Gold und die IFLWU zu vertreiben.	-0.16513859296644148	Official recognition of the goldfield and settlement soon followed.	0.49693185091018677	0.024674414356447627
544	The tornado initially downed trees, blew skirting from mobile homes, and tore shingles from roofs.	Der Tornado zunächst versteinerte Bäume, blies Röcke von Mobilheimen, und riss Schindeln von Dächern.	-0.13537979536702763	The tornado crossed into Minnesota, where a quonset hut and a pole shed were destroyed before the tornado dissipated near Eldred.	0.5167986750602722	-0.3865722304717654
545	In late April, the AFLD cleared Armstrong of any wrongdoing.	Ende April hat die AFLD Armstrong von jeglichem Fehlverhalten befreit.	0.5553854898365657	Baldwin accused Daimbert of treachery and convinced Maurice to suspend him on 15April.	0.40273264050483704	0.30037898640064115
546	The right ventricle tapers into the pulmonary trunk, into which it ejects blood when contracting.	Die rechte Herzkammer verjüngt sich in den Lungenstamm, in den sie bei Kontraktion Blut abwirft.	-0.08933045979001802	The bulbus arteriosus connects to the aorta, through which blood flows to the gills for oxygenation.	0.6578288674354553	-1.0890793991624041
547	List of 100 most important ACLU victories, New Hampshire Civil Liberties Union.	Liste der 100 wichtigsten ACLU-Siege, New Hampshire Civil Liberties Union.	-0.20944792872825344	On January 27, Kerry triumphed again, winning the New Hampshire primary.	0.3743192255496979	0.3407768532839845
548	Robinson ran for 108 yards and passed for 338 yards and four touchdowns.	Robinson lief für 108 Meter und ging für 338 Meter und vier Touchdowns.	0.3468961549710415	He threw for 3 touchdown passes and an interception for 237 yards.	0.5771887898445129	0.014043321125409661
549	It bombed Dnepropetrovsk in August and supported the encirclement in the Battle of Uman.	Es bombardierte Dnepropetrovsk im August und unterstützte die Einkreisung in der Schlacht von Uman.	0.2459092484615983	It staged through to Ryebitsy, and bombed Dno on 30 August.	0.5848326086997986	0.4894809775109407
550	He also toured Regina, Moose Jaw, Assiniboia, Saskatoon, Whitehorse, and Mayo.	Er tourte auch Regina, Moose Jaw, Assiniboia, Saskatoon, Whitehorse und Mayo.	0.2182695112612785	The river supported species including chinook salmon, coho salmon, and sockeye salmon, as well as steelhead, white sturgeon, and Pacific lamprey.	0.4773712158203125	0.48106195693518344
551	He suffered from arteriosclerosis, which lead to anterograde amnesia and finally to senile dementia.	Er litt an Arteriosklerose, die zu Amnesie und schließlich seniler Demenz führte.	0.3170672670807859	She subsequently became very dehydrated and then fainted, suffering a mild concussion.	0.4353424906730652	-0.5380814793396471
552	Troops H and I of the 10th Cavalry sallied forth for an escort and supply to the 5th Cavalry near Beaver Creek.	Die Truppen H und I der 10. Kavallerie salbten sich zur Begleitung und Versorgung der 5. Kavallerie in der Nähe von Beaver Creek.	-0.28249544445352787	Cavalry and foot soldiers led the procession, and six colonels served as the pallbearers.	0.5036347508430481	0.6470135167823764
553	The tattered Confederate States Army sets flame to Atlanta and abandons it to the Union Army.	Die zertrümmerte Armee der Konföderierten Staaten entzündet Atlanta und überlässt sie der Unionsarmee.	-0.08072191596132554	This fire pinned down the Confederates while the massed V Corps of infantry organized to attack the Confederate left flank.	0.5705644488334656	0.21501296080214408
554	The Commentaries of the Pontiffs contained a record of decrees and official proceedings of the College of Pontiffs.	Die Kommentare der Päpste enthielten eine Aufzeichnung der Dekrete und offiziellen Arbeiten des Päpstlichen Kollegs.	0.28138024693364627	On 14 June, Peruvian authorities released written transcripts of Van der Sloot's alleged confession.	0.37210312485694885	0.2661089046129352
555	However, a study of his marginalia reveals an early antipathy to Martin Luther and an admiration for Erasmus.	Eine Studie über seine Marginalien offenbart jedoch eine frühe Antipathie gegen Martin Luther und eine Bewunderung für Erasmus.	0.25740949130027474	Leslie refuses Martin's apology and confession of his failure at Catherine's graveside.	0.3925686776638031	-0.02656602135050597
556	After Whitefield preached at St. Philip's, Charleston, the Commissary, Alexander Garden suspended him.	Nachdem Whitefield bei St. Philip 's, Charleston, dem Kommissar, gepredigt hatte, suspendierte ihn Alexander Garden.	-0.31209557788893555	After these defeats, Philip retreated to Macedon for the winter.	0.3975551724433899	0.509527212747706
557	in English at the advancing troopers as they fired away.	auf Englisch bei den fortschreitenden Truppen, als sie abgefeuert sind.	0.2045909807669352	The convoys departed under the protection of British cruisers and destroyers.	0.5052049160003662	-0.06016117460899345
558	"The editor of the Wilmington Messenger often disparaged him by referring to Dancy as ""Sambo of the Customs House""."	"Der Herausgeber des Wilmington Messenger verunglimpfte ihn oft, indem er Dancy als ""Sambo des Zollhauses"" bezeichnete."	-0.036511949256678465	Hitler himself often spoke of the 'infamy of Versailles'.	0.47240176796913147	0.23839029975775475
559	The band auditioned dozens of replacements for Criss in June 1980.	Die Band hat im Juni 1980 Dutzende von Ersatzteilen für Criss vorgespielt.	0.12878284759051176	Jane C. Huch, assistant warden at DCC since 1980, became the new warden.	0.4673026204109192	-0.2344070347032657
560	It reintensified, and was a hurricane when it recrossed the dateline to reenter the central Pacific.	Es intensivierte sich wieder und war ein Hurrikan, als es die Datenlinie rerossierte, um wieder in den zentralen Pazifik einzudringen.	-0.0042112344648538675	In addition, one tropical storm formed in the Central Pacific and eventually crossed the International Dateline before dissipating.	0.6523195505142212	0.5651245969332176
561	""", while crediting Stephen King, alongside directors such as Carpenter and Joe Dante."	""", während die Anerkennung Stephen King, neben Regisseuren wie Carpenter und Joe Dante."	0.08280360230434386	Joseph Gatt, Joshua Cox, and Douglas Tait portray Frost Giants.	0.44275346398353577	0.49854861216833174
562	On the ensuing kickoff to Oklahoma, returner Juaquin Iglesias fumbled the ball and Missouri recovered on Oklahoma's 46 yard line.	Am darauffolgenden Start nach Oklahoma fummelte der Rückkehrer Juaquin Iglesias den Ball und Missouri erholte sich auf Oklahomas 46 Yard Line.	-0.13247903954496495	Oklahoma finished with two turnovers, both from Juaquin Iglesias, while Missouri had four, one fumble and three interceptions.	0.7243136167526245	0.2973460354985881
563	Abdallah Isaaq Deerow, 56, Somali politician, Constitution and Federalism Minister of Somalia, assassination.	Abdallah Isaaq Deerow, 56, somalischer Politiker, Minister für Verfassung und Föderalismus Somalias, Ermordung.	-0.3673466886542842	Fred Baron, 61, American trial lawyer and political fundraiser, multiple myeloma.	0.4081588387489319	0.23441986865719078
564	Palo Duro has a distinct hoodoo that resembles a lighthouse.	Palo Duro hat einen ausgeprägten Hoodoo, der einem Leuchtturm ähnelt.	0.578098302659059	The distinctive headgear of the flamen was the apex.	0.47617536783218384	-0.6830564364475208
565	On February 9, he ambushed a troop of 7 cavalry in Sabang, Bacnotan, but withdrew when American reinforcements arrived.	Am 9. Februar überfiel er eine 7-köpfige Truppe in Sabang, Bacnotan, zog sich aber zurück, als amerikanische Verstärkungen ankamen.	0.36123748976329456	On 14 February, 1st Battalion 7th Marines withdrew from Hīt.	0.48071399331092834	0.09562760088598903
566	They rush him to Carol's but Ben succumbs to his injuries and dies.	Sie eilen ihn zu Carol 's, aber Ben erliegt seinen Verletzungen und stirbt.	-0.17758358884876244	Libby and Karl find Susan and rush her to the hospital, where Susan miscarries.	0.4921572208404541	0.04513924038517151
567	"During the story of Phaeton, Apollo sings the aria ""Un Aura Amarosa"" from Cosí Fan Tutte by Mozart ."	"Während der Geschichte von Phaeton singt Apollo die Arie ""Un Aura Amarosa"" von Cosí Fan Tutte von Mozart."	0.5013949117147661	"Corliss calls Selena's singing an ""expert mimicry of everything from Édith Piaf's melodramatic contralto to the coloratura riffs of Mariah Carey."	0.44813868403434753	0.06613435748878883
568	After the Turtles recover Leonardo, Shredder praises her for her actions and loyalty and reinstates her as Chunin.	Nachdem die Schildkröten Leonardo wiedergewonnen haben, lobt Shredder sie für ihre Taten und Treue und setzt sie als Chunin wieder ein.	0.08652427460464779	In Warriors Orochi, Lu Meng and Taishi Ci rescues her, and she joins Wu.	0.4513697028160095	0.5327087475597466
569	Valerius Antias, the annalist, lived during the first century BC.	Valerius Antias, der Annalist, lebte im ersten Jahrhundert v. Chr..	-0.08933045979001802	Valeria, appointed the first priestess of Fortuna Muliebris in 488 BC.	0.4504442512989044	-0.518934780616986
570	Frugality, parsimony, and austerity were characteristics of the virtuous matron.	Fruchtbarkeit, Sparsamkeit und Sparsamkeit waren Merkmale der tugendhaften Matrone.	0.1517724702335957	Causality has the properties of antecedence and contiguity.	0.5448440909385681	0.5121909518182317
571	Roberta Peters, 86, American coloratura soprano, Parkinson's disease.	Roberta Peters, 86, amerikanische Koloratursopranistin, Parkinson-Krankheit.	0.3767250428612971	James F. Masterson, 84, American psychiatrist, complications of pneumonia.	0.5206996202468872	0.6911642791597652
572	The hydrogen ions in the thylakoid space then diffuse back down their concentration gradient, flowing back out into the stroma through ATP synthase.	Die Wasserstoffionen im Thylakoidraum diffundieren dann ihren Konzentrationsgradienten zurück und fließen durch ATP-Synthase in das Stroma zurück.	0.22758060341001918	The bulbus arteriosus connects to the aorta, through which blood flows to the gills for oxygenation.	0.3652310371398926	-1.0890793991624041
573	Consul in 456 BC; opposed the plan of Icilius, tribune of the plebs, to assign the Aventine Hill to the commons.	Konsul in 456 BC; entgegengesetzt dem Plan von Icilius, tribune der plebs, den Aventin Hügel den commons zuzuweisen.	-0.2070034311520491	f. C. n. Iulus, tribunus militum consulari potestate in 438, and consul in 430 BC.	0.563690721988678	-0.4817891200741256
